DT,prcp,pres,dwpt,wdir,wspd,San_Antonio,rhum,temp
2022-08-05 11:00:00,0.0,1013.6,22.2,170.0,16.6,0.519076,79.0,26.1
2022-08-05 12:00:00,0.0,1014.4,21.7,160.0,16.6,0.514408,74.0,26.7
2022-08-05 13:00:00,0.0,1014.4,21.7,160.0,16.6,0.51337,74.0,26.7
2022-08-05 14:00:00,0.0,1015.0,21.7,200.0,14.8,0.531466,65.0,28.9
2022-08-05 15:00:00,0.0,1015.3,21.7,180.0,13.0,0.593303,61.0,30.0
2022-08-05 16:00:00,0.0,1014.8,20.5,160.0,20.5,0.605406,50.0,32.2
2022-08-05 17:00:00,0.0,1014.0,20.1,180.0,14.8,0.584428,46.0,33.3
2022-08-05 18:00:00,0.0,1014.0,20.1,180.0,14.8,0.718649,46.0,33.3
2022-08-05 19:00:00,0.0,1012.9,16.8,160.0,11.2,0.757665,32.0,36.1
2022-08-05 20:00:00,0.0,1012.1,14.5,180.0,14.8,0.811146,26.0,37.2
2022-08-05 21:00:00,0.0,1011.4,15.1,170.0,11.2,0.827455,27.0,37.2
2022-08-05 22:00:00,0.0,1011.4,15.1,170.0,11.2,0.896957,27.0,37.2
2022-08-05 23:00:00,0.0,1010.7,13.9,150.0,9.4,0.917012,25.0,37.2
2022-08-06 00:00:00,0.0,1011.2,14.8,150.0,9.4,0.923698,30.0,35.0
2022-08-06 01:00:00,0.0,1012.0,18.8,130.0,27.7,0.893384,48.0,31.1
2022-08-06 02:00:00,0.0,1012.8,17.7,150.0,18.4,0.848663,46.0,30.6
2022-08-06 03:00:00,0.0,1012.8,17.7,150.0,18.4,0.802155,46.0,30.6
2022-08-06 04:00:00,0.0,1013.7,19.5,140.0,18.4,0.71911,59.0,28.3
2022-08-06 05:00:00,0.0,1013.8,21.1,160.0,18.4,0.661538,67.0,27.8
2022-08-06 06:00:00,0.0,1014.0,21.0,140.0,14.8,0.589154,69.0,27.2
2022-08-06 07:00:00,0.0,1014.0,21.0,140.0,14.8,0.560281,69.0,27.2
2022-08-06 08:00:00,0.0,1013.9,22.2,170.0,16.6,0.542589,74.0,27.2
2022-08-06 09:00:00,0.0,1013.8,22.1,180.0,18.4,0.514811,76.0,26.7
2022-08-06 10:00:00,0.0,1014.0,22.2,190.0,9.4,0.491355,79.0,26.1
2022-08-06 11:00:00,0.0,1014.0,22.2,190.0,9.4,0.483806,79.0,26.1
2022-08-06 12:00:00,0.0,1015.4,22.1,160.0,11.2,0.446865,76.0,26.7
2022-08-06 13:00:00,0.0,1015.4,22.1,160.0,11.2,0.477006,76.0,26.7
2022-08-06 14:00:00,0.0,1016.4,22.3,180.0,13.0,0.484497,72.0,27.8
2022-08-06 15:00:00,0.0,1016.6,21.8,170.0,16.6,0.511238,68.0,28.3
2022-08-06 16:00:00,0.0,1016.2,20.5,170.0,7.6,0.555037,55.0,30.6
2022-08-06 17:00:00,0.0,1016.2,20.5,170.0,7.6,0.630936,55.0,30.6
2022-08-06 18:00:00,0.0,1014.5,19.0,170.0,11.2,0.663728,43.0,33.3
2022-08-06 19:00:00,0.0,1013.8,18.1,150.0,14.8,0.72447,37.0,35.0
2022-08-06 20:00:00,0.0,1013.5,18.5,150.0,14.8,0.801521,39.0,34.4
2022-08-06 21:00:00,0.0,1013.5,18.5,160.0,25.9,0.828781,39.0,34.4
2022-08-06 22:00:00,1.3,1013.1,19.5,270.0,5.4,0.787633,50.0,31.1
2022-08-06 23:00:00,0.0,1013.4,19.3,100.0,20.5,0.840191,48.0,31.7
2022-08-07 00:00:00,0.0,1013.7,17.7,150.0,25.9,0.809013,46.0,30.6
2022-08-07 01:00:00,0.0,1014.3,20.6,140.0,27.7,0.774089,59.0,29.4
2022-08-07 02:00:00,0.0,1015.1,21.2,130.0,20.5,0.748271,63.0,28.9
2022-08-07 03:00:00,0.0,1015.1,21.2,130.0,20.5,0.740145,63.0,28.9
2022-08-07 04:00:00,0.0,1016.2,21.8,140.0,18.4,0.718937,70.0,27.8
2022-08-07 05:00:00,0.0,1016.4,21.7,140.0,20.5,0.656351,74.0,26.7
2022-08-07 06:00:00,0.0,1016.6,22.1,160.0,22.3,0.607826,76.0,26.7
2022-08-07 07:00:00,0.0,1016.6,22.1,160.0,22.3,0.563681,76.0,26.7
2022-08-07 08:00:00,0.0,1016.4,22.8,150.0,13.0,0.52115,82.0,26.1
2022-08-07 09:00:00,0.0,1016.3,22.8,170.0,11.2,0.47032,82.0,26.1
2022-08-07 10:00:00,0.0,1016.4,22.9,170.0,14.8,0.459947,85.0,25.6
2022-08-07 11:00:00,0.0,1017.0,22.9,150.0,13.0,0.443868,85.0,25.6
2022-08-07 12:00:00,0.0,1017.0,22.9,150.0,13.0,0.436722,85.0,25.6
2022-08-07 13:00:00,0.0,1018.2,22.8,150.0,13.0,0.433322,79.0,26.7
2022-08-07 14:00:00,0.0,1018.3,22.3,180.0,13.0,0.464615,72.0,27.8
2022-08-07 15:00:00,0.0,1018.5,20.5,150.0,16.6,0.54743,55.0,30.6
2022-08-07 16:00:00,0.0,1018.3,20.6,140.0,14.8,0.583045,52.0,31.7
2022-08-07 17:00:00,0.0,1018.3,20.6,140.0,14.8,0.639696,52.0,31.7
2022-08-07 18:00:00,0.0,1016.4,18.9,160.0,16.6,0.679057,40.0,34.4
2022-08-07 19:00:00,0.0,1015.4,18.2,160.0,11.2,0.745447,36.0,35.6
2022-08-07 20:00:00,0.0,1014.5,17.8,150.0,29.5,0.786307,35.0,35.6
2022-08-07 21:00:00,0.0,1014.0,19.4,150.0,29.5,0.852928,40.0,35.0
2022-08-07 22:00:00,0.0,1014.0,19.4,110.0,27.7,0.868488,40.0,35.0
2022-08-07 23:00:00,0.0,1013.8,18.9,120.0,22.3,0.887506,40.0,34.4
2022-08-08 00:00:00,0.0,1014.2,19.5,140.0,20.5,0.869525,47.0,32.2
2022-08-08 01:00:00,0.0,1014.9,20.0,140.0,22.3,0.85944,50.0,31.7
2022-08-08 02:00:00,0.0,1014.9,20.0,140.0,22.3,0.855982,50.0,31.7
2022-08-08 03:00:00,0.0,1016.0,20.0,130.0,27.7,0.811895,57.0,29.4
2022-08-08 04:00:00,0.0,1016.5,20.6,150.0,18.4,0.749481,63.0,28.3
2022-08-08 05:00:00,0.0,1016.8,21.7,140.0,14.8,0.672257,72.0,27.2
2022-08-08 06:00:00,0.0,1016.8,22.1,150.0,16.6,0.609843,76.0,26.7
2022-08-08 07:00:00,0.0,1016.8,22.1,150.0,16.6,0.558956,76.0,26.7
2022-08-08 08:00:00,0.0,1016.6,22.8,140.0,11.2,0.506973,82.0,26.1
2022-08-08 09:00:00,0.0,1016.6,22.9,150.0,9.4,0.479541,85.0,25.6
2022-08-08 10:00:00,0.0,1016.6,22.9,150.0,9.4,0.455452,85.0,25.6
2022-08-08 11:00:00,0.0,1016.9,23.4,160.0,11.2,0.4713,85.0,26.1
2022-08-08 12:00:00,0.0,1016.9,23.4,160.0,11.2,0.488416,85.0,26.1
2022-08-08 13:00:00,0.0,1017.6,22.1,210.0,11.2,0.520632,76.0,26.7
2022-08-08 14:00:00,0.0,1017.6,21.7,140.0,11.2,0.548294,65.0,28.9
2022-08-08 15:00:00,0.0,1017.2,21.1,190.0,13.0,0.561261,59.0,30.0
2022-08-08 16:00:00,0.0,1017.2,21.1,190.0,13.0,0.617566,59.0,30.0
2022-08-08 17:00:00,0.0,1016.6,20.1,150.0,5.4,0.683034,49.0,32.2
2022-08-08 18:00:00,0.0,1015.8,19.4,143.0,5.4,0.748502,44.0,33.3
2022-08-08 19:00:00,0.0,1014.9,18.2,137.0,5.4,0.815641,36.0,35.6
2022-08-08 20:00:00,0.0,1013.7,17.7,131.0,5.4,0.756166,36.0,35.0
2022-08-08 21:00:00,0.0,1013.7,17.7,170.0,5.4,0.8716,36.0,35.0
2022-08-08 22:00:00,0.0,1012.6,18.8,170.0,16.6,0.913094,41.0,33.9
2022-08-08 23:00:00,0.0,1012.7,21.1,160.0,18.4,0.934301,59.0,30.0
2022-08-09 00:00:00,0.0,1013.4,21.6,130.0,16.6,0.91609,57.0,31.1
2022-08-09 01:00:00,0.0,1013.4,21.6,130.0,16.6,0.884451,57.0,31.1
2022-08-09 02:00:00,0.0,1014.3,20.6,130.0,13.0,0.840883,57.0,30.0
2022-08-09 03:00:00,0.0,1014.8,20.6,120.0,13.0,0.800772,59.0,29.4
2022-08-09 04:00:00,0.0,1016.0,20.6,130.0,14.8,0.740491,65.0,27.8
2022-08-09 05:00:00,0.0,1016.2,20.5,150.0,18.4,0.647994,67.0,27.2
2022-08-09 06:00:00,0.0,1015.7,21.0,160.0,14.8,0.602178,71.0,26.7
2022-08-09 07:00:00,0.0,1015.7,21.0,160.0,14.8,0.554403,71.0,26.7
2022-08-09 08:00:00,0.0,1015.1,21.7,150.0,14.8,0.512045,79.0,25.6
2022-08-09 09:00:00,0.0,1015.0,21.7,190.0,7.6,0.48248,82.0,25.0
2022-08-09 10:00:00,0.0,1015.0,21.7,190.0,7.6,0.470205,82.0,25.0
2022-08-09 11:00:00,0.0,1015.1,22.3,190.0,9.4,0.467842,85.0,25.0
2022-08-09 12:00:00,0.0,1015.9,22.9,190.0,7.6,0.461676,85.0,25.6
2022-08-09 13:00:00,0.0,1017.0,22.2,240.0,7.6,0.49879,74.0,27.2
2022-08-09 14:00:00,0.0,1017.2,21.7,240.0,5.4,0.51873,65.0,28.9
2022-08-09 15:00:00,0.0,1017.3,21.1,210.0,13.0,0.556478,59.0,30.0
2022-08-09 16:00:00,0.0,1017.3,20.6,170.0,11.2,0.60627,52.0,31.7
2022-08-09 17:00:00,0.0,1017.3,20.6,170.0,11.2,0.715537,52.0,31.7
2022-08-09 18:00:00,0.0,1016.0,19.0,80.0,5.4,0.644652,43.0,33.3
2022-08-09 19:00:00,0.0,1014.8,18.1,134.0,7.6,0.67825,37.0,35.0
2022-08-09 20:00:00,0.0,1013.5,17.3,200.0,13.0,0.732538,34.0,35.6
2022-08-09 21:00:00,0.0,1013.5,17.3,200.0,13.0,0.837944,34.0,35.6
2022-08-09 22:00:00,0.0,1012.7,17.3,190.0,7.6,0.890099,34.0,35.6
2022-08-09 23:00:00,0.0,1011.8,17.3,160.0,14.8,0.919145,33.0,36.1
2022-08-10 00:00:00,0.0,1011.8,17.3,160.0,14.8,0.936895,33.0,36.1
2022-08-10 01:00:00,0.0,1013.1,20.0,140.0,20.5,0.921508,47.0,32.8
2022-08-10 02:00:00,0.0,1013.1,20.0,140.0,20.5,0.898225,47.0,32.8
2022-08-10 03:00:00,0.0,1014.6,21.0,140.0,18.4,0.863877,55.0,31.1
2022-08-10 04:00:00,0.0,1015.1,20.0,160.0,22.3,0.780313,55.0,30.0
2022-08-10 05:00:00,0.0,1015.6,20.6,160.0,18.4,0.716402,61.0,28.9
2022-08-10 06:00:00,0.0,1015.8,20.6,180.0,13.0,0.632492,63.0,28.3
2022-08-10 07:00:00,0.0,1015.8,20.6,180.0,13.0,0.57319,63.0,28.3
2022-08-10 08:00:00,0.0,1016.1,21.7,170.0,11.2,0.539131,74.0,26.7
2022-08-10 09:00:00,0.0,1016.1,21.8,180.0,9.4,0.512102,77.0,26.1
2022-08-10 10:00:00,0.0,1016.4,21.8,170.0,9.4,0.497637,77.0,26.1
2022-08-10 11:00:00,0.0,1016.4,21.8,170.0,9.4,0.490779,77.0,26.1
2022-08-10 12:00:00,0.0,1017.1,22.2,170.0,9.4,0.487148,79.0,26.1
2022-08-10 13:00:00,0.0,1017.7,22.2,210.0,11.2,0.496254,74.0,27.2
2022-08-10 14:00:00,0.0,1017.8,20.6,220.0,14.8,0.545528,61.0,28.9
2022-08-10 15:00:00,0.0,1017.9,19.9,200.0,13.0,0.599066,53.0,30.6
2022-08-10 16:00:00,0.0,1017.9,19.9,200.0,13.0,0.609152,53.0,30.6
2022-08-10 17:00:00,0.0,1017.1,19.0,0.0,0.0,0.699112,43.0,33.3
2022-08-10 18:00:00,0.0,1016.1,18.2,0.0,7.6,0.702801,36.0,35.6
2022-08-10 19:00:00,0.0,1014.6,16.8,120.0,13.0,0.768269,31.0,36.7
2022-08-10 20:00:00,0.0,1013.8,16.7,180.0,13.0,0.855521,30.0,37.2
2022-08-10 21:00:00,0.0,1013.8,16.7,180.0,13.0,0.895516,30.0,37.2
2022-08-10 22:00:00,0.0,1012.8,17.3,170.0,7.6,0.927271,30.0,37.8
2022-08-10 23:00:00,0.0,1012.7,16.2,170.0,7.6,0.946519,29.0,37.2
2022-08-11 00:00:00,0.0,1013.6,18.9,20.0,7.6,0.966402,44.0,32.8
2022-08-11 01:00:00,0.0,1013.6,18.9,20.0,29.5,0.956662,44.0,32.8
2022-08-11 02:00:00,0.0,1015.4,21.2,70.0,9.4,0.889869,63.0,28.9
2022-08-11 03:00:00,0.0,1016.8,20.1,70.0,9.4,0.851948,61.0,28.3
2022-08-11 04:00:00,0.0,1016.6,20.5,100.0,20.5,0.783483,67.0,27.2
2022-08-11 05:00:00,0.0,1016.7,20.5,100.0,11.2,0.690814,69.0,26.7
2022-08-11 06:00:00,0.0,1016.7,20.5,100.0,11.2,0.645343,69.0,26.7
2022-08-11 07:00:00,0.0,1015.9,20.5,180.0,9.4,0.569905,69.0,26.7
2022-08-11 08:00:00,0.0,1015.6,20.7,190.0,9.4,0.510373,72.0,26.1
2022-08-11 09:00:00,0.0,1015.2,21.1,240.0,7.6,0.475622,76.0,25.6
2022-08-11 10:00:00,0.0,1014.9,21.1,270.0,7.6,0.483287,76.0,25.6
2022-08-11 11:00:00,0.0,1014.9,21.1,270.0,7.6,0.49539,76.0,25.6
2022-08-11 12:00:00,0.0,1014.9,21.1,280.0,5.4,0.470839,76.0,25.6
2022-08-11 13:00:00,0.0,1015.9,21.1,210.0,9.4,0.523052,67.0,27.8
2022-08-11 14:00:00,0.0,1016.1,21.1,220.0,7.6,0.548986,65.0,28.3
2022-08-11 15:00:00,0.0,1016.3,20.7,220.0,9.4,0.567946,54.0,31.1
2022-08-11 16:00:00,0.0,1016.3,20.7,311.0,9.4,0.626095,54.0,31.1
2022-08-11 17:00:00,0.0,1015.1,17.6,280.0,7.6,0.698651,37.0,34.4
2022-08-11 18:00:00,0.0,1013.9,18.5,0.0,0.0,0.789765,39.0,34.4
2022-08-11 19:00:00,0.0,1013.9,18.5,0.0,0.0,0.787172,39.0,34.4
2022-08-11 20:00:00,0.0,1012.8,18.1,280.0,11.2,0.863474,37.0,35.0
2022-08-11 21:00:00,0.0,1011.8,19.0,280.0,7.6,0.869467,43.0,33.3
2022-08-11 22:00:00,0.0,1011.7,22.3,290.0,37.1,0.751383,70.0,28.3
2022-08-11 23:00:00,0.0,1014.0,22.8,100.0,7.6,0.755763,82.0,26.1
2022-08-12 00:00:00,0.0,1012.3,22.1,290.0,13.0,0.688624,76.0,26.7
2022-08-12 01:00:00,0.0,1012.3,22.3,0.0,0.0,0.682457,72.0,27.8
2022-08-12 02:00:00,0.0,1013.8,21.7,0.0,0.0,0.67364,74.0,26.7
2022-08-12 03:00:00,0.0,1013.8,21.7,0.0,0.0,0.662172,74.0,26.7
2022-08-12 04:00:00,0.0,1014.2,21.8,0.0,0.0,0.631973,77.0,26.1
2022-08-12 05:00:00,0.0,1014.1,21.1,0.0,0.0,0.585466,74.0,26.1
2022-08-12 06:00:00,0.0,1014.1,21.1,0.0,0.0,0.524954,74.0,26.1
2022-08-12 07:00:00,0.0,1014.0,22.1,320.0,5.4,0.481501,84.0,25.0
2022-08-12 08:00:00,0.0,1013.9,22.3,310.0,5.4,0.459716,85.0,25.0
2022-08-12 09:00:00,0.0,1014.1,22.3,290.0,7.6,0.437068,88.0,24.4
2022-08-12 10:00:00,0.0,1014.4,21.8,300.0,7.6,0.422891,88.0,23.9
2022-08-12 11:00:00,0.0,1014.4,21.8,300.0,7.6,0.425542,88.0,23.9
2022-08-12 12:00:00,0.0,1015.1,21.7,0.0,0.0,0.425311,85.0,24.4
2022-08-12 13:00:00,0.0,1015.3,21.7,0.0,0.0,0.469975,72.0,27.2
2022-08-12 14:00:00,0.0,1015.3,21.2,210.0,7.6,0.508241,63.0,28.9
2022-08-12 15:00:00,0.0,1014.9,20.6,210.0,9.4,0.552905,52.0,31.7
2022-08-12 16:00:00,0.0,1014.9,20.6,310.0,9.4,0.60823,52.0,31.7
2022-08-12 17:00:00,0.0,1013.8,20.2,310.0,11.2,0.697153,42.0,35.0
2022-08-12 18:00:00,0.0,1013.0,19.1,110.0,14.8,0.745044,37.0,36.1
2022-08-12 19:00:00,0.0,1013.0,19.1,110.0,14.8,0.769652,37.0,36.1
2022-08-12 20:00:00,0.5,1013.0,21.1,110.0,24.1,0.804749,61.0,29.4
2022-08-12 21:00:00,0.0,1011.8,20.1,110.0,5.4,0.875634,46.0,33.3
2022-08-12 22:00:00,0.0,1011.1,18.7,90.0,16.6,0.874193,34.0,37.2
2022-08-12 23:00:00,0.0,1011.1,18.2,80.0,16.6,0.882953,36.0,35.6
2022-08-13 00:00:00,0.0,1010.7,18.1,110.0,20.5,0.871139,37.0,35.0
2022-08-13 01:00:00,0.0,1011.4,19.4,100.0,22.3,0.85725,44.0,33.3
2022-08-13 02:00:00,0.0,1013.3,21.1,140.0,22.3,0.81858,57.0,30.6
2022-08-13 03:00:00,0.0,1013.7,21.2,150.0,16.6,0.77749,63.0,28.9
2022-08-13 04:00:00,0.0,1013.7,21.2,150.0,16.6,0.729138,63.0,28.9
2022-08-13 05:00:00,0.0,1013.8,21.7,100.0,5.4,0.64615,72.0,27.2
2022-08-13 06:00:00,0.0,1013.8,21.7,100.0,5.4,0.583391,72.0,27.2
2022-08-13 07:00:00,0.0,1014.0,22.1,120.0,5.4,0.532619,76.0,26.7
2022-08-13 08:00:00,0.0,1014.0,22.8,0.0,0.0,0.520459,79.0,26.7
2022-08-13 09:00:00,0.0,1014.1,22.3,0.0,0.0,0.495217,82.0,25.6
2022-08-13 10:00:00,0.0,1014.0,22.9,0.0,0.0,0.478216,85.0,25.6
2022-08-13 11:00:00,0.0,1014.3,22.9,0.0,0.0,0.53112,85.0,25.6
2022-08-13 12:00:00,0.0,1014.3,22.9,0.0,0.0,0.511468,85.0,25.6
2022-08-13 13:00:00,0.0,1014.8,22.2,330.0,5.4,0.506512,67.0,28.9
2022-08-13 14:00:00,0.0,1015.0,20.7,70.0,5.4,0.548986,54.0,31.1
2022-08-13 15:00:00,0.0,1015.0,20.7,70.0,5.4,0.61405,54.0,31.1
2022-08-13 16:00:00,0.0,1014.8,20.7,50.0,9.4,0.661192,49.0,32.8
2022-08-13 17:00:00,0.0,1013.9,20.0,45.0,7.6,0.746254,43.0,34.4
2022-08-13 18:00:00,0.0,1013.9,20.0,60.0,7.6,0.781524,43.0,34.4
2022-08-13 19:00:00,0.0,1013.0,19.5,60.0,20.5,0.804,38.0,36.1
2022-08-13 20:00:00,0.0,1012.3,18.8,50.0,14.8,0.87719,33.0,37.8
2022-08-13 21:00:00,0.0,1011.5,18.3,70.0,24.1,0.918972,34.0,36.7
2022-08-13 22:00:00,0.0,1010.6,17.8,40.0,25.9,0.941563,31.0,37.8
2022-08-13 23:00:00,0.0,1010.2,17.8,90.0,25.9,0.909866,31.0,37.8
2022-08-14 00:00:00,0.0,1010.5,20.1,70.0,24.1,0.89396,46.0,33.3
2022-08-14 01:00:00,0.0,1010.5,20.1,120.0,27.7,0.873444,46.0,33.3
2022-08-14 02:00:00,0.0,1011.7,20.6,130.0,18.4,0.850968,57.0,30.0
2022-08-14 03:00:00,0.0,1012.3,22.3,140.0,13.0,0.802905,70.0,28.3
2022-08-14 04:00:00,0.0,1012.3,22.3,140.0,13.0,0.74539,70.0,28.3
2022-08-14 05:00:00,0.0,1012.9,21.0,130.0,9.4,0.673006,71.0,26.7
2022-08-14 06:00:00,0.0,1012.9,21.0,130.0,9.4,0.609497,71.0,26.7
2022-08-14 07:00:00,0.0,1012.3,21.7,0.0,0.0,0.553769,79.0,25.6
2022-08-14 08:00:00,0.0,1011.7,21.7,20.0,5.4,0.5068,79.0,25.6
2022-08-14 09:00:00,0.0,1011.6,21.7,40.0,11.2,0.460235,82.0,25.0
2022-08-14 10:00:00,0.0,1011.6,21.7,40.0,11.2,0.43701,82.0,25.0
2022-08-14 11:00:00,0.0,1011.9,21.7,30.0,11.2,0.426579,85.0,24.4
2022-08-14 12:00:00,0.0,1012.2,21.7,40.0,13.0,0.410154,79.0,25.6
2022-08-14 13:00:00,0.0,1012.2,21.7,40.0,13.0,0.426464,79.0,25.6
2022-08-14 14:00:00,0.0,1013.1,21.6,50.0,16.6,0.483806,67.0,28.3
2022-08-14 15:00:00,0.0,1013.1,21.8,50.0,16.6,0.55544,68.0,28.3
2022-08-14 16:00:00,0.0,1013.3,21.7,60.0,14.8,0.584083,61.0,30.0
2022-08-14 17:00:00,0.0,1013.5,21.7,90.0,24.1,0.622176,61.0,30.0
2022-08-14 18:00:00,0.5,1013.0,22.8,70.0,14.8,0.694329,72.0,28.3
2022-08-14 19:00:00,0.0,1012.4,22.2,120.0,16.6,0.594859,61.0,30.6
2022-08-14 20:00:00,0.0,1012.4,22.2,120.0,16.6,0.666321,61.0,30.6
2022-08-14 21:00:00,0.5,1011.9,21.7,110.0,29.5,0.674159,61.0,30.0
2022-08-14 22:00:00,0.0,1012.1,21.1,120.0,22.3,0.697787,57.0,30.6
2022-08-14 23:00:00,0.0,1011.5,20.6,100.0,22.3,0.734094,57.0,30.0
2022-08-15 00:00:00,0.0,1011.3,20.6,120.0,16.6,0.717727,59.0,29.4
2022-08-15 01:00:00,0.0,1011.6,19.5,120.0,25.9,0.710581,59.0,28.3
2022-08-15 02:00:00,0.0,1011.7,19.3,120.0,16.6,0.721358,60.0,27.8
2022-08-15 03:00:00,0.0,1012.7,21.1,120.0,16.6,0.69139,74.0,26.1
2022-08-15 04:00:00,0.0,1013.0,21.1,100.0,14.8,0.62402,76.0,25.6
2022-08-15 05:00:00,0.0,1013.0,21.1,100.0,14.8,0.554576,76.0,25.6
2022-08-15 06:00:00,0.0,1012.2,21.1,100.0,16.6,0.52553,79.0,25.0
2022-08-15 07:00:00,0.0,1012.2,21.1,100.0,11.2,0.498847,79.0,25.0
2022-08-15 08:00:00,0.0,1012.2,21.1,100.0,11.2,0.452858,79.0,25.0
2022-08-15 09:00:00,1.7,1011.9,22.9,120.0,16.6,0.442427,94.0,23.9
2022-08-15 10:00:00,3.8,1012.1,22.3,110.0,9.4,0.500346,94.0,23.3
2022-08-15 11:00:00,0.3,1012.1,22.3,110.0,9.4,0.510316,94.0,23.3
2022-08-15 12:00:00,0.3,1012.5,22.3,90.0,9.4,0.501671,94.0,23.3
2022-08-15 13:00:00,0.3,1012.5,22.3,110.0,7.6,0.497349,94.0,23.3
2022-08-15 14:00:00,0.0,1012.5,22.2,50.0,5.4,0.495678,90.0,23.9
2022-08-15 15:00:00,0.0,1013.0,22.8,50.0,9.4,0.504207,91.0,24.4
2022-08-15 16:00:00,0.0,1013.2,22.8,70.0,13.0,0.519998,77.0,27.2
2022-08-15 17:00:00,0.0,1013.2,22.8,120.0,27.7,0.549043,72.0,28.3
2022-08-15 18:00:00,0.0,1012.8,20.5,130.0,24.1,0.557688,55.0,30.6
2022-08-15 19:00:00,0.0,1012.2,21.0,160.0,20.5,0.577397,55.0,31.1
2022-08-15 20:00:00,0.0,1012.2,21.0,160.0,20.5,0.542301,55.0,31.1
2022-08-15 21:00:00,1.4,1011.9,21.6,150.0,18.4,0.550023,63.0,29.4
2022-08-15 22:00:00,0.0,1010.8,21.7,170.0,14.8,0.5861,61.0,30.0
2022-08-15 23:00:00,0.0,1010.0,21.1,160.0,18.4,0.621773,57.0,30.6
2022-08-16 00:00:00,0.0,1009.7,20.5,150.0,14.8,0.616644,55.0,30.6
2022-08-16 01:00:00,0.0,1010.0,20.6,170.0,14.8,0.645574,57.0,30.0
2022-08-16 02:00:00,0.0,1011.9,21.1,150.0,16.6,0.659521,67.0,27.8
2022-08-16 03:00:00,0.0,1012.7,21.7,150.0,20.5,0.621542,72.0,27.2
2022-08-16 04:00:00,0.0,1012.9,22.1,140.0,16.6,0.579933,76.0,26.7
2022-08-16 05:00:00,0.0,1012.9,22.1,140.0,16.6,0.497925,76.0,26.7
2022-08-16 06:00:00,0.0,1012.4,22.8,100.0,5.4,0.455798,91.0,24.4
2022-08-16 07:00:00,0.0,1011.9,22.9,110.0,5.4,0.423121,94.0,23.9
2022-08-16 08:00:00,0.0,1012.2,22.9,130.0,5.4,0.436491,94.0,23.9
2022-08-16 09:00:00,0.0,1012.2,22.9,110.0,5.4,0.414246,94.0,23.9
2022-08-16 10:00:00,0.0,1012.2,22.9,110.0,5.4,0.465422,94.0,23.9
2022-08-16 11:00:00,0.0,1012.3,23.4,100.0,7.6,0.47107,94.0,24.4
2022-08-16 12:00:00,0.0,1013.0,23.2,0.0,0.0,0.466113,90.0,25.0
2022-08-16 13:00:00,0.0,1013.0,23.2,0.0,0.0,0.468188,90.0,25.0
2022-08-16 14:00:00,0.0,1013.7,23.4,140.0,22.3,0.472049,77.0,27.8
2022-08-16 15:00:00,0.0,1013.7,23.4,140.0,22.3,0.496024,77.0,27.8
2022-08-16 16:00:00,0.0,1013.6,21.6,150.0,18.4,0.536595,57.0,31.1
2022-08-16 17:00:00,0.0,1013.3,21.6,190.0,13.0,0.600046,57.0,31.1
2022-08-16 18:00:00,0.0,1012.8,20.5,150.0,22.3,0.641482,47.0,33.3
2022-08-16 19:00:00,0.0,1012.2,19.0,140.0,13.0,0.69698,43.0,33.3
2022-08-16 20:00:00,0.0,1012.2,19.0,140.0,13.0,0.751787,43.0,33.3
2022-08-16 21:00:00,0.0,1010.9,19.1,150.0,16.6,0.81541,38.0,35.6
2022-08-16 22:00:00,0.0,1010.9,19.1,150.0,16.6,0.815929,38.0,35.6
2022-08-16 23:00:00,0.0,1010.1,19.0,140.0,13.0,0.914361,39.0,35.0
2022-08-17 00:00:00,0.0,1010.1,19.0,140.0,13.0,0.851199,39.0,35.0
2022-08-17 01:00:00,0.0,1010.7,21.3,160.0,20.5,0.827686,54.0,31.7
2022-08-17 02:00:00,0.0,1011.4,21.6,150.0,20.5,0.812586,57.0,31.1
2022-08-17 03:00:00,0.0,1012.3,22.9,150.0,20.5,0.78112,68.0,29.4
2022-08-17 04:00:00,0.0,1012.6,22.9,170.0,20.5,0.720032,70.0,28.9
2022-08-17 05:00:00,0.0,1012.6,22.9,170.0,20.5,0.635316,70.0,28.9
2022-08-17 06:00:00,0.0,1013.0,22.7,180.0,13.0,0.57515,74.0,27.8
2022-08-17 07:00:00,0.0,1013.2,23.4,180.0,9.4,0.520401,85.0,26.1
2022-08-17 08:00:00,0.0,1013.2,23.4,180.0,9.4,0.484728,85.0,26.1
2022-08-17 09:00:00,0.0,1013.5,22.9,160.0,7.6,0.466805,85.0,25.6
2022-08-17 10:00:00,0.0,1013.5,22.9,160.0,7.6,0.519018,85.0,25.6
2022-08-17 11:00:00,0.0,1014.2,22.9,220.0,11.2,0.522591,85.0,25.6
2022-08-17 12:00:00,0.0,1014.8,22.8,240.0,9.4,0.527086,82.0,26.1
2022-08-17 13:00:00,0.0,1015.2,22.8,220.0,9.4,0.499193,77.0,27.2
2022-08-17 14:00:00,0.0,1015.4,21.2,180.0,14.8,0.520113,63.0,28.9
2022-08-17 15:00:00,0.0,1015.4,21.2,180.0,14.8,0.555095,63.0,28.9
2022-08-17 16:00:00,0.0,1015.0,20.7,200.0,9.4,0.594225,54.0,31.1
2022-08-17 17:00:00,0.0,1014.4,20.5,140.0,9.4,0.641252,50.0,32.2
2022-08-17 18:00:00,0.0,1013.7,19.6,140.0,11.2,0.706835,43.0,33.9
2022-08-17 19:00:00,0.0,1013.7,19.6,186.0,11.2,0.768211,43.0,33.9
