DT,dwpt,pres,prcp,rhum,temp,Donalsonville,wspd,wdir
2022-03-04 09:00:00,5.3,1023.0,0.0,79.0,8.7,0.12069,0.0,0.0
2022-03-04 10:00:00,5.4,1024.0,0.0,93.0,6.4,0.137931,0.0,0.0
2022-03-04 11:00:00,5.6,1024.0,0.0,96.0,6.2,0.172414,0.0,0.0
2022-03-04 12:00:00,5.0,1025.0,0.0,97.0,5.4,0.241379,5.4,80.0
2022-03-04 13:00:00,6.6,1025.0,0.0,94.0,7.5,0.258621,0.0,0.0
2022-03-04 14:00:00,8.7,1026.0,0.0,73.0,13.4,0.103448,0.0,0.0
2022-03-04 15:00:00,6.4,1026.0,0.0,43.0,19.3,-0.051724,7.6,70.0
2022-03-04 16:00:00,4.1,1026.0,0.0,28.0,23.7,-0.155172,13.0,70.0
2022-03-04 17:00:00,3.1,1025.0,0.0,23.0,25.8,-0.224138,9.4,120.0
2022-03-04 18:00:00,2.6,1024.0,0.0,20.0,27.6,-0.258621,14.8,120.0
2022-03-04 19:00:00,1.6,1023.0,0.0,18.0,28.2,-0.241379,13.0,240.0
2022-03-04 20:00:00,1.0,1023.0,0.0,17.0,28.4,-0.241379,5.4,150.0
2022-03-04 21:00:00,1.5,1023.0,0.0,17.0,29.0,-0.172414,18.4,150.0
2022-03-04 22:00:00,2.0,1023.0,0.0,18.0,28.6,-0.051724,13.0,190.0
2022-03-04 23:00:00,5.0,1023.0,0.0,25.0,26.7,0.051724,14.8,190.0
2022-03-05 00:00:00,5.4,1024.0,0.0,33.0,22.5,0.155172,11.2,200.0
2022-03-05 01:00:00,6.2,1024.0,0.0,39.0,20.6,0.189655,9.4,200.0
2022-03-05 02:00:00,6.8,1025.0,0.0,44.0,19.4,0.189655,9.4,200.0
2022-03-05 03:00:00,7.2,1025.0,0.0,56.0,16.0,0.172414,0.0,0.0
2022-03-05 04:00:00,7.4,1025.0,0.0,59.0,15.4,0.155172,5.4,270.0
2022-03-05 05:00:00,8.0,1026.0,0.0,76.0,12.1,0.155172,20.5,100.0
2022-03-05 06:00:00,7.9,1025.0,0.0,69.0,13.5,0.137931,0.0,0.0
2022-03-05 07:00:00,8.5,1025.0,0.0,75.0,12.8,0.137931,9.4,140.0
2022-03-05 08:00:00,10.4,1025.0,0.0,85.0,12.9,0.12069,7.6,110.0
2022-03-05 09:00:00,11.2,1025.0,0.0,94.0,12.1,0.12069,11.2,120.0
2022-03-05 10:00:00,12.0,1026.0,0.0,99.0,12.2,0.12069,9.4,110.0
2022-03-05 11:00:00,12.3,1026.0,0.0,95.0,11.0,0.12069,11.2,90.0
2022-03-05 12:00:00,12.0,1026.0,0.0,95.0,12.6,0.137931,11.2,100.0
2022-03-05 13:00:00,12.9,1027.0,0.0,91.0,13.5,0.155172,11.2,100.0
2022-03-05 14:00:00,15.2,1027.0,0.0,89.0,15.2,0.051724,13.0,110.0
2022-03-05 15:00:00,14.7,1028.0,0.0,74.0,19.5,-0.12069,14.8,130.0
2022-03-05 16:00:00,14.8,1027.0,0.0,64.0,21.9,-0.241379,18.4,130.0
2022-03-05 17:00:00,13.8,1027.0,0.0,50.0,24.9,-0.310345,16.6,140.0
2022-03-05 18:00:00,12.5,1026.0,0.0,43.0,26.1,-0.327586,20.5,180.0
2022-03-05 19:00:00,12.0,1025.0,0.0,39.0,27.2,-0.327586,22.3,150.0
2022-03-05 20:00:00,11.1,1024.0,0.0,35.0,28.0,-0.275862,22.3,180.0
2022-03-05 21:00:00,8.4,1024.0,0.0,29.0,28.1,-0.189655,16.6,170.0
2022-03-05 22:00:00,6.7,1024.0,0.0,26.0,28.0,-0.068966,25.9,160.0
2022-03-05 23:00:00,8.2,1024.0,0.0,33.0,25.7,0.051724,20.5,180.0
2022-03-06 00:00:00,9.6,1025.0,0.0,43.0,22.8,0.155172,13.0,190.0
2022-03-06 01:00:00,9.7,1025.0,0.0,48.0,21.1,0.172414,5.4,210.0
2022-03-06 02:00:00,9.8,1025.0,0.0,55.0,19.1,0.172414,7.6,190.0
2022-03-06 03:00:00,9.9,1025.0,0.0,63.0,17.0,0.172414,5.4,200.0
2022-03-06 04:00:00,10.8,1025.0,0.0,75.0,15.2,0.155172,0.0,0.0
2022-03-06 05:00:00,10.9,1025.0,0.0,82.0,13.9,0.137931,0.0,0.0
2022-03-06 06:00:00,11.2,1025.0,0.0,86.0,13.5,0.12069,13.0,120.0
2022-03-06 07:00:00,11.7,1025.0,0.0,81.0,14.9,0.12069,11.2,150.0
2022-03-06 08:00:00,11.7,1025.0,0.0,88.0,13.7,0.12069,7.6,130.0
2022-03-06 09:00:00,13.2,1025.0,0.0,94.0,14.2,0.103448,0.0,0.0
2022-03-06 10:00:00,12.1,1025.0,0.0,91.0,13.5,0.103448,5.4,80.0
2022-03-06 11:00:00,12.0,1025.0,0.0,97.0,12.5,0.12069,5.4,80.0
2022-03-06 12:00:00,14.1,1026.0,0.0,92.0,12.8,0.12069,5.4,110.0
2022-03-06 13:00:00,15.9,1026.0,0.0,93.0,15.6,0.086207,7.6,130.0
2022-03-06 14:00:00,17.0,1026.0,0.0,80.0,20.6,-0.051724,16.6,160.0
2022-03-06 15:00:00,17.0,1026.0,0.0,67.0,23.5,-0.172414,22.3,170.0
2022-03-06 16:00:00,16.5,1026.0,0.0,58.0,25.4,-0.258621,25.9,170.0
2022-03-06 17:00:00,15.4,1025.0,0.0,54.0,25.4,-0.327586,22.3,180.0
2022-03-06 18:00:00,14.4,1024.0,0.0,44.0,27.8,-0.293103,22.3,150.0
2022-03-06 19:00:00,14.5,1023.0,0.0,44.0,27.9,-0.206897,24.1,150.0
2022-03-06 20:00:00,13.9,1023.0,0.0,40.0,28.8,-0.137931,22.3,180.0
2022-03-06 21:00:00,14.2,1022.0,0.0,40.0,29.2,-0.172414,18.4,210.0
2022-03-06 22:00:00,14.4,1022.0,0.0,44.0,27.8,0.034483,22.3,180.0
2022-03-06 23:00:00,14.4,1023.0,0.0,50.0,25.6,0.137931,22.3,190.0
2022-03-07 00:00:00,14.1,1023.0,0.0,57.0,23.1,0.206897,11.2,170.0
2022-03-07 01:00:00,15.2,1023.0,0.0,65.0,22.1,0.206897,9.4,200.0
2022-03-07 02:00:00,15.2,1022.0,0.0,69.0,21.1,0.224138,9.4,190.0
2022-03-07 03:00:00,15.1,1022.0,0.0,70.0,20.8,0.206897,7.6,200.0
2022-03-07 04:00:00,15.6,1022.0,0.0,79.0,19.3,0.189655,0.0,0.0
2022-03-07 05:00:00,15.7,1022.0,0.0,90.0,17.4,0.155172,0.0,0.0
2022-03-07 06:00:00,15.0,1021.0,0.0,96.0,15.6,0.137931,7.6,150.0
2022-03-07 07:00:00,14.8,1020.0,0.0,98.0,15.1,0.12069,9.4,150.0
2022-03-07 08:00:00,14.8,1020.0,0.0,96.0,15.4,0.12069,11.2,160.0
2022-03-07 09:00:00,14.6,1020.0,0.0,93.0,15.7,0.103448,11.2,140.0
2022-03-07 10:00:00,14.6,1019.0,0.0,93.0,15.7,0.12069,11.2,150.0
2022-03-07 11:00:00,14.5,1020.0,0.0,95.0,15.3,0.155172,11.2,140.0
2022-03-07 12:00:00,15.0,1020.0,0.0,95.0,15.8,0.189655,5.4,150.0
2022-03-07 13:00:00,15.8,1021.0,0.0,87.0,18.0,0.206897,11.2,170.0
2022-03-07 14:00:00,17.2,1021.0,0.0,75.0,21.8,0.103448,16.6,190.0
2022-03-07 15:00:00,18.3,1021.0,0.0,71.0,23.9,0.068966,24.1,210.0
2022-03-07 16:00:00,18.7,1021.0,0.0,64.0,26.0,-0.034483,22.3,220.0
2022-03-07 17:00:00,18.1,1020.0,0.0,57.0,27.4,-0.017241,24.1,230.0
2022-03-07 18:00:00,17.5,1019.0,0.0,51.0,28.6,0.051724,25.9,220.0
2022-03-07 19:00:00,18.3,1018.0,0.0,59.0,27.0,0.017241,20.5,260.0
2022-03-07 20:00:00,20.8,1017.0,0.0,76.0,25.3,-0.051724,22.3,190.0
2022-03-07 21:00:00,21.0,1017.0,0.0,73.0,26.2,-0.017241,14.8,190.0
2022-03-07 22:00:00,19.1,1017.0,0.0,65.0,26.2,0.017241,22.3,220.0
2022-03-07 23:00:00,19.7,1018.0,0.0,73.0,24.9,0.137931,18.4,190.0
2022-03-08 00:00:00,20.4,1018.0,0.0,85.0,23.1,0.224138,14.8,200.0
2022-03-08 01:00:00,20.6,1018.0,0.0,91.0,22.1,0.258621,14.8,200.0
2022-03-08 02:00:00,20.4,1018.0,0.0,97.0,20.9,0.241379,11.2,200.0
2022-03-08 03:00:00,20.0,1018.0,0.0,99.0,20.2,0.224138,9.4,200.0
2022-03-08 04:00:00,19.3,1018.0,0.0,93.0,20.1,0.206897,9.4,210.0
2022-03-08 05:00:00,19.5,1018.0,0.0,93.0,20.0,0.189655,7.6,200.0
2022-03-08 06:00:00,19.6,1018.0,0.0,93.0,20.0,0.172414,7.6,210.0
2022-03-08 07:00:00,19.7,1017.0,0.0,95.0,19.7,0.155172,5.4,190.0
2022-03-08 08:00:00,19.6,1017.0,0.1,95.0,20.0,0.155172,9.4,220.0
2022-03-08 09:00:00,19.5,1017.0,0.1,94.0,20.0,0.137931,9.4,250.0
2022-03-08 10:00:00,19.5,1017.0,0.0,94.0,19.8,0.137931,0.0,0.0
2022-03-08 11:00:00,19.5,1017.0,0.0,95.0,19.7,0.155172,7.6,160.0
2022-03-08 12:00:00,19.5,1018.0,0.1,98.0,19.7,0.206897,7.6,170.0
2022-03-08 13:00:00,21.3,1018.0,0.0,96.0,19.7,0.241379,0.0,0.0
2022-03-08 14:00:00,21.1,1018.0,0.1,96.0,21.8,0.241379,0.0,0.0
2022-03-08 15:00:00,19.9,1018.0,0.1,79.0,23.8,0.172414,7.6,170.0
2022-03-08 16:00:00,19.5,1017.0,0.1,70.0,25.4,0.017241,14.8,220.0
2022-03-08 17:00:00,19.2,1016.0,0.2,68.0,25.5,-0.051724,18.4,150.0
2022-03-08 18:00:00,19.0,1015.0,0.1,63.0,26.6,-0.051724,24.1,170.0
2022-03-08 19:00:00,18.1,1014.0,0.1,56.0,27.7,-0.017241,22.3,180.0
2022-03-08 20:00:00,17.2,1014.0,0.1,51.0,28.3,-0.051724,14.8,200.0
2022-03-08 21:00:00,16.8,1013.0,0.1,50.0,28.2,0.017241,20.5,200.0
2022-03-08 22:00:00,18.0,1013.0,0.0,57.0,27.3,0.137931,27.7,190.0
2022-03-08 23:00:00,19.1,1013.0,0.0,69.0,25.2,0.224138,24.1,180.0
2022-03-09 00:00:00,19.7,1014.0,0.0,80.0,23.3,0.241379,18.4,190.0
2022-03-09 01:00:00,20.0,1014.0,0.0,89.0,21.9,0.241379,13.0,190.0
2022-03-09 02:00:00,20.1,1014.0,0.0,96.0,20.8,0.241379,13.0,170.0
2022-03-09 03:00:00,20.0,1014.0,0.0,99.0,20.2,0.224138,11.2,190.0
2022-03-09 04:00:00,19.2,1014.0,0.0,97.0,19.6,0.206897,13.0,190.0
2022-03-09 05:00:00,19.2,1013.0,0.0,95.0,19.8,0.189655,7.6,210.0
2022-03-09 06:00:00,20.8,1012.0,0.0,99.0,19.9,0.155172,13.0,180.0
2022-03-09 07:00:00,20.3,1012.0,0.0,99.0,20.5,0.155172,14.8,190.0
2022-03-09 08:00:00,20.3,1012.0,0.0,98.0,20.6,0.155172,11.2,210.0
2022-03-09 09:00:00,20.4,1011.0,0.0,97.0,20.9,0.12069,11.2,200.0
2022-03-09 10:00:00,20.5,1012.0,0.1,99.0,20.7,0.12069,13.0,170.0
2022-03-09 11:00:00,20.7,1011.0,0.2,98.0,21.0,0.155172,20.5,170.0
2022-03-09 12:00:00,21.0,1012.0,0.5,100.0,21.0,0.224138,31.7,180.0
2022-03-09 13:00:00,19.6,1012.0,2.0,93.0,21.1,0.241379,22.3,200.0
2022-03-09 14:00:00,21.0,1012.0,1.2,100.0,21.3,0.258621,24.1,180.0
2022-03-09 15:00:00,21.0,1013.0,0.3,98.0,21.3,0.241379,18.4,210.0
2022-03-09 16:00:00,19.8,1013.0,0.3,92.0,21.2,0.172414,16.6,210.0
2022-03-09 17:00:00,19.4,1013.0,0.1,93.0,20.6,0.189655,20.5,210.0
2022-03-09 18:00:00,20.3,1012.0,0.1,99.0,20.5,0.241379,16.6,210.0
2022-03-09 19:00:00,18.1,1013.0,0.8,76.0,20.0,0.241379,11.2,210.0
2022-03-09 20:00:00,18.0,1013.0,2.0,88.0,17.5,0.206897,25.9,300.0
2022-03-09 21:00:00,15.8,1013.0,1.4,99.0,16.3,0.206897,24.1,320.0
2022-03-09 22:00:00,16.0,1014.0,0.7,99.0,16.2,0.206897,7.6,360.0
2022-03-09 23:00:00,15.3,1014.0,0.5,99.0,15.5,0.172414,11.2,360.0
2022-03-10 00:00:00,14.7,1014.0,0.2,99.0,14.9,0.189655,5.4,350.0
2022-03-10 01:00:00,16.6,1015.0,0.5,94.0,14.9,0.189655,11.2,340.0
2022-03-10 02:00:00,16.4,1016.0,0.4,93.0,14.5,0.189655,5.4,300.0
2022-03-10 03:00:00,15.6,1016.0,1.3,94.0,14.2,0.189655,7.6,310.0
2022-03-10 04:00:00,15.7,1016.0,1.3,94.0,13.7,0.172414,7.6,110.0
2022-03-10 05:00:00,15.2,1014.0,1.5,94.0,13.9,0.155172,9.4,190.0
2022-03-10 06:00:00,14.6,1014.0,0.8,93.0,14.1,0.155172,9.4,70.0
2022-03-10 07:00:00,14.4,1014.0,0.3,94.0,14.3,0.137931,5.4,100.0
2022-03-10 08:00:00,14.3,1014.0,0.0,97.0,14.5,0.137931,18.4,320.0
2022-03-10 09:00:00,14.1,1014.0,0.0,98.0,14.4,0.103448,9.4,10.0
2022-03-10 10:00:00,13.9,1015.0,0.2,97.0,14.4,0.12069,11.2,350.0
2022-03-10 11:00:00,13.7,1015.0,0.2,95.0,13.8,0.155172,14.8,360.0
2022-03-10 12:00:00,13.8,1017.0,0.5,95.0,14.0,0.206897,5.4,140.0
2022-03-10 13:00:00,14.3,1016.0,0.5,93.0,14.1,0.241379,9.4,340.0
2022-03-10 14:00:00,14.8,1017.0,3.0,89.0,14.6,0.206897,5.4,60.0
2022-03-10 15:00:00,15.4,1017.0,0.1,84.0,15.2,0.206897,7.6,110.0
2022-03-10 16:00:00,17.0,1017.0,0.0,100.0,16.0,0.189655,9.4,20.0
2022-03-10 17:00:00,17.0,1017.0,0.7,100.0,16.9,0.189655,11.2,50.0
2022-03-10 18:00:00,17.8,1016.0,1.0,99.0,17.2,0.12069,9.4,50.0
2022-03-10 19:00:00,17.7,1015.0,0.0,98.0,18.0,0.086207,9.4,70.0
2022-03-10 20:00:00,17.7,1015.0,0.0,90.0,19.4,0.086207,7.6,50.0
2022-03-10 21:00:00,17.1,1015.0,0.0,83.0,20.1,0.068966,9.4,70.0
2022-03-10 22:00:00,17.1,1015.0,0.0,81.0,20.5,0.017241,5.4,140.0
2022-03-10 23:00:00,16.9,1016.0,0.0,79.0,20.7,0.068966,9.4,120.0
2022-03-11 00:00:00,17.6,1016.0,0.0,88.0,19.6,0.172414,5.4,140.0
2022-03-11 01:00:00,17.8,1016.0,0.0,95.0,18.6,0.206897,0.0,0.0
2022-03-11 02:00:00,17.1,1017.0,0.0,98.0,17.4,0.206897,0.0,0.0
2022-03-11 03:00:00,17.1,1017.0,0.0,95.0,16.8,0.189655,0.0,0.0
2022-03-11 04:00:00,16.9,1017.0,0.0,94.0,16.3,0.172414,0.0,0.0
2022-03-11 05:00:00,17.1,1017.0,0.0,94.0,16.1,0.137931,0.0,0.0
2022-03-11 06:00:00,17.0,1016.0,0.0,94.0,16.2,0.12069,5.4,110.0
2022-03-11 07:00:00,17.0,1016.0,0.0,94.0,17.1,0.12069,5.4,120.0
2022-03-11 08:00:00,16.7,1015.0,0.0,97.0,17.7,0.12069,0.0,0.0
2022-03-11 09:00:00,16.7,1014.0,0.0,97.0,17.9,0.103448,7.6,50.0
2022-03-11 10:00:00,16.8,1015.0,0.2,97.0,18.0,0.12069,11.2,100.0
2022-03-11 11:00:00,16.9,1014.0,0.9,98.0,18.1,0.155172,13.0,90.0
2022-03-11 12:00:00,16.9,1014.0,1.5,97.0,17.8,0.206897,14.8,80.0
2022-03-11 13:00:00,17.1,1015.0,0.3,97.0,18.1,0.224138,9.4,100.0
2022-03-11 14:00:00,17.5,1015.0,1.3,96.0,18.4,0.224138,9.4,80.0
2022-03-11 15:00:00,18.8,1015.0,2.9,93.0,19.3,0.137931,11.2,110.0
2022-03-11 16:00:00,18.9,1015.0,8.8,93.0,20.1,0.189655,9.4,130.0
2022-03-11 17:00:00,18.7,1014.0,5.2,86.0,21.1,0.086207,11.2,130.0
2022-03-11 18:00:00,18.4,1013.0,5.5,86.0,20.8,0.12069,11.2,130.0
2022-03-11 19:00:00,19.0,1012.0,8.6,98.0,19.3,0.12069,0.0,0.0
2022-03-11 20:00:00,18.3,1010.0,12.2,88.0,19.4,0.103448,16.6,140.0
2022-03-11 21:00:00,20.8,1010.0,2.0,99.0,20.3,-0.051724,13.0,140.0
2022-03-11 22:00:00,20.7,1010.0,2.5,99.0,20.9,0.103448,5.4,170.0
2022-03-11 23:00:00,21.0,1010.0,0.5,98.0,21.3,0.137931,0.0,0.0
2022-03-12 00:00:00,20.5,1009.0,0.1,98.0,20.8,0.155172,9.4,180.0
2022-03-12 01:00:00,20.3,1009.0,0.0,100.0,20.3,0.172414,13.0,180.0
2022-03-12 02:00:00,18.9,1009.0,0.0,97.0,20.0,0.172414,11.2,170.0
2022-03-12 03:00:00,19.1,1007.0,0.0,97.0,20.1,0.172414,14.8,200.0
2022-03-12 04:00:00,19.8,1007.0,0.0,99.0,19.7,0.155172,9.4,170.0
2022-03-12 05:00:00,19.7,1005.0,0.0,98.0,20.0,0.137931,18.4,190.0
2022-03-12 06:00:00,18.5,1005.0,0.0,93.0,19.7,0.137931,25.9,200.0
2022-03-12 07:00:00,19.3,1002.0,0.2,98.0,19.6,0.12069,27.7,200.0
2022-03-12 08:00:00,18.8,1001.0,2.0,96.0,19.7,0.12069,31.7,200.0
2022-03-12 09:00:00,15.0,1004.0,6.3,100.0,20.0,0.12069,24.1,220.0
2022-03-12 10:00:00,12.6,1009.0,8.1,99.0,12.8,0.12069,42.5,310.0
2022-03-12 11:00:00,9.4,1010.0,0.2,92.0,10.6,0.12069,25.9,300.0
2022-03-12 12:00:00,6.2,1013.0,0.2,84.0,8.8,0.12069,37.1,330.0
2022-03-12 13:00:00,5.1,1015.0,0.0,89.0,6.8,0.137931,40.7,300.0
2022-03-12 14:00:00,1.5,1018.0,0.0,74.0,5.8,0.103448,48.2,310.0
2022-03-12 15:00:00,-0.3,1019.0,0.0,63.0,6.2,-0.051724,44.6,320.0
2022-03-12 16:00:00,-2.0,1020.0,0.0,54.0,6.7,-0.224138,42.5,310.0
2022-03-12 17:00:00,-0.3,1020.0,0.0,56.0,7.9,-0.344828,40.7,310.0
2022-03-12 18:00:00,-2.5,1020.0,0.0,44.0,9.1,-0.258621,37.1,320.0
2022-03-12 19:00:00,-5.1,1020.0,0.0,43.0,6.6,0.0,31.7,320.0
2022-03-12 20:00:00,-6.6,1020.0,0.0,35.0,8.0,-0.137931,29.5,320.0
2022-03-12 21:00:00,-6.5,1022.0,0.0,32.0,9.4,-0.241379,31.7,320.0
2022-03-12 22:00:00,-7.1,1022.0,0.0,30.0,9.7,-0.103448,25.9,340.0
2022-03-12 23:00:00,-8.3,1024.0,0.0,30.0,8.3,0.068966,31.7,340.0
2022-03-13 00:00:00,-7.7,1025.0,0.0,36.0,6.3,0.241379,20.5,350.0
2022-03-13 01:00:00,-8.1,1026.0,0.0,37.0,5.4,0.293103,24.1,340.0
2022-03-13 02:00:00,-7.5,1027.0,0.0,42.0,4.3,0.293103,13.0,340.0
2022-03-13 03:00:00,-5.4,1028.0,0.0,54.0,3.0,0.293103,11.2,340.0
2022-03-13 04:00:00,-5.5,1029.0,0.0,56.0,2.4,0.293103,11.2,340.0
2022-03-13 05:00:00,-7.2,1029.0,0.0,51.0,1.9,0.293103,11.2,350.0
2022-03-13 06:00:00,-7.3,1030.0,0.0,54.0,1.0,0.275862,9.4,360.0
2022-03-13 07:00:00,-7.3,1029.0,0.0,56.0,0.5,0.275862,11.2,360.0
2022-03-13 08:00:00,-7.3,1030.0,0.0,58.0,0.0,0.275862,5.4,20.0
2022-03-13 09:00:00,-6.5,1030.0,0.0,66.0,-0.9,0.293103,9.4,360.0
2022-03-13 10:00:00,-5.7,1030.0,0.0,73.0,-1.5,0.293103,7.6,10.0
2022-03-13 11:00:00,-6.5,1031.0,0.0,69.0,-1.6,0.293103,9.4,10.0
2022-03-13 12:00:00,-6.3,1032.0,0.0,73.0,-2.1,0.327586,7.6,40.0
2022-03-13 13:00:00,-6.4,1033.0,0.0,62.0,0.0,0.344828,11.2,30.0
2022-03-13 14:00:00,-9.3,1033.0,0.0,41.0,2.6,0.327586,24.1,40.0
2022-03-13 15:00:00,-9.6,1033.0,0.0,35.0,4.6,0.103448,16.6,50.0
2022-03-13 16:00:00,-9.9,1033.0,0.0,32.0,5.5,-0.068966,14.8,70.0
2022-03-13 17:00:00,-8.8,1031.0,0.0,31.0,7.2,-0.206897,7.6,120.0
2022-03-13 18:00:00,-6.6,1031.0,0.0,31.0,9.7,-0.275862,11.2,50.0
2022-03-13 19:00:00,-7.6,1030.0,0.0,25.0,11.8,-0.310345,14.8,60.0
2022-03-13 20:00:00,-7.5,1029.0,0.0,24.0,12.5,-0.310345,13.0,100.0
2022-03-13 21:00:00,-8.9,1029.0,0.0,20.0,13.7,-0.275862,11.2,50.0
2022-03-13 22:00:00,-9.4,1029.0,0.0,19.0,13.9,-0.224138,11.2,40.0
2022-03-13 23:00:00,-8.4,1029.0,0.0,21.0,13.5,-0.103448,7.6,40.0
2022-03-14 00:00:00,-6.2,1030.0,0.0,29.0,11.2,0.051724,7.6,20.0
2022-03-14 01:00:00,-3.3,1030.0,0.0,42.0,8.9,0.206897,5.4,40.0
2022-03-14 02:00:00,-0.8,1031.0,0.0,56.0,7.4,0.258621,0.0,0.0
2022-03-14 03:00:00,0.7,1031.0,0.0,72.0,5.3,0.258621,7.6,130.0
2022-03-14 04:00:00,1.2,1030.0,0.0,75.0,5.3,0.275862,7.6,90.0
2022-03-14 05:00:00,1.6,1030.0,0.0,81.0,4.6,0.258621,5.4,90.0
2022-03-14 06:00:00,0.2,1030.0,0.0,74.0,4.4,0.241379,5.4,100.0
2022-03-14 07:00:00,-0.1,1028.0,0.0,76.0,3.7,0.224138,0.0,0.0
2022-03-14 08:00:00,1.1,1028.0,0.0,87.0,3.1,0.224138,5.4,110.0
2022-03-14 09:00:00,-0.4,1028.0,0.0,90.0,1.1,0.241379,13.0,100.0
2022-03-14 10:00:00,-0.6,1029.0,0.0,80.0,2.5,0.258621,7.6,100.0
2022-03-14 11:00:00,0.0,1030.0,0.0,79.0,3.3,0.293103,7.6,20.0
2022-03-14 12:00:00,0.2,1030.0,0.0,85.0,2.5,0.362069,7.6,50.0
2022-03-14 13:00:00,2.0,1031.0,0.0,90.0,3.5,0.431034,11.2,30.0
2022-03-14 14:00:00,4.1,1031.0,0.0,76.0,8.1,0.413793,14.8,80.0
2022-03-14 15:00:00,2.8,1031.0,0.0,52.0,12.4,0.206897,16.6,80.0
2022-03-14 16:00:00,6.1,1030.0,0.0,52.0,15.9,0.0,14.8,80.0
2022-03-14 17:00:00,7.3,1029.0,0.0,51.0,17.6,-0.137931,9.4,130.0
2022-03-14 18:00:00,8.0,1028.0,0.0,46.0,20.0,-0.189655,14.8,50.0
2022-03-14 19:00:00,7.1,1027.0,0.0,39.0,21.6,-0.241379,13.0,110.0
2022-03-14 20:00:00,6.2,1026.0,0.0,39.0,20.7,-0.224138,11.2,180.0
2022-03-14 21:00:00,5.6,1026.0,0.0,37.0,20.8,-0.172414,13.0,140.0
2022-03-14 22:00:00,5.2,1026.0,0.0,34.0,21.7,-0.103448,13.0,140.0
2022-03-14 23:00:00,6.8,1026.0,0.0,40.0,20.9,-0.086207,11.2,110.0
2022-03-15 00:00:00,8.3,1026.0,0.0,53.0,18.0,0.051724,7.6,120.0
2022-03-15 01:00:00,8.7,1026.0,0.0,65.0,15.2,0.172414,0.0,0.0
2022-03-15 02:00:00,9.1,1027.0,0.0,74.0,13.7,0.206897,9.4,90.0
2022-03-15 03:00:00,9.4,1027.0,0.0,76.0,13.6,0.224138,7.6,80.0
2022-03-15 04:00:00,10.9,1026.0,0.0,81.0,14.1,0.206897,13.0,120.0
2022-03-15 05:00:00,11.4,1026.0,0.0,82.0,14.4,0.189655,13.0,120.0
2022-03-15 06:00:00,11.3,1025.0,0.0,84.0,14.0,0.172414,11.2,110.0
2022-03-15 07:00:00,11.6,1025.0,0.0,86.0,13.9,0.155172,13.0,110.0
2022-03-15 08:00:00,11.4,1024.0,0.0,87.0,13.5,0.155172,13.0,90.0
2022-03-15 09:00:00,11.4,1024.0,0.0,88.0,13.3,0.137931,13.0,90.0
2022-03-15 10:00:00,11.4,1024.0,0.0,88.0,13.3,0.155172,11.2,80.0
2022-03-15 11:00:00,11.5,1023.0,0.0,89.0,13.3,0.172414,13.0,100.0
2022-03-15 12:00:00,12.2,1023.0,0.0,96.0,12.8,0.241379,11.2,110.0
2022-03-15 13:00:00,13.0,1022.0,0.0,93.0,14.1,0.275862,13.0,130.0
2022-03-15 14:00:00,14.4,1022.0,0.0,86.0,16.8,0.293103,22.3,140.0
2022-03-15 15:00:00,14.5,1022.0,0.0,75.0,19.0,0.258621,22.3,140.0
2022-03-15 16:00:00,14.7,1022.0,0.0,73.0,19.7,0.137931,25.9,130.0
2022-03-15 17:00:00,14.9,1022.0,0.0,73.0,19.9,0.137931,16.6,120.0
2022-03-15 18:00:00,15.6,1022.0,1.4,76.0,20.0,0.224138,20.5,140.0
2022-03-15 19:00:00,15.7,1019.0,7.6,79.0,17.7,0.258621,9.4,160.0
2022-03-15 20:00:00,15.3,1020.0,6.1,74.0,17.2,0.258621,18.4,120.0
2022-03-15 21:00:00,16.6,1017.0,2.3,99.0,16.8,0.241379,27.7,130.0
2022-03-15 22:00:00,16.8,1017.0,2.3,99.0,16.8,0.189655,22.3,130.0
2022-03-15 23:00:00,16.3,1017.0,0.4,99.0,16.5,0.086207,20.5,130.0
2022-03-16 00:00:00,16.2,1017.0,0.5,99.0,16.4,0.172414,25.9,130.0
2022-03-16 01:00:00,16.2,1017.0,0.9,99.0,16.4,0.224138,29.5,130.0
2022-03-16 02:00:00,16.2,1017.0,0.3,97.0,16.7,0.206897,13.0,170.0
2022-03-16 03:00:00,16.9,1017.0,1.5,96.0,16.3,0.206897,18.4,140.0
2022-03-16 04:00:00,17.0,1016.0,0.5,97.0,16.6,0.189655,13.0,160.0
2022-03-16 05:00:00,17.2,1016.0,0.0,98.0,16.7,0.172414,14.8,150.0
2022-03-16 06:00:00,17.2,1016.0,0.0,98.0,17.0,0.172414,11.2,140.0
2022-03-16 07:00:00,17.3,1015.0,0.0,99.0,17.0,0.155172,11.2,160.0
2022-03-16 08:00:00,16.5,1015.0,0.0,99.0,17.1,0.155172,9.4,140.0
2022-03-16 09:00:00,15.9,1015.0,0.0,97.0,17.3,0.12069,9.4,160.0
2022-03-16 10:00:00,16.1,1015.0,0.7,98.0,17.0,0.137931,5.4,170.0
2022-03-16 11:00:00,16.0,1016.0,0.0,98.0,16.6,0.155172,9.4,150.0
2022-03-16 12:00:00,15.8,1016.0,0.0,98.0,16.6,0.206897,7.6,180.0
2022-03-16 13:00:00,15.7,1016.0,0.0,97.0,16.9,0.258621,11.2,160.0
2022-03-16 14:00:00,16.6,1017.0,0.0,81.0,18.5,0.241379,11.2,230.0
2022-03-16 15:00:00,16.8,1017.0,0.0,81.0,20.2,0.12069,13.0,210.0
