DT,prcp,dwpt,pres,wdir,rhum,wspd,Waianae,temp
2022-07-13 22:00:00,0.0,19.6,1018.4,73.0,53.0,24.1,-0.37617,30.2
2022-07-13 23:00:00,0.0,19.7,1017.8,73.0,53.0,23.4,-0.421276,30.3
2022-07-14 00:00:00,0.2,19.8,1017.2,74.0,53.0,23.4,0.0365959,30.5
2022-07-14 01:00:00,0.1,20.1,1016.9,72.0,55.0,23.4,-0.182979,30.1
2022-07-14 02:00:00,0.0,20.2,1016.8,72.0,57.0,23.4,0.315745,29.6
2022-07-14 03:00:00,0.0,20.2,1016.8,72.0,60.0,23.4,0.281702,28.7
2022-07-14 04:00:00,0.0,20.2,1017.0,70.0,66.0,21.6,0.669787,27.1
2022-07-14 05:00:00,0.0,20.7,1017.5,70.0,74.0,20.5,0.851064,25.7
2022-07-14 06:00:00,0.0,21.2,1018.0,70.0,79.0,18.4,0.897021,25.1
2022-07-14 07:00:00,0.0,21.5,1018.7,72.0,82.0,17.3,0.873191,24.8
2022-07-14 08:00:00,0.0,21.4,1019.3,73.0,82.0,18.0,0.795745,24.7
2022-07-14 09:00:00,0.0,21.4,1019.3,74.0,83.0,15.8,0.721702,24.5
2022-07-14 10:00:00,0.0,21.4,1019.2,71.0,84.0,14.8,0.650213,24.3
2022-07-14 11:00:00,0.0,21.4,1018.7,68.0,84.0,13.0,0.6,24.3
2022-07-14 12:00:00,0.0,21.3,1018.3,65.0,85.0,13.0,0.577021,24.0
2022-07-14 13:00:00,0.0,21.6,1018.0,64.0,88.0,12.2,0.563404,23.7
2022-07-14 14:00:00,0.0,21.9,1018.1,65.0,89.0,11.9,0.554043,23.8
2022-07-14 15:00:00,0.0,21.8,1018.0,66.0,89.0,12.2,0.581277,23.7
2022-07-14 16:00:00,0.0,21.8,1018.3,67.0,90.0,11.9,0.58383,23.5
2022-07-14 17:00:00,0.0,20.8,1018.9,68.0,83.0,14.4,0.540426,23.9
2022-07-14 18:00:00,0.0,20.7,1019.1,74.0,74.0,16.9,0.227234,25.7
2022-07-14 19:00:00,0.0,20.4,1019.0,75.0,67.0,19.4,0.283404,27.0
2022-07-14 20:00:00,0.0,20.0,1019.1,81.0,60.0,20.9,0.354894,28.5
2022-07-14 21:00:00,0.0,19.6,1019.3,79.0,55.0,19.1,0.125957,29.6
2022-07-14 22:00:00,0.0,19.5,1019.2,74.0,53.0,19.4,-0.217872,30.1
2022-07-14 23:00:00,0.0,19.2,1018.8,71.0,51.0,19.8,0.0178725,30.5
2022-07-15 00:00:00,0.0,19.0,1018.0,69.0,51.0,20.9,-0.228936,30.3
2022-07-15 01:00:00,0.0,19.3,1017.9,69.0,53.0,20.9,-0.0323404,29.9
2022-07-15 02:00:00,0.0,19.2,1017.7,68.0,55.0,22.3,-0.0629787,29.2
2022-07-15 03:00:00,0.0,19.8,1017.6,66.0,62.0,20.5,0.257021,27.7
2022-07-15 04:00:00,0.0,19.9,1017.9,63.0,67.0,18.7,0.599149,26.5
2022-07-15 05:00:00,0.0,19.9,1018.4,61.0,72.0,19.1,0.822979,25.3
2022-07-15 06:00:00,0.0,20.7,1019.0,60.0,79.0,17.6,0.849362,24.6
2022-07-15 07:00:00,0.0,20.8,1019.6,62.0,80.0,16.2,0.853617,24.5
2022-07-15 08:00:00,0.0,20.7,1020.0,62.0,80.0,15.5,0.798298,24.4
2022-07-15 09:00:00,0.0,20.5,1020.0,66.0,79.0,16.2,0.714894,24.4
2022-07-15 10:00:00,0.0,21.1,1019.4,70.0,84.0,14.0,0.658723,24.0
2022-07-15 11:00:00,0.0,21.1,1019.0,73.0,85.0,12.2,0.594894,23.8
2022-07-15 12:00:00,0.0,20.9,1018.5,74.0,85.0,11.5,0.570213,23.6
2022-07-15 13:00:00,0.0,20.7,1018.1,73.0,84.0,10.8,0.537872,23.6
2022-07-15 14:00:00,0.0,20.5,1018.0,63.0,84.0,9.4,0.540426,23.4
2022-07-15 15:00:00,0.0,20.9,1018.2,56.0,86.0,9.4,0.552341,23.4
2022-07-15 16:00:00,0.0,20.9,1018.6,59.0,85.0,8.6,0.54383,23.6
2022-07-15 17:00:00,0.0,20.2,1019.1,62.0,78.0,13.0,0.435745,24.3
2022-07-15 18:00:00,0.0,20.0,1019.4,70.0,70.0,18.0,0.227234,25.9
2022-07-15 19:00:00,0.0,19.8,1019.4,72.0,64.0,19.1,-0.0476595,27.2
2022-07-15 20:00:00,0.0,19.9,1019.2,77.0,62.0,19.1,-0.0238297,27.9
2022-07-15 21:00:00,0.1,19.9,1019.0,79.0,58.0,19.4,-0.425532,29.0
2022-07-15 22:00:00,0.2,19.9,1018.8,79.0,57.0,19.4,-0.354894,29.3
2022-07-15 23:00:00,0.2,19.8,1018.1,79.0,55.0,20.2,-0.168511,29.8
2022-07-16 00:00:00,0.2,19.7,1017.8,79.0,53.0,20.2,-0.19234,30.3
2022-07-16 01:00:00,0.0,18.5,1017.3,74.0,49.0,19.8,0.0289363,30.4
2022-07-16 02:00:00,0.0,18.4,1016.9,76.0,51.0,20.9,0.0136171,29.6
2022-07-16 03:00:00,0.0,18.4,1017.1,73.0,54.0,21.2,0.337872,28.6
2022-07-16 04:00:00,0.0,18.9,1017.4,72.0,61.0,19.8,0.621277,27.1
2022-07-16 05:00:00,0.0,19.8,1017.8,70.0,70.0,19.1,0.797447,25.7
2022-07-16 06:00:00,0.0,20.4,1018.2,69.0,76.0,15.8,0.830638,24.9
2022-07-16 07:00:00,0.0,20.9,1018.7,71.0,80.0,14.0,0.828085,24.6
2022-07-16 08:00:00,0.0,21.3,1019.1,68.0,83.0,13.7,0.771915,24.4
2022-07-16 09:00:00,0.0,21.5,1019.4,72.0,85.0,13.0,0.729362,24.2
2022-07-16 10:00:00,0.0,21.4,1019.1,71.0,85.0,13.0,0.67149,24.1
2022-07-16 11:00:00,0.0,21.4,1018.7,72.0,86.0,12.6,0.622979,23.9
2022-07-16 12:00:00,0.0,21.3,1018.1,74.0,85.0,12.2,0.588085,24.0
2022-07-16 13:00:00,0.0,21.7,1017.8,68.0,88.0,10.8,0.555745,23.8
2022-07-16 14:00:00,0.0,21.5,1017.4,68.0,87.0,11.9,0.547234,23.8
2022-07-16 15:00:00,0.0,21.5,1017.4,64.0,87.0,10.4,0.563404,23.8
2022-07-16 16:00:00,0.0,21.0,1017.7,64.0,84.0,12.2,0.57617,23.9
2022-07-16 17:00:00,0.0,20.3,1018.0,65.0,77.0,15.5,0.485106,24.6
2022-07-16 18:00:00,0.0,20.0,1018.4,71.0,68.0,19.4,0.335319,26.4
2022-07-16 19:00:00,0.0,19.7,1018.4,75.0,63.0,22.0,0.208511,27.4
2022-07-16 20:00:00,0.0,20.4,1018.4,76.0,64.0,22.7,-0.0314893,27.8
2022-07-16 21:00:00,0.0,20.3,1018.0,76.0,59.0,24.5,-0.142979,29.1
2022-07-16 22:00:00,0.0,20.2,1017.2,80.0,55.0,23.8,-0.162553,30.2
2022-07-16 23:00:00,0.0,20.2,1016.9,74.0,57.0,23.4,0.078298,29.6
2022-07-17 00:00:00,0.0,20.3,1016.5,75.0,56.0,25.2,0.0970214,30.0
2022-07-17 01:00:00,0.0,20.6,1016.2,74.0,59.0,25.2,0.141277,29.4
2022-07-17 02:00:00,0.0,21.1,1016.2,73.0,64.0,27.0,0.54383,28.6
2022-07-17 03:00:00,0.0,21.3,1015.9,74.0,68.0,22.3,0.508085,27.7
2022-07-17 04:00:00,0.0,21.2,1016.2,72.0,72.0,20.5,0.68,26.7
2022-07-17 05:00:00,0.0,21.2,1016.8,66.0,77.0,18.4,0.834043,25.5
2022-07-17 06:00:00,0.0,21.6,1017.5,67.0,81.0,16.9,0.85617,25.1
2022-07-17 07:00:00,0.0,21.5,1018.0,74.0,81.0,17.6,0.826383,25.0
2022-07-17 08:00:00,0.0,21.8,1018.4,71.0,83.0,15.1,0.796596,24.9
2022-07-17 09:00:00,0.0,21.8,1018.5,76.0,84.0,15.1,0.756596,24.7
2022-07-17 10:00:00,0.0,21.6,1018.2,79.0,83.0,15.5,0.686809,24.7
2022-07-17 11:00:00,0.0,22.0,1017.6,80.0,86.0,14.8,0.634043,24.5
2022-07-17 12:00:00,0.0,21.9,1017.4,82.0,86.0,15.1,0.612766,24.4
2022-07-17 13:00:00,0.0,22.0,1017.0,80.0,87.0,14.8,0.582979,24.3
2022-07-17 14:00:00,0.0,21.7,1017.0,74.0,86.0,14.0,0.577021,24.2
2022-07-17 15:00:00,0.0,21.6,1017.0,72.0,86.0,13.7,0.581277,24.1
2022-07-17 16:00:00,0.0,21.6,1017.4,71.0,86.0,14.8,0.586383,24.1
2022-07-17 17:00:00,0.0,20.8,1017.8,71.0,79.0,16.2,0.471489,24.7
2022-07-17 18:00:00,0.0,20.4,1017.8,77.0,69.0,20.2,0.285106,26.5
2022-07-17 19:00:00,0.0,19.7,1017.9,78.0,60.0,21.2,0.228936,28.2
2022-07-17 20:00:00,0.0,19.2,1018.1,76.0,55.0,23.4,-0.0799998,29.2
2022-07-17 21:00:00,0.0,19.0,1018.1,76.0,52.0,23.4,-0.279149,29.9
2022-07-17 22:00:00,0.0,19.4,1017.8,75.0,52.0,23.0,-0.175319,30.3
2022-07-17 23:00:00,0.0,19.6,1017.0,80.0,51.0,24.1,-0.391489,30.9
2022-07-18 00:00:00,0.0,19.6,1017.0,79.0,52.0,24.1,0.0144682,30.6
2022-07-18 01:00:00,0.0,19.8,1016.5,79.0,54.0,25.2,0.353192,30.1
2022-07-18 02:00:00,0.0,19.7,1016.5,76.0,57.0,24.8,-0.013617,29.1
2022-07-18 03:00:00,0.0,19.8,1016.7,73.0,60.0,22.0,0.347234,28.3
2022-07-18 04:00:00,0.0,19.8,1016.6,72.0,64.0,23.0,0.678298,27.2
2022-07-18 05:00:00,0.0,20.4,1017.1,73.0,72.0,20.9,0.891064,25.8
2022-07-18 06:00:00,0.0,21.3,1018.2,75.0,80.0,17.3,0.885958,25.0
2022-07-18 07:00:00,0.0,21.5,1018.8,73.0,82.0,15.8,0.874043,24.8
2022-07-18 08:00:00,0.0,21.3,1019.4,72.0,81.0,15.8,0.8,24.8
2022-07-18 09:00:00,0.0,21.1,1019.5,77.0,81.0,18.0,0.750638,24.6
2022-07-18 10:00:00,0.0,20.9,1019.5,73.0,81.0,15.5,0.69617,24.4
2022-07-18 11:00:00,0.0,21.4,1019.4,74.0,84.0,14.8,0.627234,24.3
2022-07-18 12:00:00,0.0,21.2,1018.9,77.0,83.0,15.1,0.604255,24.3
2022-07-18 13:00:00,0.0,21.2,1018.6,76.0,83.0,14.4,0.572766,24.3
2022-07-18 14:00:00,0.0,21.4,1018.6,74.0,84.0,13.0,0.560851,24.3
2022-07-18 15:00:00,0.0,21.7,1019.0,69.0,87.0,12.2,0.586383,24.0
2022-07-18 16:00:00,0.0,21.4,1019.2,64.0,86.0,12.2,0.590638,23.9
2022-07-18 17:00:00,0.0,20.6,1019.2,68.0,79.0,15.8,0.462979,24.5
2022-07-18 18:00:00,0.0,20.6,1019.4,69.0,72.0,19.4,0.28,26.0
2022-07-18 19:00:00,0.0,20.3,1018.7,68.0,64.0,22.3,0.170213,27.7
2022-07-18 20:00:00,0.0,20.0,1018.4,69.0,58.0,21.6,0.0331917,29.1
2022-07-18 21:00:00,0.0,19.8,1018.5,68.0,54.0,23.4,-0.287659,30.1
2022-07-18 22:00:00,0.0,19.4,1018.2,66.0,52.0,23.8,-0.249362,30.4
2022-07-18 23:00:00,0.0,19.6,1017.7,67.0,51.0,24.8,-0.361702,30.9
2022-07-19 00:00:00,0.0,19.4,1017.6,66.0,52.0,24.5,-0.360851,30.3
2022-07-19 01:00:00,0.0,19.4,1017.4,72.0,53.0,23.8,-0.278298,30.0
2022-07-19 02:00:00,0.0,19.4,1017.2,72.0,55.0,25.6,0.0195746,29.4
2022-07-19 03:00:00,0.0,19.5,1017.0,75.0,60.0,23.4,0.280851,28.0
2022-07-19 04:00:00,0.0,19.7,1017.3,76.0,65.0,22.3,0.620426,26.8
2022-07-19 05:00:00,0.0,19.5,1018.0,74.0,70.0,18.7,0.849362,25.4
2022-07-19 06:00:00,0.0,20.0,1018.9,74.0,75.0,15.5,0.885958,24.7
2022-07-19 07:00:00,0.0,20.4,1019.6,74.0,79.0,13.7,0.866383,24.3
2022-07-19 08:00:00,0.0,20.8,1020.1,70.0,82.0,10.4,0.799149,24.1
2022-07-19 09:00:00,0.0,20.7,1020.0,67.0,83.0,10.8,0.741277,23.8
2022-07-19 10:00:00,0.0,20.8,1019.7,59.0,84.0,10.4,0.657872,23.7
2022-07-19 11:00:00,0.0,20.4,1019.1,57.0,84.0,10.1,0.595745,23.3
2022-07-19 12:00:00,0.0,20.4,1018.8,55.0,85.0,9.7,0.559149,23.1
2022-07-19 13:00:00,0.0,20.5,1018.4,53.0,86.0,9.4,0.544681,23.0
2022-07-19 14:00:00,0.0,20.9,1018.2,54.0,88.0,9.0,0.541277,23.0
2022-07-19 15:00:00,0.0,20.8,1018.3,52.0,88.0,10.1,0.566809,22.9
2022-07-19 16:00:00,0.0,20.5,1018.2,45.0,86.0,8.6,0.573617,23.0
2022-07-19 17:00:00,0.0,19.5,1018.6,55.0,76.0,11.9,0.466383,24.0
2022-07-19 18:00:00,0.0,19.1,1018.6,65.0,67.0,18.7,0.211915,25.7
2022-07-19 19:00:00,0.0,18.4,1018.6,67.0,58.0,19.8,0.0757449,27.4
2022-07-19 20:00:00,0.0,17.7,1018.3,68.0,51.0,21.6,-0.104681,28.8
2022-07-19 21:00:00,0.0,17.6,1017.9,71.0,49.0,22.3,-0.357447,29.4
2022-07-19 22:00:00,0.0,17.2,1017.6,70.0,46.0,22.0,-0.450213,30.1
2022-07-19 23:00:00,0.0,17.0,1017.0,71.0,44.0,21.6,-0.516596,30.6
2022-07-20 00:00:00,0.0,16.8,1016.6,70.0,44.0,21.6,-0.466383,30.4
2022-07-20 01:00:00,0.0,16.9,1016.3,69.0,45.0,22.3,-0.314893,30.1
2022-07-20 02:00:00,0.0,17.5,1016.4,68.0,50.0,21.6,-0.0808509,29.0
2022-07-20 03:00:00,0.0,17.5,1016.0,68.0,52.0,21.2,0.252766,28.3
2022-07-20 04:00:00,0.0,18.7,1016.3,67.0,62.0,20.2,0.580426,26.6
2022-07-20 05:00:00,0.0,19.2,1016.8,65.0,70.0,18.4,0.821277,25.1
2022-07-20 06:00:00,0.0,19.6,1017.4,61.0,74.0,14.8,0.885957,24.5
2022-07-20 07:00:00,0.0,20.0,1017.9,62.0,78.0,13.7,0.834043,24.1
2022-07-20 08:00:00,0.0,20.1,1018.4,57.0,80.0,13.0,0.780426,23.8
2022-07-20 09:00:00,0.0,20.4,1018.6,55.0,84.0,12.6,0.708085,23.3
2022-07-20 10:00:00,0.0,20.5,1018.4,55.0,86.0,11.9,0.633192,23.0
2022-07-20 11:00:00,0.0,20.4,1017.7,56.0,86.0,11.5,0.58383,22.9
2022-07-20 12:00:00,0.0,20.5,1017.1,59.0,86.0,13.3,0.544681,23.0
2022-07-20 13:00:00,0.0,20.5,1017.0,58.0,87.0,12.6,0.531915,22.8
2022-07-20 14:00:00,0.0,20.2,1016.9,58.0,86.0,11.5,0.506383,22.7
2022-07-20 15:00:00,0.0,20.4,1017.0,60.0,87.0,11.2,0.533617,22.7
2022-07-20 16:00:00,0.0,20.9,1017.4,60.0,89.0,11.9,0.553191,22.8
2022-07-20 17:00:00,0.0,19.7,1017.5,60.0,78.0,14.8,0.44,23.8
2022-07-20 18:00:00,0.0,19.1,1017.9,67.0,67.0,16.6,0.16766,25.7
2022-07-20 19:00:00,0.0,17.9,1018.0,74.0,56.0,20.9,0.00936176,27.5
2022-07-20 20:00:00,0.0,17.3,1018.0,76.0,50.0,22.7,0.0102129,28.8
2022-07-20 21:00:00,0.0,17.4,1017.8,77.0,48.0,23.4,-0.262979,29.6
2022-07-20 22:00:00,0.0,18.0,1017.9,83.0,50.0,20.5,-0.158298,29.5
2022-07-20 23:00:00,0.0,18.2,1017.6,82.0,52.0,20.2,-0.217021,29.1
2022-07-21 00:00:00,0.0,18.4,1017.2,78.0,53.0,19.4,-0.134468,28.9
2022-07-21 01:00:00,0.0,18.3,1016.9,80.0,53.0,18.7,-0.36,28.8
2022-07-21 02:00:00,0.0,18.5,1016.9,78.0,56.0,18.4,-0.069787,28.1
2022-07-21 03:00:00,0.0,18.5,1016.6,78.0,58.0,20.2,0.262128,27.5
2022-07-21 04:00:00,0.0,18.5,1016.7,73.0,62.0,19.1,0.637447,26.4
2022-07-21 05:00:00,0.0,19.1,1017.2,65.0,70.0,18.0,0.805957,25.0
2022-07-21 06:00:00,0.0,20.0,1017.9,64.0,77.0,15.8,0.849362,24.3
2022-07-21 07:00:00,0.0,19.7,1018.3,68.0,76.0,14.4,0.837447,24.2
2022-07-21 08:00:00,0.0,19.1,1018.8,73.0,73.0,14.0,0.775319,24.2
2022-07-21 09:00:00,0.0,19.8,1018.5,66.0,76.0,14.0,0.705532,24.3
2022-07-21 10:00:00,0.0,19.8,1018.2,67.0,79.0,13.7,0.625532,23.7
2022-07-21 11:00:00,0.0,20.0,1017.7,65.0,82.0,12.6,0.589787,23.2
2022-07-21 12:00:00,0.0,20.2,1017.4,60.0,84.0,13.0,0.56,23.0
2022-07-21 13:00:00,0.0,20.1,1017.0,59.0,84.0,12.2,0.529362,22.9
2022-07-21 14:00:00,0.0,20.1,1017.0,56.0,85.0,12.6,0.52766,22.8
2022-07-21 15:00:00,0.0,20.0,1017.0,62.0,84.0,13.0,0.563404,22.8
2022-07-21 16:00:00,0.0,20.1,1017.5,64.0,85.0,13.0,0.548936,22.8
2022-07-21 17:00:00,0.0,19.8,1018.1,63.0,81.0,15.1,0.451915,23.2
2022-07-21 18:00:00,0.0,19.7,1018.5,70.0,73.0,15.1,0.36,24.9
2022-07-21 19:00:00,0.0,18.9,1018.6,75.0,63.0,19.8,-0.12851,26.5
2022-07-21 20:00:00,0.0,18.5,1018.6,73.0,58.0,20.2,-0.0144679,27.5
2022-07-21 21:00:00,0.0,17.9,1018.4,79.0,52.0,19.4,0.0893617,28.7
2022-07-21 22:00:00,0.0,18.1,1018.0,80.0,50.0,19.4,-0.0263828,29.6
2022-07-21 23:00:00,0.0,17.6,1017.4,81.0,46.0,19.8,-0.398298,30.5
2022-07-22 00:00:00,0.0,18.0,1017.3,83.0,48.0,20.9,-0.0221276,30.2
2022-07-22 01:00:00,0.0,18.0,1017.0,80.0,49.0,20.5,-0.281702,29.9
2022-07-22 02:00:00,0.0,18.1,1016.8,77.0,51.0,19.4,0.00595758,29.3
2022-07-22 03:00:00,0.0,18.2,1016.8,74.0,54.0,18.7,0.28,28.4
2022-07-22 04:00:00,0.0,18.9,1017.1,71.0,61.0,18.4,0.625532,27.1
2022-07-22 05:00:00,0.0,18.8,1017.5,70.0,66.0,17.6,0.817021,25.6
2022-07-22 06:00:00,0.0,19.9,1018.2,69.0,74.0,14.8,0.878298,24.8
2022-07-22 07:00:00,0.0,19.9,1018.6,69.0,75.0,13.7,0.846809,24.6
2022-07-22 08:00:00,0.0,20.0,1019.1,69.0,76.0,12.6,0.781277,24.5
2022-07-22 09:00:00,0.0,20.0,1019.3,66.0,77.0,11.5,0.725106,24.3
2022-07-22 10:00:00,0.0,19.9,1019.1,72.0,77.0,11.5,0.641702,24.2
2022-07-22 11:00:00,0.0,20.1,1018.6,72.0,79.0,10.8,0.592341,24.0
2022-07-22 12:00:00,0.0,20.2,1018.1,70.0,81.0,11.5,0.56,23.7
2022-07-22 13:00:00,0.0,20.3,1017.9,67.0,84.0,11.2,0.531915,23.2
2022-07-22 14:00:00,0.0,20.5,1017.8,71.0,85.0,10.4,0.533617,23.2
2022-07-22 15:00:00,0.0,20.2,1017.9,66.0,82.0,9.4,0.557447,23.5
2022-07-22 16:00:00,0.0,20.2,1018.3,64.0,83.0,9.0,0.548085,23.3
2022-07-22 17:00:00,0.0,19.0,1019.0,69.0,73.0,14.0,0.428085,24.1
2022-07-22 18:00:00,0.0,18.9,1019.4,76.0,66.0,14.0,0.209362,25.7
2022-07-22 19:00:00,0.0,18.3,1019.6,80.0,58.0,15.1,0.0910639,27.3
2022-07-22 20:00:00,0.0,18.0,1019.1,85.0,53.0,17.3,-0.055319,28.5
2022-07-22 21:00:00,0.0,17.8,1018.7,85.0,49.0,18.4,-0.0289361,29.6
2022-07-22 22:00:00,0.0,17.4,1018.5,83.0,46.0,18.7,-0.341276,30.3
2022-07-22 23:00:00,0.0,17.2,1017.8,80.0,45.0,18.4,-0.397447,30.5
2022-07-23 00:00:00,0.0,17.0,1017.4,76.0,45.0,18.4,-0.171915,30.3
2022-07-23 01:00:00,0.0,16.4,1017.6,73.0,44.0,18.7,-0.261276,30.0
2022-07-23 02:00:00,0.0,16.6,1017.3,72.0,46.0,19.8,0.0765958,29.4
2022-07-23 03:00:00,0.0,16.8,1017.2,72.0,49.0,20.2,0.361702,28.5
2022-07-23 04:00:00,0.0,17.2,1017.3,70.0,54.0,20.2,0.589787,27.3
2022-07-23 05:00:00,0.0,18.7,1018.0,70.0,65.0,19.1,0.771915,25.8
2022-07-23 06:00:00,0.0,19.6,1018.8,66.0,73.0,17.6,0.811915,24.8
2022-07-23 07:00:00,0.0,19.9,1019.4,64.0,75.0,15.5,0.788085,24.6
2022-07-23 08:00:00,0.0,19.9,1019.7,65.0,76.0,14.0,0.75234,24.4
2022-07-23 09:00:00,0.0,20.2,1019.9,61.0,80.0,14.0,0.723404,23.9
2022-07-23 10:00:00,0.0,20.5,1019.6,67.0,83.0,14.4,0.645106,23.6
2022-07-23 11:00:00,0.0,20.1,1018.9,71.0,81.0,14.0,0.605957,23.5
2022-07-23 12:00:00,0.0,20.2,1018.4,71.0,82.0,13.3,0.557447,23.5
2022-07-23 13:00:00,0.0,20.2,1018.0,64.0,84.0,13.0,0.546383,23.1
2022-07-23 14:00:00,0.0,20.0,1017.9,70.0,82.0,12.6,0.529362,23.2
2022-07-23 15:00:00,0.0,20.0,1018.1,72.0,82.0,11.5,0.525106,23.2
2022-07-23 16:00:00,0.0,19.9,1018.4,67.0,82.0,10.1,0.539575,23.1
2022-07-23 17:00:00,0.0,19.0,1018.9,72.0,74.0,14.0,0.448511,23.9
2022-07-23 18:00:00,0.0,18.7,1019.3,76.0,66.0,15.1,0.181277,25.5
2022-07-23 19:00:00,0.0,17.8,1019.2,81.0,56.0,15.8,-0.0859574,27.3
2022-07-23 20:00:00,0.0,16.9,1019.2,85.0,49.0,16.2,-0.228936,28.7
2022-07-23 21:00:00,0.0,17.2,1018.9,87.0,47.0,18.0,-0.363404,29.7
2022-07-23 22:00:00,0.0,17.1,1018.4,91.0,45.0,18.7,-0.409361,30.4
2022-07-23 23:00:00,0.0,16.9,1018.0,92.0,44.0,18.4,-0.194893,30.5
2022-07-24 00:00:00,0.0,16.9,1017.5,88.0,44.0,18.7,0.0221277,30.5
2022-07-24 01:00:00,0.0,17.0,1017.3,84.0,45.0,18.7,0.175319,30.3
2022-07-24 02:00:00,0.0,16.2,1017.2,86.0,44.0,18.0,0.132766,29.8
2022-07-24 03:00:00,0.0,17.1,1017.2,80.0,50.0,18.0,0.315745,28.5
2022-07-24 04:00:00,0.0,18.1,1017.6,74.0,58.0,18.0,0.628936,27.1
2022-07-24 05:00:00,0.0,18.3,1018.1,70.0,64.0,17.3,0.797447,25.6
2022-07-24 06:00:00,0.0,19.2,1018.7,68.0,71.0,15.1,0.805957,24.8
2022-07-24 07:00:00,0.0,19.8,1019.0,67.0,75.0,13.0,0.775319,24.5
2022-07-24 08:00:00,0.0,19.9,1019.7,67.0,77.0,13.3,0.724255,24.2
2022-07-24 09:00:00,0.0,19.8,1019.8,70.0,77.0,12.6,0.701277,24.1
2022-07-24 10:00:00,0.0,19.8,1019.6,74.0,77.0,12.2,0.626383,24.1
2022-07-24 11:00:00,0.0,19.4,1019.0,77.0,75.0,12.2,0.599149,24.1
2022-07-24 12:00:00,0.0,19.5,1018.6,72.0,77.0,11.9,0.550638,23.8
2022-07-24 13:00:00,0.0,19.5,1018.3,68.0,78.0,11.5,0.531915,23.6
2022-07-24 14:00:00,0.0,19.8,1018.4,69.0,80.0,10.8,0.513191,23.4
2022-07-24 15:00:00,0.0,19.7,1018.4,66.0,80.0,11.9,0.533617,23.3
2022-07-24 16:00:00,0.0,19.8,1018.6,64.0,81.0,11.9,0.526809,23.2
2022-07-24 17:00:00,0.0,19.3,1019.0,68.0,76.0,14.0,0.45617,23.8
2022-07-24 18:00:00,0.0,19.3,1018.7,76.0,68.0,15.1,0.235745,25.6
2022-07-24 19:00:00,0.0,18.0,1018.8,82.0,57.0,18.4,0.0425532,27.3
2022-07-24 20:00:00,0.0,17.5,1019.1,86.0,51.0,18.4,-0.017021,28.6
2022-07-24 21:00:00,0.0,16.9,1019.1,90.0,46.0,17.6,-0.468085,29.7
2022-07-24 22:00:00,0.0,16.4,1018.7,89.0,43.0,17.6,-0.274894,30.4
2022-07-24 23:00:00,0.0,15.7,1018.0,89.0,40.0,19.1,-0.349787,30.9
2022-07-25 00:00:00,0.0,16.4,1017.6,86.0,43.0,19.1,-0.356596,30.4
2022-07-25 01:00:00,0.0,16.6,1017.3,82.0,44.0,18.4,-0.0910637,30.2
2022-07-25 02:00:00,0.0,16.6,1017.3,78.0,46.0,18.4,0.406809,29.4
2022-07-25 03:00:00,0.0,16.7,1017.5,74.0,49.0,18.4,0.31234,28.4
2022-07-25 04:00:00,0.0,17.4,1017.8,71.0,56.0,19.4,0.655319,26.9
2022-07-25 05:00:00,0.0,18.2,1018.2,66.0,64.0,18.4,0.815319,25.5
2022-07-25 06:00:00,0.0,19.2,1018.8,66.0,71.0,16.6,0.859575,24.8
2022-07-25 07:00:00,0.0,19.3,1019.4,69.0,73.0,15.5,0.827234,24.5
2022-07-25 08:00:00,0.0,19.5,1019.8,70.0,74.0,14.4,0.762553,24.4
2022-07-25 09:00:00,0.0,19.6,1019.7,76.0,75.0,13.7,0.697872,24.3
2022-07-25 10:00:00,0.0,19.6,1019.6,73.0,76.0,12.2,0.628085,24.1
2022-07-25 11:00:00,0.0,19.6,1019.1,72.0,77.0,10.8,0.571064,23.9
2022-07-25 12:00:00,0.0,19.7,1018.7,68.0,78.0,10.4,0.554043,23.8
2022-07-25 13:00:00,0.0,19.8,1018.6,57.0,81.0,10.8,0.530213,23.2
2022-07-25 14:00:00,0.0,19.4,1018.7,59.0,80.0,9.7,0.525958,23.0
2022-07-25 15:00:00,0.0,19.5,1018.8,62.0,81.0,10.1,0.545532,22.9
2022-07-25 16:00:00,0.0,19.8,1019.0,59.0,82.0,9.0,0.542979,23.0
2022-07-25 17:00:00,0.0,19.1,1019.6,63.0,76.0,12.2,0.459575,23.6
2022-07-25 18:00:00,0.0,19.0,1019.8,72.0,69.0,15.5,0.177021,25.1
2022-07-25 19:00:00,0.0,18.3,1019.9,78.0,60.0,16.2,0.0604257,26.7
2022-07-25 20:00:00,0.0,17.3,1019.8,81.0,52.0,18.7,0.0502129,28.1
2022-07-25 21:00:00,0.0,16.7,1019.5,84.0,46.0,18.7,-0.285106,29.5
2022-07-25 22:00:00,0.0,16.1,1019.1,82.0,42.0,18.4,-0.335319,30.4
2022-07-25 23:00:00,0.0,16.3,1018.6,76.0,42.0,18.7,-0.462127,30.7
2022-07-26 00:00:00,0.0,15.9,1017.9,76.0,40.0,18.4,-0.302979,31.1
2022-07-26 01:00:00,0.0,15.9,1017.5,79.0,41.0,20.2,-0.125957,30.6
2022-07-26 02:00:00,0.0,16.4,1017.2,81.0,45.0,22.3,0.0944683,29.6
2022-07-26 03:00:00,0.0,17.3,1017.1,78.0,51.0,21.6,0.297021,28.4
2022-07-26 04:00:00,0.0,18.4,1017.4,69.0,59.0,20.9,0.629787,27.1
