DT,prcp,pres,dwpt,rhum,temp,wdir,wspd,Waianae
2022-08-19 06:00:00,0.0,1016.7,22.0,79.0,25.9,62.0,10.8,0.948936
2022-08-19 07:00:00,0.0,1017.1,22.4,83.0,25.5,62.0,10.8,0.878298
2022-08-19 08:00:00,0.0,1017.5,22.0,81.0,25.5,70.0,11.5,0.828085
2022-08-19 09:00:00,0.0,1017.3,22.1,82.0,25.4,74.0,11.5,0.750638
2022-08-19 10:00:00,0.0,1017.4,22.4,84.0,25.3,75.0,9.7,0.683404
2022-08-19 11:00:00,0.0,1017.0,22.3,85.0,25.0,74.0,7.9,0.639149
2022-08-19 12:00:00,0.0,1016.7,22.3,86.0,24.8,74.0,7.2,0.594894
2022-08-19 13:00:00,0.0,1016.5,22.3,87.0,24.6,69.0,6.8,0.582128
2022-08-19 14:00:00,0.0,1016.4,22.4,88.0,24.5,68.0,6.8,0.565106
2022-08-19 15:00:00,0.0,1016.3,22.4,88.0,24.5,68.0,8.6,0.588085
2022-08-19 16:00:00,0.0,1016.7,22.3,88.0,24.4,68.0,8.3,0.563404
2022-08-19 17:00:00,0.0,1017.2,21.8,83.0,24.9,67.0,11.5,0.554894
2022-08-19 18:00:00,0.0,1017.6,21.2,73.0,26.4,76.0,15.5,0.206809
2022-08-19 19:00:00,0.0,1017.6,20.3,62.0,28.3,86.0,16.9,-0.0314893
2022-08-19 20:00:00,0.0,1017.4,19.5,54.0,29.8,89.0,15.5,-0.187234
2022-08-19 21:00:00,0.0,1017.4,18.3,47.0,30.9,84.0,14.8,-0.133617
2022-08-19 22:00:00,0.0,1017.0,18.0,45.0,31.4,87.0,15.1,-0.410213
2022-08-19 23:00:00,0.0,1016.6,17.6,43.0,31.7,88.0,15.8,-0.308936
2022-08-20 00:00:00,0.0,1016.2,17.5,43.0,31.6,84.0,16.6,-0.249362
2022-08-20 01:00:00,0.0,1016.0,17.8,45.0,31.1,81.0,18.4,-0.132766
2022-08-20 02:00:00,0.0,1016.2,18.3,49.0,30.2,83.0,19.1,0.274043
2022-08-20 03:00:00,0.0,1016.5,17.9,50.0,29.4,82.0,20.2,0.49617
2022-08-20 04:00:00,0.0,1017.0,18.9,58.0,27.9,77.0,19.1,0.68
2022-08-20 05:00:00,0.0,1017.5,20.0,67.0,26.6,72.0,18.4,0.868936
2022-08-20 06:00:00,0.0,1018.1,20.7,72.0,26.1,67.0,15.1,0.876596
2022-08-20 07:00:00,0.0,1018.8,20.9,74.0,25.9,67.0,13.7,0.839149
2022-08-20 08:00:00,0.0,1019.3,20.9,75.0,25.7,74.0,13.0,0.788936
2022-08-20 09:00:00,0.0,1019.1,21.0,76.0,25.5,75.0,11.5,0.730213
2022-08-20 10:00:00,0.0,1018.9,21.0,78.0,25.1,79.0,10.4,0.667234
2022-08-20 11:00:00,0.0,1018.4,20.8,78.0,24.9,78.0,12.2,0.597447
2022-08-20 12:00:00,0.0,1018.0,21.0,80.0,24.7,77.0,11.5,0.572766
2022-08-20 13:00:00,0.0,1017.8,21.2,82.0,24.5,78.0,10.1,0.542128
2022-08-20 14:00:00,0.0,1017.6,21.2,83.0,24.3,80.0,9.0,0.533617
2022-08-20 15:00:00,0.0,1017.9,21.7,86.0,24.2,77.0,8.6,0.537872
2022-08-20 16:00:00,0.0,1017.9,21.6,86.0,24.1,72.0,8.6,0.551489
2022-08-20 17:00:00,0.0,1018.3,20.7,79.0,24.6,71.0,13.0,0.464681
2022-08-20 18:00:00,0.0,1018.5,19.9,68.0,26.3,74.0,15.1,0.211064
2022-08-20 19:00:00,0.0,1018.4,19.2,59.0,28.0,77.0,15.8,-0.0799998
2022-08-20 20:00:00,0.0,1018.5,18.9,54.0,29.2,80.0,16.2,-0.30383
2022-08-20 21:00:00,0.0,1018.4,18.2,48.0,30.4,83.0,17.6,-0.444255
2022-08-20 22:00:00,0.0,1017.8,18.2,47.0,30.8,85.0,17.6,-0.48851
2022-08-20 23:00:00,0.0,1017.2,18.3,47.0,30.9,83.0,17.6,-0.471489
2022-08-21 00:00:00,0.0,1016.9,17.7,45.0,31.0,76.0,17.6,-0.15234
2022-08-21 01:00:00,0.0,1016.5,17.2,44.0,30.9,72.0,17.3,-0.174468
2022-08-21 02:00:00,0.0,1016.1,18.1,49.0,30.0,73.0,17.6,0.328511
2022-08-21 03:00:00,0.0,1016.3,18.7,54.0,28.9,73.0,18.4,0.298723
2022-08-21 04:00:00,0.0,1016.6,19.3,61.0,27.5,71.0,18.4,0.662979
2022-08-21 05:00:00,0.0,1017.2,20.0,69.0,26.1,67.0,16.6,0.837447
2022-08-21 06:00:00,0.0,1018.1,20.3,73.0,25.5,61.0,14.4,0.842553
2022-08-21 07:00:00,0.0,1018.7,20.3,74.0,25.3,61.0,13.0,0.788936
2022-08-21 08:00:00,0.0,1018.7,20.9,79.0,24.8,61.0,13.7,0.761702
2022-08-21 09:00:00,0.0,1018.8,20.9,80.0,24.6,60.0,12.6,0.724255
2022-08-21 10:00:00,0.0,1018.7,21.0,81.0,24.5,61.0,11.9,0.667234
2022-08-21 11:00:00,0.0,1018.3,20.8,81.0,24.3,60.0,10.1,0.596596
2022-08-21 12:00:00,0.0,1018.0,20.7,81.0,24.2,54.0,8.6,0.565957
2022-08-21 13:00:00,0.0,1017.5,20.8,83.0,23.9,52.0,8.3,0.544681
2022-08-21 14:00:00,0.0,1017.5,21.2,86.0,23.7,50.0,8.6,0.525106
2022-08-21 15:00:00,0.0,1017.8,21.0,85.0,23.7,48.0,8.6,0.509787
2022-08-21 16:00:00,0.0,1018.4,20.9,85.0,23.6,48.0,8.3,0.530213
2022-08-21 17:00:00,0.0,1018.7,19.7,75.0,24.4,50.0,11.2,0.467234
2022-08-21 18:00:00,0.0,1019.0,18.6,62.0,26.5,59.0,14.4,0.193192
2022-08-21 19:00:00,0.0,1019.0,17.4,52.0,28.2,64.0,14.8,-0.0791488
2022-08-21 20:00:00,0.0,1019.0,16.9,47.0,29.4,68.0,14.8,-0.311489
2022-08-21 21:00:00,0.0,1018.8,16.7,44.0,30.3,69.0,15.5,-0.420425
2022-08-21 22:00:00,0.0,1018.1,16.2,41.0,31.0,71.0,16.6,-0.495319
2022-08-21 23:00:00,0.0,1017.4,16.2,41.0,31.0,71.0,18.0,-0.447659
2022-08-22 00:00:00,0.0,1016.7,16.4,42.0,30.8,68.0,18.0,-0.415319
2022-08-22 01:00:00,0.0,1016.5,16.1,42.0,30.5,68.0,17.6,0.0289363
2022-08-22 02:00:00,0.0,1016.1,16.2,44.0,29.8,68.0,17.6,-0.0127658
2022-08-22 03:00:00,0.0,1016.0,16.9,49.0,28.7,66.0,17.6,0.360851
2022-08-22 04:00:00,0.0,1016.2,17.2,53.0,27.6,67.0,18.0,0.700426
2022-08-22 05:00:00,0.0,1016.8,19.0,65.0,26.1,60.0,16.2,0.89617
2022-08-22 06:00:00,0.0,1017.7,19.7,71.0,25.3,58.0,14.0,0.920851
2022-08-22 07:00:00,0.0,1018.3,20.0,74.0,25.0,60.0,12.2,0.858723
2022-08-22 08:00:00,0.0,1018.5,20.1,75.0,24.8,63.0,10.4,0.785532
2022-08-22 09:00:00,0.0,1018.1,20.4,78.0,24.5,60.0,10.4,0.697021
2022-08-22 10:00:00,0.0,1017.8,20.4,79.0,24.3,54.0,9.4,0.625532
2022-08-22 11:00:00,0.0,1017.3,20.2,79.0,24.1,52.0,7.9,0.585532
2022-08-22 12:00:00,0.0,1016.7,20.2,80.0,23.9,46.0,7.6,0.538723
2022-08-22 13:00:00,0.0,1016.4,20.4,82.0,23.7,42.0,8.3,0.525957
2022-08-22 14:00:00,0.0,1016.3,20.2,81.0,23.7,48.0,6.8,0.535319
2022-08-22 15:00:00,0.0,1016.4,20.6,84.0,23.5,52.0,6.5,0.53617
2022-08-22 16:00:00,0.0,1017.0,21.0,87.0,23.3,45.0,6.5,0.563404
2022-08-22 17:00:00,0.0,1017.6,20.0,78.0,24.1,36.0,7.2,0.489362
2022-08-22 18:00:00,0.0,1018.0,18.9,66.0,25.7,52.0,9.7,0.139575
2022-08-22 19:00:00,0.0,1017.6,18.4,59.0,27.1,61.0,13.3,-0.302128
2022-08-22 20:00:00,0.0,1017.7,18.3,55.0,28.2,67.0,14.8,-0.151489
2022-08-22 21:00:00,0.0,1017.6,17.8,50.0,29.3,73.0,14.0,-0.222979
2022-08-22 22:00:00,0.2,1017.0,18.4,52.0,29.3,81.0,14.8,-0.290213
2022-08-22 23:00:00,0.2,1016.5,18.2,50.0,29.7,83.0,14.0,-0.380425
2022-08-23 00:00:00,0.0,1016.0,17.7,47.0,30.3,82.0,14.0,-0.290213
2022-08-23 01:00:00,0.0,1015.5,17.9,48.0,30.1,76.0,13.3,0.326809
2022-08-23 02:00:00,0.0,1015.1,17.8,49.0,29.6,70.0,14.0,0.0102128
2022-08-23 03:00:00,0.0,1015.1,18.1,53.0,28.6,65.0,15.1,0.375319
2022-08-23 04:00:00,0.0,1015.3,18.4,58.0,27.4,65.0,15.1,0.704681
2022-08-23 05:00:00,0.0,1015.7,19.7,69.0,25.8,65.0,13.7,0.891915
2022-08-23 06:00:00,0.0,1016.3,20.4,76.0,24.9,61.0,11.2,0.905532
2022-08-23 07:00:00,0.0,1016.7,20.5,79.0,24.4,61.0,11.9,0.85617
2022-08-23 08:00:00,0.0,1017.0,20.8,82.0,24.1,60.0,11.9,0.786383
2022-08-23 09:00:00,0.0,1017.1,20.7,82.0,24.0,69.0,11.2,0.706383
2022-08-23 10:00:00,0.0,1016.6,21.3,84.0,24.2,62.0,7.9,0.629787
2022-08-23 11:00:00,0.0,1016.1,21.5,86.0,24.0,52.0,6.1,0.596596
2022-08-23 12:00:00,0.0,1015.4,21.4,86.0,23.9,47.0,5.8,0.557447
2022-08-23 13:00:00,0.0,1015.0,21.7,88.0,23.8,48.0,6.5,0.541277
2022-08-23 14:00:00,0.0,1014.5,21.8,89.0,23.7,48.0,5.4,0.544681
2022-08-23 15:00:00,0.0,1014.5,21.3,87.0,23.6,51.0,5.0,0.54383
2022-08-23 16:00:00,0.0,1014.7,21.7,90.0,23.4,58.0,4.3,0.582128
2022-08-23 17:00:00,0.0,1015.1,21.3,85.0,24.0,43.0,4.7,0.52766
2022-08-23 18:00:00,0.0,1015.3,21.0,74.0,26.0,93.0,5.8,0.25617
2022-08-23 19:00:00,0.0,1015.4,20.0,62.0,28.0,126.0,9.7,0.206809
2022-08-23 20:00:00,0.0,1015.9,20.5,64.0,27.9,141.0,11.2,0.120851
2022-08-23 21:00:00,0.3,1015.7,20.3,61.0,28.6,140.0,12.2,0.249362
2022-08-23 22:00:00,0.1,1015.5,20.0,57.0,29.4,145.0,13.0,0.377021
2022-08-23 23:00:00,0.3,1015.3,20.0,57.0,29.4,155.0,13.7,0.137872
2022-08-24 00:00:00,0.2,1014.9,20.4,60.0,28.9,164.0,11.9,-0.0570212
2022-08-24 01:00:00,1.0,1014.8,20.9,69.0,27.1,216.0,7.2,-0.109787
2022-08-24 02:00:00,0.0,1014.5,20.9,66.0,27.8,218.0,7.9,0.218724
2022-08-24 03:00:00,0.0,1014.5,20.4,64.0,27.8,209.0,7.9,0.395745
2022-08-24 04:00:00,0.0,1014.8,20.2,66.0,27.1,202.0,8.3,0.682553
2022-08-24 05:00:00,0.0,1015.2,20.9,73.0,26.1,185.0,7.2,0.899574
2022-08-24 06:00:00,0.0,1015.9,21.8,78.0,25.9,168.0,6.1,0.942979
2022-08-24 07:00:00,0.0,1016.6,21.9,80.0,25.6,152.0,4.3,0.868085
2022-08-24 08:00:00,0.0,1017.1,22.1,82.0,25.4,152.0,4.7,0.78383
2022-08-24 09:00:00,0.0,1017.0,22.3,84.0,25.2,143.0,4.7,0.70383
2022-08-24 10:00:00,0.0,1016.7,22.7,87.0,25.0,130.0,4.7,0.615319
2022-08-24 11:00:00,0.0,1016.1,23.2,96.0,23.9,62.0,3.6,0.560851
2022-08-24 12:00:00,0.0,1015.6,22.9,96.0,23.6,52.0,3.2,0.518298
2022-08-24 13:00:00,0.0,1015.2,22.6,96.0,23.3,48.0,3.6,0.508085
2022-08-24 14:00:00,0.0,1014.8,22.3,96.0,23.0,39.0,4.3,0.497021
2022-08-24 15:00:00,0.0,1014.9,22.1,96.0,22.8,35.0,4.3,0.514043
2022-08-24 16:00:00,0.0,1015.0,22.7,97.0,23.2,36.0,4.7,0.531064
2022-08-24 17:00:00,0.0,1015.6,22.8,94.0,23.8,50.0,6.1,0.457021
2022-08-24 18:00:00,0.0,1015.9,21.6,77.0,25.9,110.0,7.6,0.14383
2022-08-24 19:00:00,0.0,1015.8,20.6,65.0,27.8,136.0,11.9,-0.0663828
2022-08-24 20:00:00,0.2,1015.9,20.3,61.0,28.6,144.0,12.6,-0.169362
2022-08-24 21:00:00,0.2,1015.8,20.5,60.0,29.0,152.0,11.2,-0.339574
2022-08-24 22:00:00,0.6,1015.7,20.9,62.0,28.9,156.0,11.5,-0.299574
2022-08-24 23:00:00,0.8,1015.7,20.8,63.0,28.5,148.0,9.4,-0.205957
2022-08-25 00:00:00,0.8,1015.2,20.7,64.0,28.2,143.0,7.9,-0.33617
2022-08-25 01:00:00,0.5,1014.7,20.8,65.0,28.0,137.0,8.3,-0.254468
2022-08-25 02:00:00,0.5,1014.4,20.2,61.0,28.4,166.0,9.4,-0.0391489
2022-08-25 03:00:00,0.0,1014.6,20.0,63.0,27.7,138.0,6.8,0.43234
2022-08-25 04:00:00,0.0,1014.8,20.0,64.0,27.4,110.0,6.8,0.757447
2022-08-25 05:00:00,0.0,1015.2,20.2,67.0,26.8,91.0,7.9,0.913191
2022-08-25 06:00:00,0.0,1015.9,20.9,72.0,26.4,82.0,7.6,0.947234
2022-08-25 07:00:00,0.0,1016.7,21.3,76.0,25.9,74.0,5.8,0.890213
2022-08-25 08:00:00,0.0,1017.1,22.5,83.0,25.6,73.0,5.0,0.805106
2022-08-25 09:00:00,0.0,1017.2,22.5,85.0,25.2,68.0,5.4,0.723404
2022-08-25 10:00:00,0.0,1016.9,22.7,87.0,25.0,67.0,5.8,0.651915
2022-08-25 11:00:00,0.0,1016.3,22.6,88.0,24.7,62.0,5.4,0.591489
2022-08-25 12:00:00,0.0,1016.0,22.7,90.0,24.4,58.0,4.7,0.556596
2022-08-25 13:00:00,0.0,1015.6,22.6,91.0,24.2,52.0,4.7,0.528511
2022-08-25 14:00:00,0.0,1015.3,23.0,94.0,24.0,55.0,4.7,0.530213
2022-08-25 15:00:00,0.0,1015.3,22.9,94.0,23.9,63.0,5.0,0.534468
2022-08-25 16:00:00,0.0,1015.6,22.8,94.0,23.8,75.0,5.4,0.538723
2022-08-25 17:00:00,0.0,1016.1,22.4,88.0,24.5,85.0,8.6,0.478298
2022-08-25 18:00:00,0.0,1016.3,21.6,76.0,26.2,104.0,11.2,0.164256
2022-08-25 19:00:00,0.0,1016.5,21.3,68.0,27.7,127.0,11.5,-0.101276
2022-08-25 20:00:00,0.0,1016.5,21.0,63.0,28.7,141.0,11.9,-0.289362
2022-08-25 21:00:00,0.0,1016.2,20.7,58.0,29.8,155.0,12.2,-0.484255
2022-08-25 22:00:00,0.0,1016.0,20.8,60.0,29.4,166.0,13.0,-0.285106
2022-08-25 23:00:00,1.5,1015.4,21.0,61.0,29.3,164.0,13.7,-0.396596
2022-08-26 00:00:00,0.6,1014.9,20.9,63.0,28.6,172.0,12.2,-0.29617
2022-08-26 01:00:00,1.2,1014.9,21.5,74.0,26.5,212.0,4.7,-0.0178722
2022-08-26 02:00:00,1.9,1015.1,21.9,80.0,25.6,282.0,3.6,-0.0306382
2022-08-26 03:00:00,0.9,1015.2,21.6,79.0,25.5,336.0,3.6,0.474894
2022-08-26 04:00:00,0.4,1015.3,20.8,73.0,26.0,96.0,7.9,0.741277
2022-08-26 05:00:00,0.2,1015.6,20.9,75.0,25.7,80.0,6.8,0.897873
2022-08-26 06:00:00,0.0,1016.6,21.2,76.0,25.7,62.0,8.3,0.926809
2022-08-26 07:00:00,0.0,1017.4,21.1,76.0,25.6,80.0,6.5,0.90383
2022-08-26 08:00:00,0.0,1018.0,21.0,76.0,25.5,74.0,5.8,0.825532
2022-08-26 09:00:00,0.0,1017.8,21.3,79.0,25.2,85.0,6.1,0.714043
2022-08-26 10:00:00,0.0,1017.3,21.5,80.0,25.2,80.0,7.6,0.646809
2022-08-26 11:00:00,0.0,1017.0,21.6,82.0,24.9,83.0,6.8,0.595745
2022-08-26 12:00:00,0.0,1016.6,22.1,86.0,24.6,82.0,6.5,0.577872
2022-08-26 13:00:00,0.0,1016.1,22.3,88.0,24.4,84.0,6.5,0.550638
2022-08-26 14:00:00,0.0,1015.8,22.0,86.0,24.5,82.0,7.9,0.542128
2022-08-26 15:00:00,0.0,1016.0,22.4,89.0,24.3,94.0,7.2,0.562553
2022-08-26 16:00:00,0.0,1016.6,22.7,92.0,24.1,99.0,6.1,0.570213
2022-08-26 17:00:00,0.0,1017.1,22.4,87.0,24.7,80.0,6.5,0.492766
2022-08-26 18:00:00,0.0,1017.4,21.0,73.0,26.2,96.0,9.7,0.184681
2022-08-26 19:00:00,0.0,1017.4,19.6,60.0,28.1,99.0,10.4,0.078298
2022-08-26 20:00:00,0.0,1017.5,19.0,54.0,29.3,111.0,13.0,-0.126808
2022-08-26 21:00:00,0.2,1017.5,18.8,52.0,29.7,113.0,13.3,-0.278298
2022-08-26 22:00:00,0.2,1017.0,18.5,49.0,30.4,115.0,12.2,0.26383
2022-08-26 23:00:00,0.1,1016.7,18.3,47.0,30.9,111.0,11.2,0.226383
2022-08-27 00:00:00,0.0,1016.1,18.3,47.0,30.9,102.0,10.1,0.165958
2022-08-27 01:00:00,0.5,1016.1,18.4,50.0,30.0,81.0,8.6,0.521702
2022-08-27 02:00:00,0.4,1016.0,19.0,55.0,28.9,74.0,8.3,0.545532
2022-08-27 03:00:00,0.2,1016.0,19.7,60.0,28.2,82.0,11.2,0.642553
2022-08-27 04:00:00,0.0,1016.3,20.3,66.0,27.2,71.0,13.0,0.67234
2022-08-27 05:00:00,0.0,1017.0,21.0,74.0,26.0,75.0,13.3,0.835745
2022-08-27 06:00:00,0.0,1017.7,21.6,79.0,25.5,72.0,12.2,0.845106
2022-08-27 07:00:00,0.0,1018.4,21.8,80.0,25.5,83.0,14.8,0.815319
2022-08-27 08:00:00,0.0,1018.9,21.9,81.0,25.4,79.0,14.0,0.785532
2022-08-27 09:00:00,0.0,1018.9,21.6,80.0,25.3,85.0,13.7,0.73617
2022-08-27 10:00:00,0.0,1018.2,22.0,82.0,25.3,88.0,15.1,0.67234
2022-08-27 11:00:00,0.0,1017.7,21.5,80.0,25.2,88.0,14.8,0.629787
2022-08-27 12:00:00,0.0,1017.3,21.2,79.0,25.1,85.0,13.7,0.603404
2022-08-27 13:00:00,0.0,1016.9,20.9,78.0,25.0,84.0,13.7,0.571064
2022-08-27 14:00:00,0.0,1016.7,21.2,81.0,24.7,79.0,14.0,0.61617
2022-08-27 15:00:00,0.0,1016.7,20.2,76.0,24.7,75.0,15.1,0.589787
2022-08-27 16:00:00,0.0,1017.0,19.9,74.0,24.9,78.0,14.4,0.594043
2022-08-27 17:00:00,0.0,1017.5,20.9,78.0,25.0,76.0,15.5,0.519149
2022-08-27 18:00:00,0.0,1017.8,18.7,62.0,26.6,82.0,19.1,0.237447
2022-08-27 19:00:00,0.0,1017.8,17.9,54.0,28.1,86.0,23.0,0.00255326
2022-08-27 20:00:00,0.0,1017.8,17.8,50.0,29.3,88.0,23.0,-0.211915
2022-08-27 21:00:00,0.0,1017.8,18.4,49.0,30.3,87.0,22.3,-0.365957
2022-08-27 22:00:00,0.0,1017.1,18.5,48.0,30.8,83.0,22.3,-0.468085
2022-08-27 23:00:00,0.0,1016.5,18.2,46.0,31.2,80.0,23.0,-0.487659
2022-08-28 00:00:00,0.0,1016.2,18.3,48.0,30.6,79.0,20.9,-0.413617
2022-08-28 01:00:00,0.0,1015.8,18.1,48.0,30.3,78.0,19.1,-0.242553
2022-08-28 02:00:00,0.0,1015.6,18.1,49.0,30.0,74.0,18.4,-0.00085105
2022-08-28 03:00:00,0.0,1015.7,18.5,54.0,28.7,66.0,18.7,0.384681
2022-08-28 04:00:00,0.0,1016.0,18.9,60.0,27.3,63.0,19.1,0.667234
2022-08-28 05:00:00,0.0,1016.6,19.8,70.0,25.7,58.0,16.2,0.833192
2022-08-28 06:00:00,0.0,1017.6,20.4,76.0,24.9,52.0,10.8,0.844255
2022-08-28 07:00:00,0.0,1018.1,20.6,79.0,24.5,50.0,9.4,0.803404
2022-08-28 08:00:00,0.0,1018.8,20.4,79.0,24.3,52.0,10.8,0.751489
2022-08-28 09:00:00,0.0,1018.5,19.9,80.0,23.6,55.0,10.4,0.693617
2022-08-28 10:00:00,0.0,1018.2,20.0,80.0,23.7,41.0,9.4,0.640851
2022-08-28 11:00:00,0.0,1017.4,20.2,83.0,23.3,53.0,10.1,0.603404
2022-08-28 12:00:00,0.0,1017.0,20.4,85.0,23.1,53.0,11.2,0.56
2022-08-28 13:00:00,0.0,1016.3,20.4,86.0,22.9,60.0,8.6,0.544681
2022-08-28 14:00:00,0.0,1016.2,20.4,85.0,23.1,55.0,11.2,0.531915
2022-08-28 15:00:00,0.0,1016.0,19.9,85.0,22.6,73.0,10.4,0.545532
2022-08-28 16:00:00,0.0,1016.3,20.2,86.0,22.7,44.0,11.5,0.556596
2022-08-28 17:00:00,0.0,1016.6,19.7,77.0,24.0,60.0,13.0,0.491064
2022-08-28 18:00:00,0.0,1016.6,19.4,69.0,25.5,72.0,14.0,0.222128
2022-08-28 19:00:00,0.0,1016.3,18.8,60.0,27.2,79.0,16.6,-0.00340418
2022-08-28 20:00:00,0.0,1016.4,17.9,52.0,28.7,83.0,16.6,-0.166808
2022-08-28 21:00:00,0.0,1015.9,17.3,47.0,29.8,88.0,16.6,-0.260425
2022-08-28 22:00:00,0.0,1015.3,16.5,45.0,29.7,90.0,16.2,-0.169362
2022-08-28 23:00:00,0.0,1014.7,16.2,42.0,30.6,92.0,15.5,-0.418723
2022-08-29 00:00:00,0.0,1014.0,16.5,43.0,30.5,88.0,15.1,0.392341
2022-08-29 01:00:00,0.0,1013.6,16.3,43.0,30.3,88.0,15.5,-0.0621275
2022-08-29 02:00:00,0.0,1013.5,16.8,47.0,29.3,85.0,15.8,0.593191
2022-08-29 03:00:00,0.0,1013.5,17.9,54.0,28.1,76.0,16.6,0.414468
2022-08-29 04:00:00,0.0,1013.9,18.3,60.0,26.7,71.0,16.2,0.747234
2022-08-29 05:00:00,0.0,1014.7,19.0,67.0,25.6,68.0,14.8,0.908936
2022-08-29 06:00:00,0.0,1015.3,19.3,70.0,25.2,68.0,13.0,0.925957
2022-08-29 07:00:00,0.0,1016.0,19.6,72.0,25.0,65.0,11.5,0.867234
2022-08-29 08:00:00,0.0,1015.9,19.5,70.0,25.4,71.0,10.8,0.785532
2022-08-29 09:00:00,0.0,1016.1,19.6,71.0,25.2,73.0,10.4,0.712341
2022-08-29 10:00:00,0.0,1015.9,20.1,75.0,24.8,73.0,9.0,0.634043
2022-08-29 11:00:00,0.0,1015.6,20.2,77.0,24.5,68.0,7.9,0.585532
2022-08-29 12:00:00,0.0,1015.5,20.5,79.0,24.4,71.0,7.2,0.549787
2022-08-29 13:00:00,0.0,1015.0,20.5,80.0,24.2,68.0,6.5,0.525106
2022-08-29 14:00:00,0.0,1014.8,20.6,81.0,24.1,60.0,6.1,0.522553
2022-08-29 15:00:00,0.0,1014.9,21.0,84.0,23.9,55.0,6.1,0.548936
2022-08-29 16:00:00,0.0,1015.3,21.4,87.0,23.7,49.0,6.5,0.548936
2022-08-29 17:00:00,0.0,1015.3,20.4,80.0,24.1,55.0,9.7,0.488511
2022-08-29 18:00:00,0.0,1015.5,20.0,69.0,26.1,76.0,11.2,0.274043
2022-08-29 19:00:00,0.0,1015.4,19.1,58.0,28.1,90.0,12.6,-0.0731913
2022-08-29 20:00:00,0.2,1015.3,19.0,55.0,29.0,101.0,13.0,0.0808511
2022-08-29 21:00:00,0.2,1015.5,18.7,52.0,29.6,104.0,12.2,-0.0229786
2022-08-29 22:00:00,0.3,1015.0,18.7,52.0,29.6,113.0,10.4,-0.230638
2022-08-29 23:00:00,0.5,1014.5,19.1,55.0,29.1,101.0,9.4,-0.0161701
2022-08-30 00:00:00,0.8,1014.1,19.0,55.0,28.9,88.0,9.0,0.173617
2022-08-30 01:00:00,0.6,1013.7,18.8,54.0,29.0,84.0,9.0,-0.127659
2022-08-30 02:00:00,1.3,1013.7,19.5,63.0,27.2,84.0,7.2,0.0212767
2022-08-30 03:00:00,0.3,1013.6,20.0,64.0,27.4,88.0,7.9,0.349787
2022-08-30 04:00:00,0.0,1014.0,20.1,68.0,26.5,70.0,9.0,0.685958
2022-08-30 05:00:00,0.0,1014.4,20.8,74.0,25.8,69.0,9.0,0.908085
2022-08-30 06:00:00,0.0,1015.2,21.2,78.0,25.3,62.0,9.0,0.911489
2022-08-30 07:00:00,0.0,1015.9,21.4,80.0,25.1,65.0,7.9,0.875745
2022-08-30 08:00:00,0.0,1016.5,21.6,82.0,24.9,65.0,8.6,0.790638
2022-08-30 09:00:00,0.0,1016.1,20.8,84.0,23.7,51.0,5.8,0.706383
2022-08-30 10:00:00,0.0,1016.0,20.9,86.0,23.4,58.0,5.4,0.61617
2022-08-30 11:00:00,0.0,1015.5,20.8,86.0,23.3,61.0,5.8,0.568511
2022-08-30 12:00:00,0.0,1015.3,20.8,87.0,23.1,65.0,6.1,0.54383
2022-08-30 13:00:00,0.0,1015.1,20.8,89.0,22.7,60.0,6.5,0.524255
2022-08-30 14:00:00,0.0,1014.8,20.3,86.0,22.8,63.0,9.0,0.526809
2022-08-30 15:00:00,0.0,1014.9,20.3,86.0,22.8,66.0,7.6,0.542979
2022-08-30 16:00:00,0.0,1015.3,20.8,89.0,22.7,63.0,6.5,0.564255
2022-08-30 17:00:00,0.0,1015.8,20.6,81.0,24.1,72.0,10.1,0.475745
2022-08-30 18:00:00,0.0,1016.2,20.4,70.0,26.3,80.0,11.2,0.165958
2022-08-30 19:00:00,0.0,1016.5,19.6,60.0,28.1,86.0,11.5,-0.041702
2022-08-30 20:00:00,0.0,1016.6,18.8,52.0,29.7,95.0,11.5,-0.0314892
2022-08-30 21:00:00,0.0,1016.5,18.1,46.0,31.1,106.0,10.4,-0.492766
2022-08-30 22:00:00,0.0,1016.5,18.0,45.0,31.3,112.0,8.6,-0.288511
2022-08-30 23:00:00,0.1,1016.3,18.0,46.0,31.0,109.0,6.1,0.144681
2022-08-31 00:00:00,0.2,1016.0,18.5,48.0,30.8,102.0,2.9,0.126809
2022-08-31 01:00:00,0.2,1015.7,18.5,49.0,30.4,66.0,1.8,0.28766
2022-08-31 02:00:00,0.2,1015.5,19.1,52.0,30.0,318.0,1.1,0.589787
2022-08-31 03:00:00,0.2,1015.6,19.8,59.0,28.6,299.0,1.4,0.566809
2022-08-31 04:00:00,0.2,1016.1,20.3,65.0,27.5,30.0,1.4,0.637447
2022-08-31 05:00:00,0.0,1016.5,20.9,74.0,25.9,35.0,4.0,0.875745
2022-08-31 06:00:00,0.1,1017.1,21.7,81.0,25.2,50.0,6.5,0.902979
2022-08-31 07:00:00,0.0,1017.7,20.4,79.0,24.3,58.0,7.2,0.848511
2022-08-31 08:00:00,0.0,1018.2,20.5,83.0,23.6,54.0,6.8,0.737021
2022-08-31 09:00:00,0.0,1018.2,20.4,85.0,23.1,51.0,7.2,0.675745
2022-08-31 10:00:00,0.0,1017.8,20.2,89.0,22.1,55.0,6.8,0.594894
2022-08-31 11:00:00,0.0,1017.7,20.4,91.0,21.9,51.0,7.2,0.542128
2022-08-31 12:00:00,0.0,1017.3,20.4,90.0,22.1,50.0,6.8,0.49617
