DT,prcp,dwpt,pres,rhum,temp,wspd,wdir,Waianae
2022-08-11 18:00:00,0.0,20.4,1019.4,70.0,26.3,22.3,75.0,0.300426
2022-08-11 19:00:00,0.0,19.8,1019.5,62.0,27.7,21.6,77.0,-0.0587232
2022-08-11 20:00:00,0.0,19.5,1019.5,57.0,28.9,22.7,74.0,-0.335319
2022-08-11 21:00:00,0.0,19.1,1019.6,52.0,30.0,23.0,75.0,-0.44851
2022-08-11 22:00:00,0.0,18.9,1019.3,49.0,30.8,22.7,78.0,-0.525106
2022-08-11 23:00:00,0.0,18.2,1018.8,46.0,31.2,23.0,77.0,-0.525106
2022-08-12 00:00:00,0.0,18.5,1018.3,47.0,31.1,22.3,74.0,-0.459574
2022-08-12 01:00:00,0.0,17.9,1017.8,47.0,30.5,20.2,72.0,-0.193191
2022-08-12 02:00:00,0.0,18.1,1017.5,50.0,29.6,20.2,75.0,0.0127661
2022-08-12 03:00:00,0.0,18.4,1017.7,54.0,28.6,21.6,75.0,0.377872
2022-08-12 04:00:00,0.0,18.7,1017.9,58.0,27.7,21.6,72.0,0.719149
2022-08-12 05:00:00,0.0,20.2,1018.5,71.0,25.9,16.9,67.0,0.854468
2022-08-12 06:00:00,0.0,20.8,1019.3,76.0,25.3,14.0,66.0,0.885106
2022-08-12 07:00:00,0.0,21.0,1019.9,78.0,25.1,12.2,68.0,0.85617
2022-08-12 08:00:00,0.0,21.0,1020.4,79.0,24.9,11.9,71.0,0.805957
2022-08-12 09:00:00,0.0,21.0,1020.3,80.0,24.7,11.9,72.0,0.708085
2022-08-12 10:00:00,0.0,21.0,1019.8,81.0,24.5,11.9,70.0,0.658723
2022-08-12 11:00:00,0.0,21.4,1019.1,87.0,23.7,9.0,53.0,0.577872
2022-08-12 12:00:00,0.0,21.2,1018.6,87.0,23.5,8.3,54.0,0.555745
2022-08-12 13:00:00,0.0,21.5,1018.2,89.0,23.4,7.2,54.0,0.533617
2022-08-12 14:00:00,0.0,21.4,1017.6,89.0,23.3,7.2,53.0,0.53617
2022-08-12 15:00:00,0.0,21.4,1017.6,89.0,23.3,7.2,54.0,0.55234
2022-08-12 16:00:00,0.0,21.3,1017.9,89.0,23.2,7.9,54.0,0.579575
2022-08-12 17:00:00,0.0,20.4,1018.2,81.0,23.9,11.2,57.0,0.507234
2022-08-12 18:00:00,0.0,19.7,1018.4,70.0,25.6,13.0,65.0,0.16
2022-08-12 19:00:00,0.0,19.0,1018.4,60.0,27.4,15.1,72.0,0.0417021
2022-08-12 20:00:00,0.0,18.1,1018.3,52.0,28.9,16.6,74.0,-0.133617
2022-08-12 21:00:00,0.0,17.9,1018.1,49.0,29.8,15.8,77.0,-0.233191
2022-08-12 22:00:00,0.0,18.2,1017.7,49.0,30.1,16.2,81.0,0.0578724
2022-08-12 23:00:00,0.0,17.6,1017.0,46.0,30.5,16.6,80.0,-0.101276
2022-08-13 00:00:00,0.0,17.4,1016.4,45.0,30.7,17.3,79.0,-0.21617
2022-08-13 01:00:00,0.0,17.4,1015.8,46.0,30.3,17.3,78.0,-0.159149
2022-08-13 02:00:00,0.0,17.4,1015.7,48.0,29.6,17.6,74.0,0.398298
2022-08-13 03:00:00,0.0,17.2,1015.6,50.0,28.6,13.0,80.0,0.634043
2022-08-13 04:00:00,0.0,18.1,1015.7,58.0,27.1,13.7,72.0,0.621277
2022-08-13 05:00:00,0.0,19.2,1016.5,68.0,25.5,14.0,67.0,0.781277
2022-08-13 06:00:00,0.0,19.9,1017.2,74.0,24.8,12.6,64.0,0.788936
2022-08-13 07:00:00,0.0,19.9,1017.7,75.0,24.6,12.6,66.0,0.794894
2022-08-13 08:00:00,0.0,19.8,1018.1,75.0,24.5,11.9,56.0,0.715745
2022-08-13 09:00:00,0.0,20.1,1018.2,78.0,24.2,10.1,55.0,0.686809
2022-08-13 10:00:00,0.0,20.2,1018.0,79.0,24.1,9.4,62.0,0.617872
2022-08-13 11:00:00,0.0,20.2,1017.8,79.0,24.1,7.9,66.0,0.570213
2022-08-13 12:00:00,0.0,20.4,1017.3,81.0,23.9,5.8,64.0,0.554894
2022-08-13 13:00:00,0.0,21.0,1016.8,86.0,23.5,6.1,66.0,0.509787
2022-08-13 14:00:00,0.0,21.3,1016.6,89.0,23.2,5.8,52.0,0.502128
2022-08-13 15:00:00,0.0,21.4,1016.7,91.0,22.9,6.1,50.0,0.524255
2022-08-13 16:00:00,0.0,21.3,1016.9,91.0,22.8,5.8,46.0,0.516596
2022-08-13 17:00:00,0.0,20.2,1017.3,81.0,23.7,7.6,48.0,0.43234
2022-08-13 18:00:00,0.0,19.4,1017.0,69.0,25.5,10.8,69.0,0.19149
2022-08-13 19:00:00,0.0,19.0,1017.2,60.0,27.4,14.4,84.0,0.108085
2022-08-13 20:00:00,0.0,18.4,1017.3,54.0,28.6,16.2,93.0,-0.161702
2022-08-13 21:00:00,0.0,18.0,1017.3,50.0,29.5,16.9,101.0,0.0553193
2022-08-13 22:00:00,0.0,17.8,1016.8,47.0,30.4,16.6,99.0,-0.313191
2022-08-13 23:00:00,0.0,17.9,1016.2,48.0,30.1,16.6,90.0,-0.122553
2022-08-14 00:00:00,0.0,17.8,1015.8,47.0,30.4,16.2,88.0,0.20766
2022-08-14 01:00:00,0.0,17.4,1015.3,46.0,30.3,14.4,85.0,-0.163404
2022-08-14 02:00:00,0.0,17.4,1015.1,47.0,29.9,13.3,91.0,0.342979
2022-08-14 03:00:00,0.0,17.4,1015.1,49.0,29.2,15.1,96.0,0.468085
2022-08-14 04:00:00,0.0,18.7,1015.4,59.0,27.4,18.4,96.0,0.711489
2022-08-14 05:00:00,0.0,19.3,1015.8,67.0,25.9,17.6,92.0,0.805106
2022-08-14 06:00:00,0.0,19.4,1016.6,69.0,25.5,15.8,91.0,0.820426
2022-08-14 07:00:00,0.0,19.9,1017.4,72.0,25.3,16.2,91.0,0.804255
2022-08-14 08:00:00,0.0,20.1,1018.1,74.0,25.1,15.1,90.0,0.747234
2022-08-14 09:00:00,0.0,20.8,1018.2,78.0,24.9,13.0,83.0,0.714042
2022-08-14 10:00:00,0.0,20.3,1018.1,76.0,24.8,14.8,80.0,0.650213
2022-08-14 11:00:00,0.0,20.1,1017.9,76.0,24.6,13.7,88.0,0.603404
2022-08-14 12:00:00,0.0,20.3,1017.7,78.0,24.4,11.5,89.0,0.557447
2022-08-14 13:00:00,0.0,20.2,1017.3,78.0,24.3,9.4,83.0,0.538723
2022-08-14 14:00:00,0.0,20.1,1016.7,77.0,24.4,10.1,78.0,0.517447
2022-08-14 15:00:00,0.0,20.1,1016.8,78.0,24.2,7.6,75.0,0.525957
2022-08-14 16:00:00,0.0,20.5,1017.1,81.0,24.0,6.1,76.0,0.545532
2022-08-14 17:00:00,0.0,19.4,1017.6,72.0,24.8,10.8,74.0,0.485958
2022-08-14 18:00:00,0.0,18.4,1018.0,62.0,26.3,12.6,81.0,0.218724
2022-08-14 19:00:00,0.0,18.5,1017.6,57.0,27.8,15.8,83.0,-0.0757446
2022-08-14 20:00:00,0.0,17.7,1017.7,50.0,29.2,16.2,89.0,-0.201702
2022-08-14 21:00:00,0.0,17.6,1017.7,47.0,30.2,16.6,93.0,-0.147234
2022-08-14 22:00:00,0.0,17.0,1017.4,43.0,31.0,16.2,97.0,0.171064
2022-08-14 23:00:00,0.0,16.5,1017.1,41.0,31.3,15.1,99.0,0.0340426
2022-08-15 00:00:00,0.0,16.7,1016.7,44.0,30.3,14.0,88.0,0.438298
2022-08-15 01:00:00,0.0,16.7,1016.3,44.0,30.3,12.2,80.0,0.106383
2022-08-15 02:00:00,0.0,17.2,1016.3,47.0,29.7,9.4,66.0,0.59234
2022-08-15 03:00:00,0.0,17.8,1016.4,53.0,28.3,9.4,64.0,0.58383
2022-08-15 04:00:00,0.0,18.2,1016.8,58.0,27.2,11.5,65.0,0.691064
2022-08-15 05:00:00,0.0,19.4,1016.9,67.0,26.0,15.5,71.0,0.844255
2022-08-15 06:00:00,0.0,20.2,1017.5,74.0,25.2,12.6,67.0,0.901277
2022-08-15 07:00:00,0.0,20.6,1018.0,77.0,24.9,12.2,65.0,0.869787
2022-08-15 08:00:00,0.0,20.8,1018.4,79.0,24.7,11.2,64.0,0.788085
2022-08-15 09:00:00,0.0,20.7,1018.5,79.0,24.6,11.5,66.0,0.697872
2022-08-15 10:00:00,0.0,21.1,1018.2,83.0,24.2,9.4,72.0,0.638298
2022-08-15 11:00:00,0.0,21.2,1017.9,84.0,24.1,9.7,74.0,0.600851
2022-08-15 12:00:00,0.0,21.2,1017.4,85.0,23.9,9.4,78.0,0.554894
2022-08-15 13:00:00,0.0,21.1,1017.0,86.0,23.6,7.9,77.0,0.525958
2022-08-15 14:00:00,0.0,21.1,1016.9,87.0,23.4,6.8,71.0,0.546383
2022-08-15 15:00:00,0.0,21.4,1016.8,88.0,23.5,6.5,60.0,0.554894
2022-08-15 16:00:00,0.0,21.6,1017.3,90.0,23.3,5.8,62.0,0.561702
2022-08-15 17:00:00,0.0,20.4,1017.7,81.0,23.9,8.6,66.0,0.48766
2022-08-15 18:00:00,0.0,19.6,1018.0,70.0,25.5,9.4,79.0,0.18383
2022-08-15 19:00:00,0.0,18.2,1018.1,57.0,27.5,9.7,88.0,-0.107234
2022-08-15 20:00:00,0.0,17.0,1018.0,47.0,29.5,7.9,98.0,-0.250213
2022-08-15 21:00:00,0.0,16.2,1017.8,42.0,30.6,6.1,106.0,-0.134468
2022-08-15 22:00:00,0.0,16.4,1017.5,44.0,30.0,2.9,103.0,0.174468
2022-08-15 23:00:00,0.0,17.9,1016.9,49.0,29.8,1.8,266.0,0.151489
2022-08-16 00:00:00,0.3,18.7,1016.6,52.0,29.6,6.5,255.0,-0.0714893
2022-08-16 01:00:00,0.2,19.5,1016.3,63.0,27.2,8.3,234.0,0.0995745
2022-08-16 02:00:00,0.2,19.3,1016.0,60.0,27.8,8.3,220.0,0.451064
2022-08-16 03:00:00,0.2,19.8,1015.8,66.0,26.7,6.5,214.0,0.691064
2022-08-16 04:00:00,0.0,19.6,1015.8,66.0,26.5,4.3,207.0,0.707234
2022-08-16 05:00:00,0.0,20.0,1016.4,70.0,25.9,2.5,110.0,0.851064
2022-08-16 06:00:00,0.0,20.5,1016.8,75.0,25.3,5.8,70.0,0.897872
2022-08-16 07:00:00,0.0,20.5,1017.3,76.0,25.0,6.8,59.0,0.87149
2022-08-16 08:00:00,0.0,21.2,1017.8,81.0,24.7,5.8,54.0,0.76766
2022-08-16 09:00:00,0.0,21.5,1017.7,84.0,24.4,5.8,43.0,0.70383
2022-08-16 10:00:00,0.0,21.6,1017.2,85.0,24.3,5.0,41.0,0.605106
2022-08-16 11:00:00,0.0,21.2,1016.5,85.0,23.9,6.5,67.0,0.550638
2022-08-16 12:00:00,0.0,21.3,1015.8,87.0,23.6,6.1,55.0,0.515745
2022-08-16 13:00:00,0.0,21.4,1015.3,89.0,23.3,5.8,56.0,0.491915
2022-08-16 14:00:00,0.0,21.5,1015.1,91.0,23.0,5.0,48.0,0.491064
2022-08-16 15:00:00,0.0,21.6,1015.1,93.0,22.8,5.4,43.0,0.497021
2022-08-16 16:00:00,0.0,22.0,1015.2,95.0,22.8,5.8,41.0,0.523404
2022-08-16 17:00:00,0.0,21.9,1015.7,90.0,23.6,5.8,33.0,0.478298
2022-08-16 18:00:00,0.0,20.1,1016.3,71.0,25.8,3.2,82.0,0.19149
2022-08-16 19:00:00,0.0,19.6,1016.3,62.0,27.5,5.4,159.0,-0.094468
2022-08-16 20:00:00,0.0,19.4,1016.2,57.0,28.8,9.7,182.0,-0.320851
2022-08-16 21:00:00,0.0,19.5,1016.0,56.0,29.2,12.2,199.0,-0.403404
2022-08-16 22:00:00,0.0,19.0,1015.8,57.0,28.3,13.0,233.0,-0.477447
2022-08-16 23:00:00,0.0,17.2,1014.9,48.0,29.4,11.5,244.0,-0.428936
2022-08-17 00:00:00,0.0,17.6,1014.2,49.0,29.4,13.3,249.0,-0.282553
2022-08-17 01:00:00,0.0,18.5,1014.0,53.0,29.1,11.9,267.0,-0.295319
2022-08-17 02:00:00,0.0,18.3,1013.5,52.0,29.2,10.4,265.0,-0.0442553
2022-08-17 03:00:00,0.0,18.5,1013.2,54.0,28.7,9.7,255.0,0.319149
2022-08-17 04:00:00,0.0,18.8,1013.5,57.0,28.1,7.6,256.0,0.672341
2022-08-17 05:00:00,0.0,19.3,1014.0,62.0,27.2,5.0,274.0,0.855319
2022-08-17 06:00:00,0.0,20.3,1014.9,69.0,26.4,2.2,318.0,0.94383
2022-08-17 07:00:00,0.0,20.6,1015.6,73.0,25.8,2.2,65.0,0.885957
2022-08-17 08:00:00,0.0,20.3,1015.9,74.0,25.3,5.4,88.0,0.788085
2022-08-17 09:00:00,0.0,21.7,1016.1,83.0,24.8,4.3,71.0,0.685957
2022-08-17 10:00:00,0.0,22.8,1015.9,92.0,24.2,4.0,55.0,0.605106
2022-08-17 11:00:00,0.0,23.0,1015.5,95.0,23.8,4.0,52.0,0.549787
2022-08-17 12:00:00,0.0,23.0,1014.9,97.0,23.5,4.0,42.0,0.514894
2022-08-17 13:00:00,0.0,22.9,1014.7,98.0,23.2,4.0,38.0,0.500426
2022-08-17 14:00:00,0.0,22.7,1014.6,98.0,23.0,4.0,32.0,0.507234
2022-08-17 15:00:00,0.0,22.2,1014.6,97.0,22.7,4.3,27.0,0.517447
2022-08-17 16:00:00,0.0,21.9,1014.9,96.0,22.6,2.5,27.0,0.545532
2022-08-17 17:00:00,0.0,21.8,1015.4,92.0,23.2,3.6,27.0,0.445107
2022-08-17 18:00:00,0.0,20.0,1015.5,68.0,26.4,1.8,25.0,0.161702
2022-08-17 19:00:00,0.0,19.2,1015.5,58.0,28.3,3.2,190.0,-0.102979
2022-08-17 20:00:00,0.0,19.3,1015.4,54.0,29.6,7.9,203.0,-0.313191
2022-08-17 21:00:00,0.1,19.6,1015.4,55.0,29.6,11.2,205.0,-0.46383
2022-08-17 22:00:00,0.3,20.1,1015.3,58.0,29.2,9.7,206.0,-0.167659
2022-08-17 23:00:00,0.4,20.0,1015.0,59.0,28.8,5.8,211.0,-0.310638
2022-08-18 00:00:00,0.4,20.0,1014.4,58.0,29.1,6.1,188.0,-0.2
2022-08-18 01:00:00,0.4,19.7,1013.9,56.0,29.4,5.0,188.0,0.0595746
2022-08-18 02:00:00,0.5,19.9,1013.9,59.0,28.7,3.2,178.0,0.617872
2022-08-18 03:00:00,0.1,20.0,1013.8,61.0,28.2,4.0,151.0,0.497873
2022-08-18 04:00:00,0.0,19.9,1013.6,61.0,28.1,6.1,144.0,0.704681
2022-08-18 05:00:00,0.0,20.4,1014.4,68.0,26.8,7.2,98.0,0.851064
2022-08-18 06:00:00,0.0,21.1,1015.1,73.0,26.3,9.7,65.0,0.898724
2022-08-18 07:00:00,0.0,21.9,1015.7,78.0,26.0,9.4,62.0,0.868936
2022-08-18 08:00:00,0.0,21.9,1016.3,79.0,25.8,9.0,64.0,0.791489
2022-08-18 09:00:00,0.0,22.1,1015.9,81.0,25.6,11.2,83.0,0.699575
2022-08-18 10:00:00,0.0,22.1,1016.1,82.0,25.4,10.8,93.0,0.628936
2022-08-18 11:00:00,0.0,22.4,1016.0,85.0,25.1,10.1,98.0,0.577872
2022-08-18 12:00:00,0.0,22.4,1015.6,86.0,24.9,7.9,87.0,0.540426
2022-08-18 13:00:00,0.0,22.2,1015.4,86.0,24.7,6.8,68.0,0.518298
2022-08-18 14:00:00,0.0,21.5,1015.3,82.0,24.8,9.0,68.0,0.504681
2022-08-18 15:00:00,0.0,21.8,1015.5,85.0,24.5,7.9,65.0,0.533617
2022-08-18 16:00:00,0.0,22.3,1015.7,88.0,24.4,7.6,70.0,0.553191
2022-08-18 17:00:00,0.0,21.7,1016.2,82.0,25.0,10.8,78.0,0.469787
2022-08-18 18:00:00,0.0,21.4,1016.5,73.0,26.6,13.3,95.0,0.189787
2022-08-18 19:00:00,0.0,20.0,1016.6,60.0,28.5,11.2,101.0,-0.0689361
2022-08-18 20:00:00,0.0,19.5,1016.7,54.0,29.8,11.9,108.0,-0.167659
2022-08-18 21:00:00,0.0,19.2,1016.5,50.0,30.8,11.5,113.0,-0.269787
2022-08-18 22:00:00,0.0,18.6,1016.2,47.0,31.3,9.4,118.0,-0.455319
2022-08-18 23:00:00,0.2,18.9,1015.6,48.0,31.2,5.8,115.0,-0.351489
2022-08-19 00:00:00,0.6,19.4,1015.5,52.0,30.3,4.0,92.0,-0.364255
2022-08-19 01:00:00,0.8,19.7,1015.2,53.0,30.3,2.9,73.0,-0.299574
2022-08-19 02:00:00,0.7,20.4,1015.0,58.0,29.5,4.0,74.0,0.22383
2022-08-19 03:00:00,0.2,20.4,1015.0,60.0,28.9,8.6,74.0,0.410213
2022-08-19 04:00:00,0.0,20.5,1015.2,64.0,27.9,11.5,77.0,0.602553
2022-08-19 05:00:00,0.0,21.6,1016.0,74.0,26.6,12.2,68.0,0.908936
2022-08-19 06:00:00,0.0,22.0,1016.7,79.0,25.9,10.8,62.0,0.948936
2022-08-19 07:00:00,0.0,22.4,1017.1,83.0,25.5,10.8,62.0,0.878298
2022-08-19 08:00:00,0.0,22.0,1017.5,81.0,25.5,11.5,70.0,0.828085
2022-08-19 09:00:00,0.0,22.1,1017.3,82.0,25.4,11.5,74.0,0.750638
2022-08-19 10:00:00,0.0,22.4,1017.4,84.0,25.3,9.7,75.0,0.683404
2022-08-19 11:00:00,0.0,22.3,1017.0,85.0,25.0,7.9,74.0,0.639149
2022-08-19 12:00:00,0.0,22.3,1016.7,86.0,24.8,7.2,74.0,0.594894
2022-08-19 13:00:00,0.0,22.3,1016.5,87.0,24.6,6.8,69.0,0.582128
2022-08-19 14:00:00,0.0,22.4,1016.4,88.0,24.5,6.8,68.0,0.565106
2022-08-19 15:00:00,0.0,22.4,1016.3,88.0,24.5,8.6,68.0,0.588085
2022-08-19 16:00:00,0.0,22.3,1016.7,88.0,24.4,8.3,68.0,0.563404
2022-08-19 17:00:00,0.0,21.8,1017.2,83.0,24.9,11.5,67.0,0.554894
2022-08-19 18:00:00,0.0,21.2,1017.6,73.0,26.4,15.5,76.0,0.206809
2022-08-19 19:00:00,0.0,20.3,1017.6,62.0,28.3,16.9,86.0,-0.0314893
2022-08-19 20:00:00,0.0,19.5,1017.4,54.0,29.8,15.5,89.0,-0.187234
2022-08-19 21:00:00,0.0,18.3,1017.4,47.0,30.9,14.8,84.0,-0.133617
2022-08-19 22:00:00,0.0,18.0,1017.0,45.0,31.4,15.1,87.0,-0.410213
2022-08-19 23:00:00,0.0,17.6,1016.6,43.0,31.7,15.8,88.0,-0.308936
2022-08-20 00:00:00,0.0,17.5,1016.2,43.0,31.6,16.6,84.0,-0.249362
2022-08-20 01:00:00,0.0,17.8,1016.0,45.0,31.1,18.4,81.0,-0.132766
2022-08-20 02:00:00,0.0,18.3,1016.2,49.0,30.2,19.1,83.0,0.274043
2022-08-20 03:00:00,0.0,17.9,1016.5,50.0,29.4,20.2,82.0,0.49617
2022-08-20 04:00:00,0.0,18.9,1017.0,58.0,27.9,19.1,77.0,0.68
2022-08-20 05:00:00,0.0,20.0,1017.5,67.0,26.6,18.4,72.0,0.868936
2022-08-20 06:00:00,0.0,20.7,1018.1,72.0,26.1,15.1,67.0,0.876596
2022-08-20 07:00:00,0.0,20.9,1018.8,74.0,25.9,13.7,67.0,0.839149
2022-08-20 08:00:00,0.0,20.9,1019.3,75.0,25.7,13.0,74.0,0.788936
2022-08-20 09:00:00,0.0,21.0,1019.1,76.0,25.5,11.5,75.0,0.730213
2022-08-20 10:00:00,0.0,21.0,1018.9,78.0,25.1,10.4,79.0,0.667234
2022-08-20 11:00:00,0.0,20.8,1018.4,78.0,24.9,12.2,78.0,0.597447
2022-08-20 12:00:00,0.0,21.0,1018.0,80.0,24.7,11.5,77.0,0.572766
2022-08-20 13:00:00,0.0,21.2,1017.8,82.0,24.5,10.1,78.0,0.542128
2022-08-20 14:00:00,0.0,21.2,1017.6,83.0,24.3,9.0,80.0,0.533617
2022-08-20 15:00:00,0.0,21.7,1017.9,86.0,24.2,8.6,77.0,0.537872
2022-08-20 16:00:00,0.0,21.6,1017.9,86.0,24.1,8.6,72.0,0.551489
2022-08-20 17:00:00,0.0,20.7,1018.3,79.0,24.6,13.0,71.0,0.464681
2022-08-20 18:00:00,0.0,19.9,1018.5,68.0,26.3,15.1,74.0,0.211064
2022-08-20 19:00:00,0.0,19.2,1018.4,59.0,28.0,15.8,77.0,-0.0799998
2022-08-20 20:00:00,0.0,18.9,1018.5,54.0,29.2,16.2,80.0,-0.30383
2022-08-20 21:00:00,0.0,18.2,1018.4,48.0,30.4,17.6,83.0,-0.444255
2022-08-20 22:00:00,0.0,18.2,1017.8,47.0,30.8,17.6,85.0,-0.48851
2022-08-20 23:00:00,0.0,18.3,1017.2,47.0,30.9,17.6,83.0,-0.471489
2022-08-21 00:00:00,0.0,17.7,1016.9,45.0,31.0,17.6,76.0,-0.15234
2022-08-21 01:00:00,0.0,17.2,1016.5,44.0,30.9,17.3,72.0,-0.174468
2022-08-21 02:00:00,0.0,18.1,1016.1,49.0,30.0,17.6,73.0,0.328511
2022-08-21 03:00:00,0.0,18.7,1016.3,54.0,28.9,18.4,73.0,0.298723
2022-08-21 04:00:00,0.0,19.3,1016.6,61.0,27.5,18.4,71.0,0.662979
2022-08-21 05:00:00,0.0,20.0,1017.2,69.0,26.1,16.6,67.0,0.837447
2022-08-21 06:00:00,0.0,20.3,1018.1,73.0,25.5,14.4,61.0,0.842553
2022-08-21 07:00:00,0.0,20.3,1018.7,74.0,25.3,13.0,61.0,0.788936
2022-08-21 08:00:00,0.0,20.9,1018.7,79.0,24.8,13.7,61.0,0.761702
2022-08-21 09:00:00,0.0,20.9,1018.8,80.0,24.6,12.6,60.0,0.724255
2022-08-21 10:00:00,0.0,21.0,1018.7,81.0,24.5,11.9,61.0,0.667234
2022-08-21 11:00:00,0.0,20.8,1018.3,81.0,24.3,10.1,60.0,0.596596
2022-08-21 12:00:00,0.0,20.7,1018.0,81.0,24.2,8.6,54.0,0.565957
2022-08-21 13:00:00,0.0,20.8,1017.5,83.0,23.9,8.3,52.0,0.544681
2022-08-21 14:00:00,0.0,21.2,1017.5,86.0,23.7,8.6,50.0,0.525106
2022-08-21 15:00:00,0.0,21.0,1017.8,85.0,23.7,8.6,48.0,0.509787
2022-08-21 16:00:00,0.0,20.9,1018.4,85.0,23.6,8.3,48.0,0.530213
2022-08-21 17:00:00,0.0,19.7,1018.7,75.0,24.4,11.2,50.0,0.467234
2022-08-21 18:00:00,0.0,18.6,1019.0,62.0,26.5,14.4,59.0,0.193192
2022-08-21 19:00:00,0.0,17.4,1019.0,52.0,28.2,14.8,64.0,-0.0791488
2022-08-21 20:00:00,0.0,16.9,1019.0,47.0,29.4,14.8,68.0,-0.311489
2022-08-21 21:00:00,0.0,16.7,1018.8,44.0,30.3,15.5,69.0,-0.420425
2022-08-21 22:00:00,0.0,16.2,1018.1,41.0,31.0,16.6,71.0,-0.495319
2022-08-21 23:00:00,0.0,16.2,1017.4,41.0,31.0,18.0,71.0,-0.447659
2022-08-22 00:00:00,0.0,16.4,1016.7,42.0,30.8,18.0,68.0,-0.415319
2022-08-22 01:00:00,0.0,16.1,1016.5,42.0,30.5,17.6,68.0,0.0289363
2022-08-22 02:00:00,0.0,16.2,1016.1,44.0,29.8,17.6,68.0,-0.0127658
2022-08-22 03:00:00,0.0,16.9,1016.0,49.0,28.7,17.6,66.0,0.360851
2022-08-22 04:00:00,0.0,17.2,1016.2,53.0,27.6,18.0,67.0,0.700426
2022-08-22 05:00:00,0.0,19.0,1016.8,65.0,26.1,16.2,60.0,0.89617
2022-08-22 06:00:00,0.0,19.7,1017.7,71.0,25.3,14.0,58.0,0.920851
2022-08-22 07:00:00,0.0,20.0,1018.3,74.0,25.0,12.2,60.0,0.858723
2022-08-22 08:00:00,0.0,20.1,1018.5,75.0,24.8,10.4,63.0,0.785532
2022-08-22 09:00:00,0.0,20.4,1018.1,78.0,24.5,10.4,60.0,0.697021
2022-08-22 10:00:00,0.0,20.4,1017.8,79.0,24.3,9.4,54.0,0.625532
2022-08-22 11:00:00,0.0,20.2,1017.3,79.0,24.1,7.9,52.0,0.585532
2022-08-22 12:00:00,0.0,20.2,1016.7,80.0,23.9,7.6,46.0,0.538723
2022-08-22 13:00:00,0.0,20.4,1016.4,82.0,23.7,8.3,42.0,0.525957
2022-08-22 14:00:00,0.0,20.2,1016.3,81.0,23.7,6.8,48.0,0.535319
2022-08-22 15:00:00,0.0,20.6,1016.4,84.0,23.5,6.5,52.0,0.53617
2022-08-22 16:00:00,0.0,21.0,1017.0,87.0,23.3,6.5,45.0,0.563404
2022-08-22 17:00:00,0.0,20.0,1017.6,78.0,24.1,7.2,36.0,0.489362
2022-08-22 18:00:00,0.0,18.9,1018.0,66.0,25.7,9.7,52.0,0.139575
2022-08-22 19:00:00,0.0,18.4,1017.6,59.0,27.1,13.3,61.0,-0.302128
2022-08-22 20:00:00,0.0,18.3,1017.7,55.0,28.2,14.8,67.0,-0.151489
2022-08-22 21:00:00,0.0,17.8,1017.6,50.0,29.3,14.0,73.0,-0.222979
2022-08-22 22:00:00,0.2,18.4,1017.0,52.0,29.3,14.8,81.0,-0.290213
2022-08-22 23:00:00,0.2,18.2,1016.5,50.0,29.7,14.0,83.0,-0.380425
2022-08-23 00:00:00,0.0,17.7,1016.0,47.0,30.3,14.0,82.0,-0.290213
2022-08-23 01:00:00,0.0,17.9,1015.5,48.0,30.1,13.3,76.0,0.326809
2022-08-23 02:00:00,0.0,17.8,1015.1,49.0,29.6,14.0,70.0,0.0102128
2022-08-23 03:00:00,0.0,18.1,1015.1,53.0,28.6,15.1,65.0,0.375319
2022-08-23 04:00:00,0.0,18.4,1015.3,58.0,27.4,15.1,65.0,0.704681
2022-08-23 05:00:00,0.0,19.7,1015.7,69.0,25.8,13.7,65.0,0.891915
2022-08-23 06:00:00,0.0,20.4,1016.3,76.0,24.9,11.2,61.0,0.905532
2022-08-23 07:00:00,0.0,20.5,1016.7,79.0,24.4,11.9,61.0,0.85617
2022-08-23 08:00:00,0.0,20.8,1017.0,82.0,24.1,11.9,60.0,0.786383
2022-08-23 09:00:00,0.0,20.7,1017.1,82.0,24.0,11.2,69.0,0.706383
2022-08-23 10:00:00,0.0,21.3,1016.6,84.0,24.2,7.9,62.0,0.629787
2022-08-23 11:00:00,0.0,21.5,1016.1,86.0,24.0,6.1,52.0,0.596596
2022-08-23 12:00:00,0.0,21.4,1015.4,86.0,23.9,5.8,47.0,0.557447
2022-08-23 13:00:00,0.0,21.7,1015.0,88.0,23.8,6.5,48.0,0.541277
2022-08-23 14:00:00,0.0,21.8,1014.5,89.0,23.7,5.4,48.0,0.544681
2022-08-23 15:00:00,0.0,21.3,1014.5,87.0,23.6,5.0,51.0,0.54383
2022-08-23 16:00:00,0.0,21.7,1014.7,90.0,23.4,4.3,58.0,0.582128
2022-08-23 17:00:00,0.0,21.3,1015.1,85.0,24.0,4.7,43.0,0.52766
2022-08-23 18:00:00,0.0,21.0,1015.3,74.0,26.0,5.8,93.0,0.25617
2022-08-23 19:00:00,0.0,20.0,1015.4,62.0,28.0,9.7,126.0,0.206809
2022-08-23 20:00:00,0.0,20.5,1015.9,64.0,27.9,11.2,141.0,0.120851
2022-08-23 21:00:00,0.3,20.3,1015.7,61.0,28.6,12.2,140.0,0.249362
2022-08-23 22:00:00,0.1,20.0,1015.5,57.0,29.4,13.0,145.0,0.377021
2022-08-23 23:00:00,0.3,20.0,1015.3,57.0,29.4,13.7,155.0,0.137872
2022-08-24 00:00:00,0.2,20.4,1014.9,60.0,28.9,11.9,164.0,-0.0570212
