DT,prcp,dwpt,pres,rhum,temp,wspd,Donalsonville,wdir
2022-02-20 12:00:00,0.0,0.2,1029.0,84.0,2.6,13.0,0.241379,60.0
2022-02-20 13:00:00,0.0,0.7,1029.0,86.0,2.8,7.6,0.241379,80.0
2022-02-20 14:00:00,0.0,2.4,1030.0,71.0,7.3,14.8,0.086207,70.0
2022-02-20 15:00:00,0.0,-0.4,1030.0,45.0,11.1,13.0,-0.068966,70.0
2022-02-20 16:00:00,0.0,-0.7,1029.0,36.0,14.2,14.8,-0.224138,100.0
2022-02-20 17:00:00,0.0,-2.1,1028.0,26.0,17.6,18.4,-0.310345,90.0
2022-02-20 18:00:00,0.0,-3.0,1027.0,22.0,19.3,16.6,-0.344828,140.0
2022-02-20 19:00:00,0.0,-1.9,1026.0,23.0,19.9,11.2,-0.362069,140.0
2022-02-20 20:00:00,0.0,-1.3,1025.0,22.0,21.3,13.0,-0.310345,130.0
2022-02-20 21:00:00,0.0,0.6,1025.0,24.0,22.1,18.4,-0.206897,140.0
2022-02-20 22:00:00,0.0,0.6,1025.0,25.0,21.4,7.6,-0.086207,190.0
2022-02-20 23:00:00,0.0,0.9,1025.0,28.0,20.0,5.4,0.086207,120.0
2022-02-21 00:00:00,0.0,1.9,1025.0,35.0,17.5,0.0,0.189655,0.0
2022-02-21 01:00:00,0.0,3.9,1026.0,53.0,13.3,0.0,0.224138,0.0
2022-02-21 02:00:00,0.0,5.4,1026.0,70.0,10.7,0.0,0.241379,0.0
2022-02-21 03:00:00,0.0,6.3,1025.0,76.0,10.3,0.0,0.224138,0.0
2022-02-21 04:00:00,0.0,6.0,1026.0,77.0,9.8,5.4,0.206897,90.0
2022-02-21 05:00:00,0.0,6.6,1026.0,86.0,8.8,5.4,0.206897,80.0
2022-02-21 06:00:00,0.0,6.0,1025.0,83.0,8.7,0.0,0.172414,0.0
2022-02-21 07:00:00,0.0,5.8,1025.0,85.0,8.2,0.0,0.172414,0.0
2022-02-21 08:00:00,0.0,5.8,1024.0,84.0,8.3,5.4,0.172414,110.0
2022-02-21 09:00:00,0.0,7.0,1024.0,90.0,8.5,7.6,0.172414,110.0
2022-02-21 10:00:00,0.0,9.4,1024.0,94.0,10.3,9.4,0.189655,80.0
2022-02-21 11:00:00,0.0,9.6,1025.0,96.0,10.2,11.2,0.206897,90.0
2022-02-21 12:00:00,0.0,9.3,1024.0,99.0,9.4,7.6,0.258621,90.0
2022-02-21 13:00:00,0.0,10.4,1025.0,99.0,10.6,11.2,0.293103,90.0
2022-02-21 14:00:00,0.0,11.9,1025.0,90.0,13.5,11.2,0.258621,130.0
2022-02-21 15:00:00,0.0,12.3,1026.0,73.0,17.2,5.4,0.051724,140.0
2022-02-21 16:00:00,0.0,13.1,1025.0,68.0,19.1,14.8,0.103448,170.0
2022-02-21 17:00:00,0.0,13.4,1025.0,65.0,20.2,5.4,0.137931,160.0
2022-02-21 18:00:00,0.0,13.9,1024.0,61.0,21.7,11.2,0.12069,200.0
2022-02-21 19:00:00,0.0,13.8,1023.0,60.0,21.9,5.4,0.172414,130.0
2022-02-21 20:00:00,0.0,14.4,1023.0,66.0,21.0,9.4,0.155172,30.0
2022-02-21 21:00:00,0.0,14.9,1023.0,67.0,21.3,13.0,0.206897,360.0
2022-02-21 22:00:00,0.0,15.4,1023.0,73.0,20.4,9.4,0.172414,40.0
2022-02-21 23:00:00,0.0,14.4,1023.0,65.0,21.2,13.0,0.189655,140.0
2022-02-22 00:00:00,0.0,14.6,1024.0,70.0,20.3,13.0,0.189655,150.0
2022-02-22 01:00:00,0.2,15.0,1024.0,75.0,19.6,9.4,0.206897,170.0
2022-02-22 02:00:00,0.0,15.5,1024.0,82.0,18.6,7.6,0.206897,120.0
2022-02-22 03:00:00,0.0,15.3,1025.0,86.0,17.7,7.6,0.189655,100.0
2022-02-22 04:00:00,0.0,15.6,1024.0,89.0,17.4,5.4,0.189655,60.0
2022-02-22 05:00:00,0.0,15.3,1024.0,98.0,15.6,5.4,0.172414,110.0
2022-02-22 06:00:00,0.0,13.8,1024.0,92.0,14.3,11.2,0.137931,80.0
2022-02-22 07:00:00,0.0,14.0,1023.0,94.0,14.6,9.4,0.137931,120.0
2022-02-22 08:00:00,0.0,13.6,1023.0,94.0,14.2,5.4,0.137931,70.0
2022-02-22 09:00:00,0.0,13.6,1023.0,93.0,13.2,0.0,0.12069,0.0
2022-02-22 10:00:00,0.0,13.3,1023.0,91.0,12.7,5.4,0.137931,80.0
2022-02-22 11:00:00,0.0,13.4,1023.0,90.0,11.2,9.4,0.172414,90.0
2022-02-22 12:00:00,0.0,13.3,1024.0,89.0,11.0,5.4,0.224138,110.0
2022-02-22 13:00:00,0.0,16.4,1024.0,96.0,12.6,7.6,0.241379,140.0
2022-02-22 14:00:00,0.0,16.8,1024.0,96.0,17.4,18.4,0.12069,170.0
2022-02-22 15:00:00,0.0,16.3,1024.0,70.0,22.0,24.1,-0.034483,170.0
2022-02-22 16:00:00,0.0,15.4,1024.0,58.0,24.2,24.1,-0.137931,180.0
2022-02-22 17:00:00,0.0,15.8,1023.0,53.0,26.1,25.9,-0.206897,180.0
2022-02-22 18:00:00,0.0,15.7,1023.0,49.0,27.3,27.7,-0.241379,180.0
2022-02-22 19:00:00,0.0,15.3,1023.0,45.0,28.4,14.8,-0.189655,190.0
2022-02-22 20:00:00,0.0,15.2,1023.0,44.0,28.6,22.3,-0.103448,210.0
2022-02-22 21:00:00,0.0,15.1,1022.0,45.0,28.1,7.6,-0.017241,220.0
2022-02-22 22:00:00,0.0,15.1,1023.0,46.0,27.8,14.8,0.034483,170.0
2022-02-22 23:00:00,0.0,15.4,1023.0,53.0,25.7,14.8,0.155172,170.0
2022-02-23 00:00:00,0.0,15.6,1024.0,64.0,22.8,13.0,0.206897,180.0
2022-02-23 01:00:00,0.0,16.0,1024.0,71.0,21.5,13.0,0.224138,170.0
2022-02-23 02:00:00,0.0,16.2,1024.0,77.0,20.4,13.0,0.224138,190.0
2022-02-23 03:00:00,0.0,17.1,1024.0,87.0,19.3,14.8,0.206897,210.0
2022-02-23 04:00:00,0.0,16.6,1024.0,98.0,16.9,9.4,0.189655,230.0
2022-02-23 05:00:00,0.0,15.4,1024.0,95.0,15.5,0.0,0.172414,0.0
2022-02-23 06:00:00,0.0,14.8,1023.0,96.0,15.5,0.0,0.155172,0.0
2022-02-23 07:00:00,0.0,14.8,1023.0,95.0,13.6,0.0,0.137931,0.0
2022-02-23 08:00:00,0.0,14.5,1022.0,95.0,13.7,9.4,0.137931,180.0
2022-02-23 09:00:00,0.0,14.5,1023.0,96.0,15.8,9.4,0.12069,190.0
2022-02-23 10:00:00,0.0,14.5,1023.0,96.0,15.0,5.4,0.12069,210.0
2022-02-23 11:00:00,0.0,14.0,1025.0,97.0,14.7,5.4,0.155172,300.0
2022-02-23 12:00:00,0.0,13.2,1025.0,99.0,15.8,5.4,0.206897,280.0
2022-02-23 13:00:00,0.0,14.8,1026.0,99.0,16.0,5.4,0.241379,210.0
2022-02-23 14:00:00,0.0,15.9,1026.0,95.0,16.6,7.6,0.224138,190.0
2022-02-23 15:00:00,0.0,18.5,1026.0,97.0,17.8,9.4,0.12069,190.0
2022-02-23 16:00:00,0.0,18.9,1025.0,97.0,19.4,14.8,0.051724,210.0
2022-02-23 17:00:00,0.0,17.8,1024.0,72.0,23.1,14.8,-0.086207,210.0
2022-02-23 18:00:00,0.0,17.3,1023.0,61.0,25.4,16.6,-0.206897,200.0
2022-02-23 19:00:00,0.0,15.9,1022.0,51.0,26.9,11.2,-0.172414,240.0
2022-02-23 20:00:00,0.0,16.8,1021.0,52.0,27.5,11.2,-0.137931,260.0
2022-02-23 21:00:00,0.0,17.0,1021.0,54.0,27.1,14.8,-0.068966,230.0
2022-02-23 22:00:00,0.0,16.5,1021.0,53.0,26.9,13.0,0.017241,210.0
2022-02-23 23:00:00,0.0,16.8,1021.0,58.0,25.7,9.4,0.12069,240.0
2022-02-24 00:00:00,0.0,17.1,1022.0,70.0,22.9,9.4,0.224138,220.0
2022-02-24 01:00:00,0.0,17.6,1022.0,77.0,21.8,9.4,0.241379,190.0
2022-02-24 02:00:00,0.0,17.2,1023.0,83.0,20.2,11.2,0.224138,200.0
2022-02-24 03:00:00,0.0,17.5,1023.0,85.0,20.1,13.0,0.206897,200.0
2022-02-24 04:00:00,0.0,17.5,1023.0,95.0,18.3,9.4,0.189655,200.0
2022-02-24 05:00:00,0.0,17.3,1023.0,99.0,17.5,5.4,0.172414,220.0
2022-02-24 06:00:00,0.0,15.5,1022.0,98.0,16.2,0.0,0.155172,0.0
2022-02-24 07:00:00,0.0,14.8,1022.0,99.0,15.3,0.0,0.155172,0.0
2022-02-24 08:00:00,0.0,14.5,1022.0,100.0,13.4,0.0,0.137931,0.0
2022-02-24 09:00:00,0.0,14.3,1022.0,100.0,13.1,5.4,0.103448,150.0
2022-02-24 10:00:00,0.0,14.0,1022.0,100.0,12.5,0.0,0.103448,0.0
2022-02-24 11:00:00,0.0,13.8,1023.0,100.0,12.4,5.4,0.137931,130.0
2022-02-24 12:00:00,0.0,14.1,1024.0,100.0,12.1,0.0,0.189655,0.0
2022-02-24 13:00:00,0.0,13.3,1024.0,99.0,12.8,0.0,0.206897,0.0
2022-02-24 14:00:00,0.0,17.4,1024.0,85.0,16.3,7.6,0.137931,140.0
2022-02-24 15:00:00,0.0,17.3,1024.0,85.0,19.9,11.2,-0.017241,140.0
2022-02-24 16:00:00,0.0,17.4,1024.0,68.0,23.7,14.8,-0.12069,140.0
2022-02-24 17:00:00,0.0,16.7,1023.0,57.0,25.9,14.8,-0.189655,190.0
2022-02-24 18:00:00,0.0,16.2,1023.0,50.0,27.6,18.4,-0.172414,210.0
2022-02-24 19:00:00,0.0,16.0,1022.0,51.0,27.0,20.5,-0.12069,200.0
2022-02-24 20:00:00,0.0,16.4,1021.0,50.0,27.8,16.6,0.068966,210.0
2022-02-24 21:00:00,0.0,16.6,1021.0,50.0,28.0,16.6,0.0,230.0
2022-02-24 22:00:00,0.0,16.6,1021.0,53.0,27.0,22.3,0.103448,230.0
2022-02-24 23:00:00,0.0,16.5,1022.0,58.0,25.4,16.6,0.12069,250.0
2022-02-25 00:00:00,0.0,16.5,1022.0,69.0,22.5,9.4,0.206897,250.0
2022-02-25 01:00:00,0.0,17.0,1023.0,77.0,21.2,7.6,0.224138,220.0
2022-02-25 02:00:00,0.0,16.9,1023.0,83.0,19.9,9.4,0.206897,200.0
2022-02-25 03:00:00,0.0,17.3,1023.0,89.0,19.2,11.2,0.206897,200.0
2022-02-25 04:00:00,0.0,17.3,1023.0,93.0,18.5,9.4,0.172414,200.0
2022-02-25 05:00:00,0.0,17.0,1023.0,94.0,18.0,5.4,0.155172,200.0
2022-02-25 06:00:00,0.0,16.3,1023.0,95.0,16.8,7.6,0.137931,260.0
2022-02-25 07:00:00,0.0,15.9,1023.0,96.0,15.9,5.4,0.12069,230.0
2022-02-25 08:00:00,0.0,15.3,1022.0,97.0,14.2,0.0,0.12069,0.0
2022-02-25 09:00:00,0.0,14.9,1022.0,98.0,12.8,5.4,0.12069,200.0
2022-02-25 10:00:00,0.0,14.9,1022.0,99.0,12.5,0.0,0.12069,0.0
2022-02-25 11:00:00,0.0,14.7,1024.0,99.0,11.9,5.4,0.137931,230.0
2022-02-25 12:00:00,0.0,14.7,1024.0,100.0,12.9,9.4,0.189655,310.0
2022-02-25 13:00:00,0.0,15.1,1025.0,98.0,15.6,9.4,0.206897,250.0
2022-02-25 14:00:00,0.0,15.8,1025.0,98.0,16.4,11.2,0.189655,240.0
2022-02-25 15:00:00,0.0,16.0,1026.0,94.0,16.7,14.8,0.172414,310.0
2022-02-25 16:00:00,0.0,18.6,1026.0,86.0,17.9,0.0,0.051724,0.0
2022-02-25 17:00:00,0.1,18.4,1025.0,86.0,20.8,7.6,-0.034483,220.0
2022-02-25 18:00:00,0.1,18.0,1024.0,66.0,24.8,14.8,-0.155172,250.0
2022-02-25 19:00:00,0.1,18.3,1024.0,67.0,24.8,14.8,-0.155172,240.0
2022-02-25 20:00:00,0.2,18.5,1023.0,64.0,25.8,11.2,-0.103448,260.0
2022-02-25 21:00:00,0.1,18.2,1023.0,64.0,25.5,9.4,-0.017241,260.0
2022-02-25 22:00:00,0.0,18.1,1023.0,61.0,26.2,9.4,0.034483,240.0
2022-02-25 23:00:00,0.0,18.4,1023.0,65.0,25.5,7.6,0.12069,260.0
2022-02-26 00:00:00,0.0,18.5,1024.0,75.0,23.2,18.4,0.172414,310.0
2022-02-26 01:00:00,0.0,16.9,1025.0,77.0,21.1,22.3,0.189655,340.0
2022-02-26 02:00:00,0.1,16.6,1025.0,84.0,19.4,13.0,0.172414,360.0
2022-02-26 03:00:00,0.0,16.5,1026.0,87.0,18.7,9.4,0.172414,330.0
2022-02-26 04:00:00,0.0,16.1,1026.0,87.0,18.3,13.0,0.155172,330.0
2022-02-26 05:00:00,0.0,15.3,1026.0,88.0,17.3,14.8,0.155172,340.0
2022-02-26 06:00:00,0.0,14.1,1026.0,92.0,15.4,9.4,0.12069,330.0
2022-02-26 07:00:00,0.0,13.3,1026.0,97.0,13.8,11.2,0.12069,320.0
2022-02-26 08:00:00,0.0,12.5,1025.0,93.0,13.6,13.0,0.12069,340.0
2022-02-26 09:00:00,0.0,10.1,1026.0,85.0,12.6,13.0,0.103448,350.0
2022-02-26 10:00:00,0.0,9.8,1026.0,87.0,11.9,11.2,0.103448,350.0
2022-02-26 11:00:00,0.0,9.6,1027.0,90.0,11.2,9.4,0.12069,350.0
2022-02-26 12:00:00,0.0,9.0,1027.0,90.0,10.6,9.4,0.12069,10.0
2022-02-26 13:00:00,0.0,8.9,1027.0,85.0,11.3,9.4,0.103448,10.0
2022-02-26 14:00:00,0.0,8.0,1028.0,70.0,13.4,14.8,0.0,10.0
2022-02-26 15:00:00,0.0,7.2,1028.0,58.0,15.4,11.2,-0.137931,30.0
2022-02-26 16:00:00,0.0,7.7,1027.0,52.0,17.7,11.2,-0.258621,50.0
2022-02-26 17:00:00,0.0,7.7,1026.0,44.0,20.4,9.4,-0.327586,30.0
2022-02-26 18:00:00,0.0,8.2,1025.0,41.0,22.1,7.6,-0.344828,310.0
2022-02-26 19:00:00,0.0,9.4,1024.0,40.0,23.8,5.4,-0.344828,20.0
2022-02-26 20:00:00,0.0,10.2,1024.0,40.0,24.7,11.2,-0.310345,330.0
2022-02-26 21:00:00,0.0,10.1,1023.0,38.0,25.5,9.4,-0.206897,20.0
2022-02-26 22:00:00,0.0,10.3,1023.0,39.0,25.2,9.4,-0.103448,330.0
2022-02-26 23:00:00,0.0,9.0,1024.0,38.0,24.2,14.8,0.068966,350.0
2022-02-27 00:00:00,0.0,8.5,1024.0,45.0,20.9,9.4,0.172414,350.0
2022-02-27 01:00:00,0.0,9.6,1024.0,55.0,18.8,9.4,0.172414,10.0
2022-02-27 02:00:00,0.0,9.9,1024.0,59.0,18.0,9.4,0.172414,20.0
2022-02-27 03:00:00,0.0,9.1,1024.0,60.0,16.9,5.4,0.155172,30.0
2022-02-27 04:00:00,0.0,9.4,1024.0,71.0,14.6,5.4,0.155172,150.0
2022-02-27 05:00:00,0.0,10.7,1023.0,79.0,14.3,0.0,0.137931,0.0
2022-02-27 06:00:00,0.0,11.1,1023.0,87.0,13.2,0.0,0.12069,0.0
2022-02-27 07:00:00,0.0,10.7,1023.0,92.0,12.0,0.0,0.12069,0.0
2022-02-27 08:00:00,0.0,10.3,1021.0,90.0,11.9,0.0,0.103448,0.0
2022-02-27 09:00:00,0.0,10.5,1021.0,96.0,11.1,0.0,0.103448,0.0
2022-02-27 10:00:00,0.0,10.1,1021.0,99.0,10.3,7.6,0.103448,320.0
2022-02-27 11:00:00,0.0,9.5,1021.0,100.0,9.5,0.0,0.12069,0.0
2022-02-27 12:00:00,0.0,9.6,1021.0,91.0,8.8,9.4,0.12069,150.0
2022-02-27 13:00:00,0.0,10.8,1022.0,96.0,11.4,0.0,0.12069,0.0
2022-02-27 14:00:00,0.0,10.9,1022.0,77.0,14.9,5.4,0.068966,350.0
2022-02-27 15:00:00,0.0,9.0,1022.0,52.0,19.1,7.6,-0.103448,300.0
2022-02-27 16:00:00,0.0,10.2,1021.0,48.0,21.7,7.6,-0.241379,240.0
2022-02-27 17:00:00,0.0,10.1,1020.0,39.0,25.0,16.6,-0.310345,250.0
2022-02-27 18:00:00,0.0,11.4,1019.0,40.0,26.0,18.4,-0.327586,210.0
2022-02-27 19:00:00,0.0,11.9,1018.0,40.0,26.6,11.2,-0.224138,260.0
2022-02-27 20:00:00,0.0,12.5,1018.0,41.0,26.9,14.8,-0.189655,290.0
2022-02-27 21:00:00,0.0,13.1,1018.0,45.0,25.9,18.4,0.051724,290.0
2022-02-27 22:00:00,0.0,12.3,1018.0,44.0,25.4,24.1,0.086207,310.0
2022-02-27 23:00:00,0.2,11.5,1018.0,49.0,22.8,22.3,0.137931,330.0
2022-02-28 00:00:00,0.0,11.7,1019.0,57.0,20.5,16.6,0.189655,330.0
2022-02-28 01:00:00,0.1,14.1,1019.0,73.0,19.0,20.5,0.206897,320.0
2022-02-28 02:00:00,1.6,15.2,1020.0,89.0,17.0,11.2,0.206897,340.0
2022-02-28 03:00:00,0.6,14.3,1020.0,89.0,16.1,14.8,0.189655,340.0
2022-02-28 04:00:00,0.0,14.7,1020.0,98.0,15.0,7.6,0.172414,350.0
2022-02-28 05:00:00,0.0,14.4,1020.0,97.0,14.9,13.0,0.155172,340.0
2022-02-28 06:00:00,0.0,12.0,1020.0,88.0,14.0,14.8,0.155172,360.0
2022-02-28 07:00:00,0.0,11.2,1019.0,85.0,13.7,16.6,0.12069,340.0
2022-02-28 08:00:00,0.0,10.8,1019.0,85.0,13.3,16.6,0.12069,340.0
2022-02-28 09:00:00,0.0,11.1,1019.0,88.0,13.0,22.3,0.12069,350.0
2022-02-28 10:00:00,0.0,11.4,1019.0,93.0,12.5,13.0,0.12069,350.0
2022-02-28 11:00:00,0.0,11.6,1020.0,96.0,12.2,18.4,0.155172,330.0
2022-02-28 12:00:00,0.0,9.6,1020.0,85.0,11.4,13.0,0.206897,340.0
2022-02-28 13:00:00,0.2,9.3,1020.0,84.0,11.7,13.0,0.241379,360.0
2022-02-28 14:00:00,0.5,9.8,1021.0,87.0,11.9,18.4,0.241379,30.0
2022-02-28 15:00:00,0.4,12.8,1021.0,99.0,12.7,14.8,0.189655,50.0
2022-02-28 16:00:00,0.1,12.1,1021.0,94.0,13.0,14.8,0.189655,30.0
2022-02-28 17:00:00,0.0,12.0,1021.0,91.0,13.4,18.4,0.189655,50.0
2022-02-28 18:00:00,0.0,11.6,1020.0,92.0,12.9,22.3,0.206897,30.0
2022-02-28 19:00:00,0.0,11.9,1020.0,90.0,13.5,16.6,0.172414,30.0
2022-02-28 20:00:00,0.0,11.4,1020.0,89.0,13.2,22.3,0.189655,30.0
2022-02-28 21:00:00,0.0,11.0,1020.0,85.0,13.5,16.6,0.155172,10.0
2022-02-28 22:00:00,0.0,11.0,1020.0,84.0,13.7,13.0,0.12069,50.0
2022-02-28 23:00:00,0.0,10.7,1020.0,80.0,14.1,13.0,0.12069,40.0
2022-03-01 00:00:00,0.0,10.3,1020.0,85.0,12.8,7.6,0.189655,80.0
2022-03-01 01:00:00,0.0,10.6,1020.0,97.0,11.1,5.4,0.258621,150.0
2022-03-01 02:00:00,0.0,2.5,1020.0,50.0,10.0,0.0,0.241379,0.0
2022-03-01 03:00:00,0.0,9.0,1021.0,100.0,10.0,0.0,0.241379,0.0
2022-03-01 04:00:00,0.0,0.7,1021.0,51.0,9.0,0.0,0.206897,0.0
2022-03-01 05:00:00,0.0,0.3,1021.0,55.0,9.1,0.0,0.206897,0.0
2022-03-01 06:00:00,0.0,0.1,1021.0,56.0,8.3,0.0,0.189655,0.0
2022-03-01 07:00:00,0.0,-0.7,1021.0,55.0,8.1,5.4,0.189655,350.0
2022-03-01 08:00:00,0.0,-1.4,1020.0,55.0,7.0,0.0,0.189655,0.0
2022-03-01 09:00:00,0.0,-2.6,1021.0,52.0,6.9,0.0,0.155172,0.0
2022-03-01 10:00:00,0.0,-3.1,1021.0,52.0,6.7,0.0,0.172414,0.0
2022-03-01 11:00:00,0.0,-3.6,1022.0,51.0,5.8,0.0,0.206897,0.0
2022-03-01 12:00:00,0.0,-3.8,1022.0,52.0,5.0,0.0,0.275862,0.0
2022-03-01 13:00:00,0.0,8.4,1023.0,90.0,5.5,0.0,0.293103,0.0
2022-03-01 14:00:00,0.0,8.5,1023.0,90.0,10.1,11.2,0.155172,30.0
2022-03-01 15:00:00,0.0,6.3,1023.0,59.0,14.2,7.6,0.034483,30.0
2022-03-01 16:00:00,0.0,4.1,1022.0,43.0,16.7,13.0,-0.12069,80.0
2022-03-01 17:00:00,0.0,1.4,1022.0,31.0,18.9,18.4,-0.137931,30.0
2022-03-01 18:00:00,0.0,2.6,1021.0,33.0,19.3,13.0,-0.258621,350.0
2022-03-01 19:00:00,0.0,3.5,1020.0,33.0,20.3,9.4,-0.206897,20.0
2022-03-01 20:00:00,0.0,3.7,1020.0,31.0,21.6,13.0,-0.241379,10.0
2022-03-01 21:00:00,0.0,3.5,1020.0,30.0,21.9,18.4,-0.155172,340.0
2022-03-01 22:00:00,0.0,3.1,1020.0,30.0,21.4,5.4,-0.051724,340.0
2022-03-01 23:00:00,0.0,3.1,1020.0,31.0,20.9,9.4,0.051724,330.0
2022-03-02 00:00:00,0.0,3.8,1020.0,38.0,18.4,0.0,0.172414,0.0
2022-03-02 01:00:00,0.0,5.6,1021.0,59.0,13.5,0.0,0.206897,0.0
2022-03-02 02:00:00,0.0,5.9,1021.0,70.0,11.2,7.6,0.206897,230.0
2022-03-02 03:00:00,0.0,5.4,1021.0,70.0,10.7,0.0,0.189655,0.0
2022-03-02 04:00:00,0.0,5.6,1021.0,78.0,9.2,0.0,0.189655,0.0
2022-03-02 05:00:00,0.0,5.5,1021.0,75.0,9.7,0.0,0.172414,0.0
2022-03-02 06:00:00,0.0,5.3,1021.0,80.0,8.6,0.0,0.155172,0.0
2022-03-02 07:00:00,0.0,5.3,1021.0,91.0,6.7,7.6,0.155172,210.0
2022-03-02 08:00:00,0.0,4.6,1021.0,93.0,5.6,0.0,0.155172,0.0
2022-03-02 09:00:00,0.0,4.3,1021.0,97.0,4.7,0.0,0.137931,0.0
2022-03-02 10:00:00,0.0,3.6,1022.0,96.0,4.2,0.0,0.155172,0.0
2022-03-02 11:00:00,0.0,3.4,1022.0,99.0,3.5,0.0,0.206897,0.0
2022-03-02 12:00:00,0.0,3.0,1023.0,96.0,3.6,0.0,0.258621,0.0
2022-03-02 13:00:00,0.0,5.7,1023.0,99.0,5.8,5.4,0.293103,320.0
2022-03-02 14:00:00,0.0,5.0,1024.0,66.0,11.1,0.0,0.12069,0.0
2022-03-02 15:00:00,0.0,2.7,1024.0,41.0,16.0,7.6,-0.034483,50.0
2022-03-02 16:00:00,0.0,1.4,1023.0,30.0,19.4,7.6,-0.155172,70.0
2022-03-02 17:00:00,0.0,0.8,1022.0,25.0,21.7,11.2,-0.241379,40.0
2022-03-02 18:00:00,0.0,-1.7,1022.0,20.0,22.4,9.4,-0.293103,50.0
2022-03-02 19:00:00,0.0,-1.7,1021.0,19.0,23.2,5.4,-0.258621,350.0
2022-03-02 20:00:00,0.0,-1.7,1021.0,18.0,24.1,7.6,-0.224138,290.0
2022-03-02 21:00:00,0.0,-2.0,1020.0,17.0,24.7,9.4,-0.137931,240.0
2022-03-02 22:00:00,0.0,-1.3,1020.0,18.0,24.6,7.6,-0.051724,230.0
2022-03-02 23:00:00,0.0,-0.8,1021.0,20.0,23.5,7.6,0.051724,250.0
2022-03-03 00:00:00,0.0,1.5,1021.0,30.0,19.6,7.6,0.172414,230.0
2022-03-03 01:00:00,0.0,2.4,1021.0,45.0,14.2,0.0,0.206897,0.0
2022-03-03 02:00:00,0.0,2.8,1022.0,49.0,13.3,0.0,0.206897,0.0
2022-03-03 03:00:00,0.0,3.2,1022.0,55.0,12.0,0.0,0.206897,0.0
2022-03-03 04:00:00,0.0,4.5,1022.0,58.0,12.5,11.2,0.189655,240.0
2022-03-03 05:00:00,0.0,4.1,1022.0,63.0,10.9,5.4,0.172414,240.0
2022-03-03 06:00:00,0.0,3.9,1022.0,62.0,10.9,7.6,0.155172,230.0
2022-03-03 07:00:00,0.0,4.7,1022.0,76.0,8.7,5.4,0.155172,220.0
2022-03-03 08:00:00,0.0,4.5,1021.0,84.0,7.0,5.4,0.155172,190.0
2022-03-03 09:00:00,0.0,3.9,1021.0,84.0,6.4,7.6,0.137931,180.0
2022-03-03 10:00:00,0.0,4.3,1022.0,93.0,5.3,5.4,0.155172,220.0
2022-03-03 11:00:00,0.0,4.3,1023.0,93.0,5.3,0.0,0.189655,0.0
2022-03-03 12:00:00,0.0,4.6,1023.0,95.0,5.3,0.0,0.258621,0.0
2022-03-03 13:00:00,0.0,5.9,1024.0,95.0,6.6,0.0,0.275862,0.0
2022-03-03 14:00:00,0.0,6.1,1024.0,65.0,12.5,0.0,0.103448,0.0
2022-03-03 15:00:00,0.0,4.8,1024.0,44.0,17.2,0.0,0.0,0.0
2022-03-03 16:00:00,0.0,4.4,1024.0,34.0,20.8,7.6,-0.155172,30.0
2022-03-03 17:00:00,0.0,3.2,1023.0,26.0,23.9,9.4,-0.206897,50.0
2022-03-03 18:00:00,0.0,1.1,1022.0,21.0,24.9,13.0,-0.258621,310.0
2022-03-03 19:00:00,0.0,1.2,1021.0,21.0,25.0,7.6,-0.241379,340.0
2022-03-03 20:00:00,0.0,0.1,1021.0,18.0,26.3,5.4,-0.155172,270.0
2022-03-03 21:00:00,0.0,0.4,1021.0,19.0,25.8,13.0,0.017241,310.0
2022-03-03 22:00:00,0.0,0.6,1021.0,19.0,26.0,9.4,-0.034483,290.0
2022-03-03 23:00:00,0.0,1.9,1021.0,24.0,23.7,7.6,0.086207,290.0
2022-03-04 00:00:00,0.0,3.6,1021.0,32.0,20.9,0.0,0.189655,0.0
2022-03-04 01:00:00,0.0,3.7,1022.0,44.0,15.9,0.0,0.206897,0.0
2022-03-04 02:00:00,0.0,5.7,1022.0,60.0,13.3,9.4,0.206897,220.0
2022-03-04 03:00:00,0.0,4.1,1023.0,45.0,16.0,11.2,0.189655,220.0
2022-03-04 04:00:00,0.0,4.4,1023.0,53.0,13.8,7.6,0.189655,230.0
2022-03-04 05:00:00,0.0,5.0,1023.0,66.0,11.1,0.0,0.172414,0.0
2022-03-04 06:00:00,0.0,4.8,1023.0,63.0,11.6,11.2,0.137931,230.0
2022-03-04 07:00:00,0.0,5.3,1023.0,73.0,9.9,7.6,0.12069,220.0
2022-03-04 08:00:00,0.0,5.5,1023.0,72.0,10.3,0.0,0.12069,0.0
2022-03-04 09:00:00,0.0,5.3,1023.0,79.0,8.7,0.0,0.12069,0.0
2022-03-04 10:00:00,0.0,5.4,1024.0,93.0,6.4,0.0,0.137931,0.0
2022-03-04 11:00:00,0.0,5.6,1024.0,96.0,6.2,0.0,0.172414,0.0
2022-03-04 12:00:00,0.0,5.0,1025.0,97.0,5.4,5.4,0.241379,80.0
2022-03-04 13:00:00,0.0,6.6,1025.0,94.0,7.5,0.0,0.258621,0.0
2022-03-04 14:00:00,0.0,8.7,1026.0,73.0,13.4,0.0,0.103448,0.0
2022-03-04 15:00:00,0.0,6.4,1026.0,43.0,19.3,7.6,-0.051724,70.0
2022-03-04 16:00:00,0.0,4.1,1026.0,28.0,23.7,13.0,-0.155172,70.0
2022-03-04 17:00:00,0.0,3.1,1025.0,23.0,25.8,9.4,-0.224138,120.0
2022-03-04 18:00:00,0.0,2.6,1024.0,20.0,27.6,14.8,-0.258621,120.0
