DT,rhum,dwpt,pres,temp,prcp,Waianae,wdir,wspd
2022-08-21 10:00:00,81.0,21.0,1018.7,24.5,0.0,0.667234,61.0,11.9
2022-08-21 11:00:00,81.0,20.8,1018.3,24.3,0.0,0.596596,60.0,10.1
2022-08-21 12:00:00,81.0,20.7,1018.0,24.2,0.0,0.565957,54.0,8.6
2022-08-21 13:00:00,83.0,20.8,1017.5,23.9,0.0,0.544681,52.0,8.3
2022-08-21 14:00:00,86.0,21.2,1017.5,23.7,0.0,0.525106,50.0,8.6
2022-08-21 15:00:00,85.0,21.0,1017.8,23.7,0.0,0.509787,48.0,8.6
2022-08-21 16:00:00,85.0,20.9,1018.4,23.6,0.0,0.530213,48.0,8.3
2022-08-21 17:00:00,75.0,19.7,1018.7,24.4,0.0,0.467234,50.0,11.2
2022-08-21 18:00:00,62.0,18.6,1019.0,26.5,0.0,0.193192,59.0,14.4
2022-08-21 19:00:00,52.0,17.4,1019.0,28.2,0.0,-0.0791488,64.0,14.8
2022-08-21 20:00:00,47.0,16.9,1019.0,29.4,0.0,-0.311489,68.0,14.8
2022-08-21 21:00:00,44.0,16.7,1018.8,30.3,0.0,-0.420425,69.0,15.5
2022-08-21 22:00:00,41.0,16.2,1018.1,31.0,0.0,-0.495319,71.0,16.6
2022-08-21 23:00:00,41.0,16.2,1017.4,31.0,0.0,-0.447659,71.0,18.0
2022-08-22 00:00:00,42.0,16.4,1016.7,30.8,0.0,-0.415319,68.0,18.0
2022-08-22 01:00:00,42.0,16.1,1016.5,30.5,0.0,0.0289363,68.0,17.6
2022-08-22 02:00:00,44.0,16.2,1016.1,29.8,0.0,-0.0127658,68.0,17.6
2022-08-22 03:00:00,49.0,16.9,1016.0,28.7,0.0,0.360851,66.0,17.6
2022-08-22 04:00:00,53.0,17.2,1016.2,27.6,0.0,0.700426,67.0,18.0
2022-08-22 05:00:00,65.0,19.0,1016.8,26.1,0.0,0.89617,60.0,16.2
2022-08-22 06:00:00,71.0,19.7,1017.7,25.3,0.0,0.920851,58.0,14.0
2022-08-22 07:00:00,74.0,20.0,1018.3,25.0,0.0,0.858723,60.0,12.2
2022-08-22 08:00:00,75.0,20.1,1018.5,24.8,0.0,0.785532,63.0,10.4
2022-08-22 09:00:00,78.0,20.4,1018.1,24.5,0.0,0.697021,60.0,10.4
2022-08-22 10:00:00,79.0,20.4,1017.8,24.3,0.0,0.625532,54.0,9.4
2022-08-22 11:00:00,79.0,20.2,1017.3,24.1,0.0,0.585532,52.0,7.9
2022-08-22 12:00:00,80.0,20.2,1016.7,23.9,0.0,0.538723,46.0,7.6
2022-08-22 13:00:00,82.0,20.4,1016.4,23.7,0.0,0.525957,42.0,8.3
2022-08-22 14:00:00,81.0,20.2,1016.3,23.7,0.0,0.535319,48.0,6.8
2022-08-22 15:00:00,84.0,20.6,1016.4,23.5,0.0,0.53617,52.0,6.5
2022-08-22 16:00:00,87.0,21.0,1017.0,23.3,0.0,0.563404,45.0,6.5
2022-08-22 17:00:00,78.0,20.0,1017.6,24.1,0.0,0.489362,36.0,7.2
2022-08-22 18:00:00,66.0,18.9,1018.0,25.7,0.0,0.139575,52.0,9.7
2022-08-22 19:00:00,59.0,18.4,1017.6,27.1,0.0,-0.302128,61.0,13.3
2022-08-22 20:00:00,55.0,18.3,1017.7,28.2,0.0,-0.151489,67.0,14.8
2022-08-22 21:00:00,50.0,17.8,1017.6,29.3,0.0,-0.222979,73.0,14.0
2022-08-22 22:00:00,52.0,18.4,1017.0,29.3,0.2,-0.290213,81.0,14.8
2022-08-22 23:00:00,50.0,18.2,1016.5,29.7,0.2,-0.380425,83.0,14.0
2022-08-23 00:00:00,47.0,17.7,1016.0,30.3,0.0,-0.290213,82.0,14.0
2022-08-23 01:00:00,48.0,17.9,1015.5,30.1,0.0,0.326809,76.0,13.3
2022-08-23 02:00:00,49.0,17.8,1015.1,29.6,0.0,0.0102128,70.0,14.0
2022-08-23 03:00:00,53.0,18.1,1015.1,28.6,0.0,0.375319,65.0,15.1
2022-08-23 04:00:00,58.0,18.4,1015.3,27.4,0.0,0.704681,65.0,15.1
2022-08-23 05:00:00,69.0,19.7,1015.7,25.8,0.0,0.891915,65.0,13.7
2022-08-23 06:00:00,76.0,20.4,1016.3,24.9,0.0,0.905532,61.0,11.2
2022-08-23 07:00:00,79.0,20.5,1016.7,24.4,0.0,0.85617,61.0,11.9
2022-08-23 08:00:00,82.0,20.8,1017.0,24.1,0.0,0.786383,60.0,11.9
2022-08-23 09:00:00,82.0,20.7,1017.1,24.0,0.0,0.706383,69.0,11.2
2022-08-23 10:00:00,84.0,21.3,1016.6,24.2,0.0,0.629787,62.0,7.9
2022-08-23 11:00:00,86.0,21.5,1016.1,24.0,0.0,0.596596,52.0,6.1
2022-08-23 12:00:00,86.0,21.4,1015.4,23.9,0.0,0.557447,47.0,5.8
2022-08-23 13:00:00,88.0,21.7,1015.0,23.8,0.0,0.541277,48.0,6.5
2022-08-23 14:00:00,89.0,21.8,1014.5,23.7,0.0,0.544681,48.0,5.4
2022-08-23 15:00:00,87.0,21.3,1014.5,23.6,0.0,0.54383,51.0,5.0
2022-08-23 16:00:00,90.0,21.7,1014.7,23.4,0.0,0.582128,58.0,4.3
2022-08-23 17:00:00,85.0,21.3,1015.1,24.0,0.0,0.52766,43.0,4.7
2022-08-23 18:00:00,74.0,21.0,1015.3,26.0,0.0,0.25617,93.0,5.8
2022-08-23 19:00:00,62.0,20.0,1015.4,28.0,0.0,0.206809,126.0,9.7
2022-08-23 20:00:00,64.0,20.5,1015.9,27.9,0.0,0.120851,141.0,11.2
2022-08-23 21:00:00,61.0,20.3,1015.7,28.6,0.3,0.249362,140.0,12.2
2022-08-23 22:00:00,57.0,20.0,1015.5,29.4,0.1,0.377021,145.0,13.0
2022-08-23 23:00:00,57.0,20.0,1015.3,29.4,0.3,0.137872,155.0,13.7
2022-08-24 00:00:00,60.0,20.4,1014.9,28.9,0.2,-0.0570212,164.0,11.9
2022-08-24 01:00:00,69.0,20.9,1014.8,27.1,1.0,-0.109787,216.0,7.2
2022-08-24 02:00:00,66.0,20.9,1014.5,27.8,0.0,0.218724,218.0,7.9
2022-08-24 03:00:00,64.0,20.4,1014.5,27.8,0.0,0.395745,209.0,7.9
2022-08-24 04:00:00,66.0,20.2,1014.8,27.1,0.0,0.682553,202.0,8.3
2022-08-24 05:00:00,73.0,20.9,1015.2,26.1,0.0,0.899574,185.0,7.2
2022-08-24 06:00:00,78.0,21.8,1015.9,25.9,0.0,0.942979,168.0,6.1
2022-08-24 07:00:00,80.0,21.9,1016.6,25.6,0.0,0.868085,152.0,4.3
2022-08-24 08:00:00,82.0,22.1,1017.1,25.4,0.0,0.78383,152.0,4.7
2022-08-24 09:00:00,84.0,22.3,1017.0,25.2,0.0,0.70383,143.0,4.7
2022-08-24 10:00:00,87.0,22.7,1016.7,25.0,0.0,0.615319,130.0,4.7
2022-08-24 11:00:00,96.0,23.2,1016.1,23.9,0.0,0.560851,62.0,3.6
2022-08-24 12:00:00,96.0,22.9,1015.6,23.6,0.0,0.518298,52.0,3.2
2022-08-24 13:00:00,96.0,22.6,1015.2,23.3,0.0,0.508085,48.0,3.6
2022-08-24 14:00:00,96.0,22.3,1014.8,23.0,0.0,0.497021,39.0,4.3
2022-08-24 15:00:00,96.0,22.1,1014.9,22.8,0.0,0.514043,35.0,4.3
2022-08-24 16:00:00,97.0,22.7,1015.0,23.2,0.0,0.531064,36.0,4.7
2022-08-24 17:00:00,94.0,22.8,1015.6,23.8,0.0,0.457021,50.0,6.1
2022-08-24 18:00:00,77.0,21.6,1015.9,25.9,0.0,0.14383,110.0,7.6
2022-08-24 19:00:00,65.0,20.6,1015.8,27.8,0.0,-0.0663828,136.0,11.9
2022-08-24 20:00:00,61.0,20.3,1015.9,28.6,0.2,-0.169362,144.0,12.6
2022-08-24 21:00:00,60.0,20.5,1015.8,29.0,0.2,-0.339574,152.0,11.2
2022-08-24 22:00:00,62.0,20.9,1015.7,28.9,0.6,-0.299574,156.0,11.5
2022-08-24 23:00:00,63.0,20.8,1015.7,28.5,0.8,-0.205957,148.0,9.4
2022-08-25 00:00:00,64.0,20.7,1015.2,28.2,0.8,-0.33617,143.0,7.9
2022-08-25 01:00:00,65.0,20.8,1014.7,28.0,0.5,-0.254468,137.0,8.3
2022-08-25 02:00:00,61.0,20.2,1014.4,28.4,0.5,-0.0391489,166.0,9.4
2022-08-25 03:00:00,63.0,20.0,1014.6,27.7,0.0,0.43234,138.0,6.8
2022-08-25 04:00:00,64.0,20.0,1014.8,27.4,0.0,0.757447,110.0,6.8
2022-08-25 05:00:00,67.0,20.2,1015.2,26.8,0.0,0.913191,91.0,7.9
2022-08-25 06:00:00,72.0,20.9,1015.9,26.4,0.0,0.947234,82.0,7.6
2022-08-25 07:00:00,76.0,21.3,1016.7,25.9,0.0,0.890213,74.0,5.8
2022-08-25 08:00:00,83.0,22.5,1017.1,25.6,0.0,0.805106,73.0,5.0
2022-08-25 09:00:00,85.0,22.5,1017.2,25.2,0.0,0.723404,68.0,5.4
2022-08-25 10:00:00,87.0,22.7,1016.9,25.0,0.0,0.651915,67.0,5.8
2022-08-25 11:00:00,88.0,22.6,1016.3,24.7,0.0,0.591489,62.0,5.4
2022-08-25 12:00:00,90.0,22.7,1016.0,24.4,0.0,0.556596,58.0,4.7
2022-08-25 13:00:00,91.0,22.6,1015.6,24.2,0.0,0.528511,52.0,4.7
2022-08-25 14:00:00,94.0,23.0,1015.3,24.0,0.0,0.530213,55.0,4.7
2022-08-25 15:00:00,94.0,22.9,1015.3,23.9,0.0,0.534468,63.0,5.0
2022-08-25 16:00:00,94.0,22.8,1015.6,23.8,0.0,0.538723,75.0,5.4
2022-08-25 17:00:00,88.0,22.4,1016.1,24.5,0.0,0.478298,85.0,8.6
2022-08-25 18:00:00,76.0,21.6,1016.3,26.2,0.0,0.164256,104.0,11.2
2022-08-25 19:00:00,68.0,21.3,1016.5,27.7,0.0,-0.101276,127.0,11.5
2022-08-25 20:00:00,63.0,21.0,1016.5,28.7,0.0,-0.289362,141.0,11.9
2022-08-25 21:00:00,58.0,20.7,1016.2,29.8,0.0,-0.484255,155.0,12.2
2022-08-25 22:00:00,60.0,20.8,1016.0,29.4,0.0,-0.285106,166.0,13.0
2022-08-25 23:00:00,61.0,21.0,1015.4,29.3,1.5,-0.396596,164.0,13.7
2022-08-26 00:00:00,63.0,20.9,1014.9,28.6,0.6,-0.29617,172.0,12.2
2022-08-26 01:00:00,74.0,21.5,1014.9,26.5,1.2,-0.0178722,212.0,4.7
2022-08-26 02:00:00,80.0,21.9,1015.1,25.6,1.9,-0.0306382,282.0,3.6
2022-08-26 03:00:00,79.0,21.6,1015.2,25.5,0.9,0.474894,336.0,3.6
2022-08-26 04:00:00,73.0,20.8,1015.3,26.0,0.4,0.741277,96.0,7.9
2022-08-26 05:00:00,75.0,20.9,1015.6,25.7,0.2,0.897873,80.0,6.8
2022-08-26 06:00:00,76.0,21.2,1016.6,25.7,0.0,0.926809,62.0,8.3
2022-08-26 07:00:00,76.0,21.1,1017.4,25.6,0.0,0.90383,80.0,6.5
2022-08-26 08:00:00,76.0,21.0,1018.0,25.5,0.0,0.825532,74.0,5.8
2022-08-26 09:00:00,79.0,21.3,1017.8,25.2,0.0,0.714043,85.0,6.1
2022-08-26 10:00:00,80.0,21.5,1017.3,25.2,0.0,0.646809,80.0,7.6
2022-08-26 11:00:00,82.0,21.6,1017.0,24.9,0.0,0.595745,83.0,6.8
2022-08-26 12:00:00,86.0,22.1,1016.6,24.6,0.0,0.577872,82.0,6.5
2022-08-26 13:00:00,88.0,22.3,1016.1,24.4,0.0,0.550638,84.0,6.5
2022-08-26 14:00:00,86.0,22.0,1015.8,24.5,0.0,0.542128,82.0,7.9
2022-08-26 15:00:00,89.0,22.4,1016.0,24.3,0.0,0.562553,94.0,7.2
2022-08-26 16:00:00,92.0,22.7,1016.6,24.1,0.0,0.570213,99.0,6.1
2022-08-26 17:00:00,87.0,22.4,1017.1,24.7,0.0,0.492766,80.0,6.5
2022-08-26 18:00:00,73.0,21.0,1017.4,26.2,0.0,0.184681,96.0,9.7
2022-08-26 19:00:00,60.0,19.6,1017.4,28.1,0.0,0.078298,99.0,10.4
2022-08-26 20:00:00,54.0,19.0,1017.5,29.3,0.0,-0.126808,111.0,13.0
2022-08-26 21:00:00,52.0,18.8,1017.5,29.7,0.2,-0.278298,113.0,13.3
2022-08-26 22:00:00,49.0,18.5,1017.0,30.4,0.2,0.26383,115.0,12.2
2022-08-26 23:00:00,47.0,18.3,1016.7,30.9,0.1,0.226383,111.0,11.2
2022-08-27 00:00:00,47.0,18.3,1016.1,30.9,0.0,0.165958,102.0,10.1
2022-08-27 01:00:00,50.0,18.4,1016.1,30.0,0.5,0.521702,81.0,8.6
2022-08-27 02:00:00,55.0,19.0,1016.0,28.9,0.4,0.545532,74.0,8.3
2022-08-27 03:00:00,60.0,19.7,1016.0,28.2,0.2,0.642553,82.0,11.2
2022-08-27 04:00:00,66.0,20.3,1016.3,27.2,0.0,0.67234,71.0,13.0
2022-08-27 05:00:00,74.0,21.0,1017.0,26.0,0.0,0.835745,75.0,13.3
2022-08-27 06:00:00,79.0,21.6,1017.7,25.5,0.0,0.845106,72.0,12.2
2022-08-27 07:00:00,80.0,21.8,1018.4,25.5,0.0,0.815319,83.0,14.8
2022-08-27 08:00:00,81.0,21.9,1018.9,25.4,0.0,0.785532,79.0,14.0
2022-08-27 09:00:00,80.0,21.6,1018.9,25.3,0.0,0.73617,85.0,13.7
2022-08-27 10:00:00,82.0,22.0,1018.2,25.3,0.0,0.67234,88.0,15.1
2022-08-27 11:00:00,80.0,21.5,1017.7,25.2,0.0,0.629787,88.0,14.8
2022-08-27 12:00:00,79.0,21.2,1017.3,25.1,0.0,0.603404,85.0,13.7
2022-08-27 13:00:00,78.0,20.9,1016.9,25.0,0.0,0.571064,84.0,13.7
2022-08-27 14:00:00,81.0,21.2,1016.7,24.7,0.0,0.61617,79.0,14.0
2022-08-27 15:00:00,76.0,20.2,1016.7,24.7,0.0,0.589787,75.0,15.1
2022-08-27 16:00:00,74.0,19.9,1017.0,24.9,0.0,0.594043,78.0,14.4
2022-08-27 17:00:00,78.0,20.9,1017.5,25.0,0.0,0.519149,76.0,15.5
2022-08-27 18:00:00,62.0,18.7,1017.8,26.6,0.0,0.237447,82.0,19.1
2022-08-27 19:00:00,54.0,17.9,1017.8,28.1,0.0,0.00255326,86.0,23.0
2022-08-27 20:00:00,50.0,17.8,1017.8,29.3,0.0,-0.211915,88.0,23.0
2022-08-27 21:00:00,49.0,18.4,1017.8,30.3,0.0,-0.365957,87.0,22.3
2022-08-27 22:00:00,48.0,18.5,1017.1,30.8,0.0,-0.468085,83.0,22.3
2022-08-27 23:00:00,46.0,18.2,1016.5,31.2,0.0,-0.487659,80.0,23.0
2022-08-28 00:00:00,48.0,18.3,1016.2,30.6,0.0,-0.413617,79.0,20.9
2022-08-28 01:00:00,48.0,18.1,1015.8,30.3,0.0,-0.242553,78.0,19.1
2022-08-28 02:00:00,49.0,18.1,1015.6,30.0,0.0,-0.00085105,74.0,18.4
2022-08-28 03:00:00,54.0,18.5,1015.7,28.7,0.0,0.384681,66.0,18.7
2022-08-28 04:00:00,60.0,18.9,1016.0,27.3,0.0,0.667234,63.0,19.1
2022-08-28 05:00:00,70.0,19.8,1016.6,25.7,0.0,0.833192,58.0,16.2
2022-08-28 06:00:00,76.0,20.4,1017.6,24.9,0.0,0.844255,52.0,10.8
2022-08-28 07:00:00,79.0,20.6,1018.1,24.5,0.0,0.803404,50.0,9.4
2022-08-28 08:00:00,79.0,20.4,1018.8,24.3,0.0,0.751489,52.0,10.8
2022-08-28 09:00:00,80.0,19.9,1018.5,23.6,0.0,0.693617,55.0,10.4
2022-08-28 10:00:00,80.0,20.0,1018.2,23.7,0.0,0.640851,41.0,9.4
2022-08-28 11:00:00,83.0,20.2,1017.4,23.3,0.0,0.603404,53.0,10.1
2022-08-28 12:00:00,85.0,20.4,1017.0,23.1,0.0,0.56,53.0,11.2
2022-08-28 13:00:00,86.0,20.4,1016.3,22.9,0.0,0.544681,60.0,8.6
2022-08-28 14:00:00,85.0,20.4,1016.2,23.1,0.0,0.531915,55.0,11.2
2022-08-28 15:00:00,85.0,19.9,1016.0,22.6,0.0,0.545532,73.0,10.4
2022-08-28 16:00:00,86.0,20.2,1016.3,22.7,0.0,0.556596,44.0,11.5
2022-08-28 17:00:00,77.0,19.7,1016.6,24.0,0.0,0.491064,60.0,13.0
2022-08-28 18:00:00,69.0,19.4,1016.6,25.5,0.0,0.222128,72.0,14.0
2022-08-28 19:00:00,60.0,18.8,1016.3,27.2,0.0,-0.00340418,79.0,16.6
2022-08-28 20:00:00,52.0,17.9,1016.4,28.7,0.0,-0.166808,83.0,16.6
2022-08-28 21:00:00,47.0,17.3,1015.9,29.8,0.0,-0.260425,88.0,16.6
2022-08-28 22:00:00,45.0,16.5,1015.3,29.7,0.0,-0.169362,90.0,16.2
2022-08-28 23:00:00,42.0,16.2,1014.7,30.6,0.0,-0.418723,92.0,15.5
2022-08-29 00:00:00,43.0,16.5,1014.0,30.5,0.0,0.392341,88.0,15.1
2022-08-29 01:00:00,43.0,16.3,1013.6,30.3,0.0,-0.0621275,88.0,15.5
2022-08-29 02:00:00,47.0,16.8,1013.5,29.3,0.0,0.593191,85.0,15.8
2022-08-29 03:00:00,54.0,17.9,1013.5,28.1,0.0,0.414468,76.0,16.6
2022-08-29 04:00:00,60.0,18.3,1013.9,26.7,0.0,0.747234,71.0,16.2
2022-08-29 05:00:00,67.0,19.0,1014.7,25.6,0.0,0.908936,68.0,14.8
2022-08-29 06:00:00,70.0,19.3,1015.3,25.2,0.0,0.925957,68.0,13.0
2022-08-29 07:00:00,72.0,19.6,1016.0,25.0,0.0,0.867234,65.0,11.5
2022-08-29 08:00:00,70.0,19.5,1015.9,25.4,0.0,0.785532,71.0,10.8
2022-08-29 09:00:00,71.0,19.6,1016.1,25.2,0.0,0.712341,73.0,10.4
2022-08-29 10:00:00,75.0,20.1,1015.9,24.8,0.0,0.634043,73.0,9.0
2022-08-29 11:00:00,77.0,20.2,1015.6,24.5,0.0,0.585532,68.0,7.9
2022-08-29 12:00:00,79.0,20.5,1015.5,24.4,0.0,0.549787,71.0,7.2
2022-08-29 13:00:00,80.0,20.5,1015.0,24.2,0.0,0.525106,68.0,6.5
2022-08-29 14:00:00,81.0,20.6,1014.8,24.1,0.0,0.522553,60.0,6.1
2022-08-29 15:00:00,84.0,21.0,1014.9,23.9,0.0,0.548936,55.0,6.1
2022-08-29 16:00:00,87.0,21.4,1015.3,23.7,0.0,0.548936,49.0,6.5
2022-08-29 17:00:00,80.0,20.4,1015.3,24.1,0.0,0.488511,55.0,9.7
2022-08-29 18:00:00,69.0,20.0,1015.5,26.1,0.0,0.274043,76.0,11.2
2022-08-29 19:00:00,58.0,19.1,1015.4,28.1,0.0,-0.0731913,90.0,12.6
2022-08-29 20:00:00,55.0,19.0,1015.3,29.0,0.2,0.0808511,101.0,13.0
2022-08-29 21:00:00,52.0,18.7,1015.5,29.6,0.2,-0.0229786,104.0,12.2
2022-08-29 22:00:00,52.0,18.7,1015.0,29.6,0.3,-0.230638,113.0,10.4
2022-08-29 23:00:00,55.0,19.1,1014.5,29.1,0.5,-0.0161701,101.0,9.4
2022-08-30 00:00:00,55.0,19.0,1014.1,28.9,0.8,0.173617,88.0,9.0
2022-08-30 01:00:00,54.0,18.8,1013.7,29.0,0.6,-0.127659,84.0,9.0
2022-08-30 02:00:00,63.0,19.5,1013.7,27.2,1.3,0.0212767,84.0,7.2
2022-08-30 03:00:00,64.0,20.0,1013.6,27.4,0.3,0.349787,88.0,7.9
2022-08-30 04:00:00,68.0,20.1,1014.0,26.5,0.0,0.685958,70.0,9.0
2022-08-30 05:00:00,74.0,20.8,1014.4,25.8,0.0,0.908085,69.0,9.0
2022-08-30 06:00:00,78.0,21.2,1015.2,25.3,0.0,0.911489,62.0,9.0
2022-08-30 07:00:00,80.0,21.4,1015.9,25.1,0.0,0.875745,65.0,7.9
2022-08-30 08:00:00,82.0,21.6,1016.5,24.9,0.0,0.790638,65.0,8.6
2022-08-30 09:00:00,84.0,20.8,1016.1,23.7,0.0,0.706383,51.0,5.8
2022-08-30 10:00:00,86.0,20.9,1016.0,23.4,0.0,0.61617,58.0,5.4
2022-08-30 11:00:00,86.0,20.8,1015.5,23.3,0.0,0.568511,61.0,5.8
2022-08-30 12:00:00,87.0,20.8,1015.3,23.1,0.0,0.54383,65.0,6.1
2022-08-30 13:00:00,89.0,20.8,1015.1,22.7,0.0,0.524255,60.0,6.5
2022-08-30 14:00:00,86.0,20.3,1014.8,22.8,0.0,0.526809,63.0,9.0
2022-08-30 15:00:00,86.0,20.3,1014.9,22.8,0.0,0.542979,66.0,7.6
2022-08-30 16:00:00,89.0,20.8,1015.3,22.7,0.0,0.564255,63.0,6.5
2022-08-30 17:00:00,81.0,20.6,1015.8,24.1,0.0,0.475745,72.0,10.1
2022-08-30 18:00:00,70.0,20.4,1016.2,26.3,0.0,0.165958,80.0,11.2
2022-08-30 19:00:00,60.0,19.6,1016.5,28.1,0.0,-0.041702,86.0,11.5
2022-08-30 20:00:00,52.0,18.8,1016.6,29.7,0.0,-0.0314892,95.0,11.5
2022-08-30 21:00:00,46.0,18.1,1016.5,31.1,0.0,-0.492766,106.0,10.4
2022-08-30 22:00:00,45.0,18.0,1016.5,31.3,0.0,-0.288511,112.0,8.6
2022-08-30 23:00:00,46.0,18.0,1016.3,31.0,0.1,0.144681,109.0,6.1
2022-08-31 00:00:00,48.0,18.5,1016.0,30.8,0.2,0.126809,102.0,2.9
2022-08-31 01:00:00,49.0,18.5,1015.7,30.4,0.2,0.28766,66.0,1.8
2022-08-31 02:00:00,52.0,19.1,1015.5,30.0,0.2,0.589787,318.0,1.1
2022-08-31 03:00:00,59.0,19.8,1015.6,28.6,0.2,0.566809,299.0,1.4
2022-08-31 04:00:00,65.0,20.3,1016.1,27.5,0.2,0.637447,30.0,1.4
2022-08-31 05:00:00,74.0,20.9,1016.5,25.9,0.0,0.875745,35.0,4.0
2022-08-31 06:00:00,81.0,21.7,1017.1,25.2,0.1,0.902979,50.0,6.5
2022-08-31 07:00:00,79.0,20.4,1017.7,24.3,0.0,0.848511,58.0,7.2
2022-08-31 08:00:00,83.0,20.5,1018.2,23.6,0.0,0.737021,54.0,6.8
2022-08-31 09:00:00,85.0,20.4,1018.2,23.1,0.0,0.675745,51.0,7.2
2022-08-31 10:00:00,89.0,20.2,1017.8,22.1,0.0,0.594894,55.0,6.8
2022-08-31 11:00:00,91.0,20.4,1017.7,21.9,0.0,0.542128,51.0,7.2
2022-08-31 12:00:00,90.0,20.4,1017.3,22.1,0.0,0.49617,50.0,6.8
2022-08-31 13:00:00,88.0,20.3,1016.9,22.4,0.0,0.482553,54.0,6.5
2022-08-31 14:00:00,89.0,20.3,1016.7,22.2,0.0,0.477447,44.0,6.8
2022-08-31 15:00:00,88.0,20.0,1016.3,22.1,0.0,0.498723,48.0,6.8
2022-08-31 16:00:00,87.0,20.0,1017.1,22.3,0.0,0.548085,42.0,6.8
2022-08-31 17:00:00,81.0,19.9,1017.4,23.3,0.0,0.480851,49.0,9.4
2022-08-31 18:00:00,72.0,19.7,1017.7,25.1,0.0,0.135319,57.0,10.4
2022-08-31 19:00:00,64.0,19.5,1017.9,26.9,0.0,-0.0961701,70.0,11.2
2022-08-31 20:00:00,55.0,18.8,1017.9,28.7,0.0,-0.251915,81.0,11.9
2022-08-31 21:00:00,50.0,18.3,1017.2,29.8,0.0,-0.0714893,81.0,11.9
2022-08-31 22:00:00,52.0,18.5,1017.0,29.4,0.0,-0.00255301,82.0,11.5
2022-08-31 23:00:00,54.0,18.8,1016.8,29.0,0.0,-0.42383,81.0,11.2
2022-09-01 00:00:00,52.0,18.6,1016.3,29.5,0.0,-0.0178722,76.0,10.1
2022-09-01 01:00:00,52.0,18.5,1015.9,29.4,0.0,-0.0229786,76.0,7.2
2022-09-01 02:00:00,61.0,19.6,1015.9,27.8,0.0,0.520851,93.0,4.0
2022-09-01 03:00:00,61.0,19.4,1015.8,27.6,0.1,0.553192,74.0,5.0
2022-09-01 04:00:00,60.0,18.7,1016.0,27.1,0.0,0.754894,72.0,7.6
2022-09-01 05:00:00,68.0,19.2,1016.7,25.5,0.0,0.82383,59.0,8.6
2022-09-01 06:00:00,73.0,19.7,1017.4,24.9,0.0,0.869787,57.0,9.0
2022-09-01 07:00:00,76.0,20.0,1018.0,24.5,0.0,0.824681,61.0,8.6
2022-09-01 08:00:00,77.0,19.8,1018.4,24.1,0.0,0.751489,64.0,8.3
2022-09-01 09:00:00,77.0,19.5,1018.1,23.8,0.0,0.669787,64.0,8.3
2022-09-01 10:00:00,80.0,19.7,1017.9,23.3,0.0,0.595745,60.0,7.9
2022-09-01 11:00:00,82.0,19.6,1017.6,22.8,0.0,0.553191,54.0,7.9
2022-09-01 12:00:00,83.0,20.2,1017.3,23.2,0.0,0.530213,63.0,7.9
2022-09-01 13:00:00,82.0,19.8,1017.1,23.0,0.0,0.511489,61.0,7.2
2022-09-01 14:00:00,85.0,20.0,1016.9,22.7,0.0,0.502979,67.0,7.6
2022-09-01 15:00:00,88.0,20.3,1017.0,22.4,0.0,0.529362,56.0,7.6
2022-09-01 16:00:00,89.0,20.4,1017.2,22.3,0.0,0.548085,58.0,7.9
2022-09-01 17:00:00,83.0,20.2,1017.1,23.3,0.0,0.482553,53.0,10.4
2022-09-01 18:00:00,72.0,19.9,1017.3,25.3,0.0,0.133617,66.0,12.2
2022-09-01 19:00:00,60.0,18.9,1017.4,27.3,0.0,-0.080851,74.0,14.4
2022-09-01 20:00:00,53.0,18.4,1017.3,28.9,0.0,-0.354042,76.0,15.5
2022-09-01 21:00:00,48.0,17.9,1016.9,30.1,0.0,-0.52851,73.0,15.8
2022-09-01 22:00:00,45.0,17.3,1016.3,30.6,0.0,-0.410213,70.0,14.0
2022-09-01 23:00:00,41.0,16.4,1015.7,31.2,0.0,-0.124255,72.0,13.7
2022-09-02 00:00:00,41.0,16.2,1015.0,31.0,0.0,-0.00255301,69.0,15.5
2022-09-02 01:00:00,43.0,16.2,1014.5,30.1,0.0,-0.279149,66.0,18.0
2022-09-02 02:00:00,45.0,16.1,1014.2,29.2,0.0,-0.0536169,64.0,18.4
2022-09-02 03:00:00,45.0,15.6,1014.1,28.7,0.0,0.315745,70.0,19.8
2022-09-02 04:00:00,52.0,16.4,1014.6,27.1,0.0,0.685957,66.0,17.3
2022-09-02 05:00:00,57.0,16.9,1015.0,26.1,0.0,0.822979,70.0,13.0
2022-09-02 06:00:00,65.0,18.3,1015.6,25.4,0.0,0.874894,59.0,10.8
2022-09-02 07:00:00,72.0,19.6,1016.4,25.0,0.0,0.851064,56.0,10.4
2022-09-02 08:00:00,73.0,19.5,1016.4,24.7,0.0,0.77617,57.0,9.4
2022-09-02 09:00:00,79.0,20.2,1016.6,24.1,0.0,0.695319,59.0,11.5
2022-09-02 10:00:00,81.0,20.3,1016.3,23.8,0.0,0.612766,61.0,10.4
2022-09-02 11:00:00,83.0,20.3,1016.0,23.4,0.0,0.571064,62.0,9.4
2022-09-02 12:00:00,84.0,20.2,1015.8,23.1,0.0,0.538723,61.0,8.6
2022-09-02 13:00:00,86.0,20.4,1015.2,22.9,0.0,0.528511,60.0,10.4
2022-09-02 14:00:00,87.0,20.4,1014.9,22.7,0.0,0.537021,56.0,9.4
2022-09-02 15:00:00,88.0,20.5,1015.1,22.6,0.0,0.535319,53.0,8.3
2022-09-02 16:00:00,89.0,20.5,1015.5,22.4,0.0,0.573617,58.0,8.3
