DT,prcp,dwpt,temp,wdir,pres,wspd,Donalsonville,rhum
2022-04-21 11:00:00,0.0,13.2,14.7,90.0,1027.0,14.8,0.155172,91.0
2022-04-21 12:00:00,0.0,13.7,15.3,80.0,1028.0,14.8,0.189655,90.0
2022-04-21 13:00:00,0.0,13.8,17.5,90.0,1028.0,14.8,0.224138,79.0
2022-04-21 14:00:00,0.0,13.8,20.6,100.0,1029.0,16.6,0.155172,65.0
2022-04-21 15:00:00,0.0,13.4,22.6,100.0,1029.0,14.8,0.017241,56.0
2022-04-21 16:00:00,0.0,13.7,24.5,150.0,1028.0,18.4,-0.017241,51.0
2022-04-21 17:00:00,0.0,13.1,25.2,120.0,1028.0,13.0,-0.155172,47.0
2022-04-21 18:00:00,0.0,13.4,26.3,100.0,1027.0,16.6,-0.224138,45.0
2022-04-21 19:00:00,0.0,13.0,26.6,120.0,1027.0,11.2,-0.189655,43.0
2022-04-21 20:00:00,0.0,13.3,26.5,100.0,1026.0,14.8,-0.12069,44.0
2022-04-21 21:00:00,0.0,13.2,27.2,110.0,1026.0,14.8,-0.137931,42.0
2022-04-21 22:00:00,0.0,12.7,26.7,90.0,1026.0,16.6,-0.068966,42.0
2022-04-21 23:00:00,0.0,13.0,26.2,90.0,1026.0,14.8,-0.017241,44.0
2022-04-22 00:00:00,0.0,13.4,22.9,100.0,1026.0,7.6,0.103448,55.0
2022-04-22 01:00:00,0.0,13.7,21.5,60.0,1027.0,7.6,0.189655,61.0
2022-04-22 02:00:00,0.0,13.6,19.0,90.0,1027.0,13.0,0.224138,71.0
2022-04-22 03:00:00,0.0,13.6,18.3,110.0,1028.0,7.6,0.224138,74.0
2022-04-22 04:00:00,0.0,13.4,17.3,110.0,1028.0,9.4,0.189655,78.0
2022-04-22 05:00:00,0.0,13.0,16.1,100.0,1028.0,13.0,0.155172,82.0
2022-04-22 06:00:00,0.0,13.1,17.0,110.0,1027.0,11.2,0.137931,78.0
2022-04-22 07:00:00,0.0,12.8,15.7,110.0,1028.0,7.6,0.12069,83.0
2022-04-22 08:00:00,0.0,13.0,15.1,80.0,1027.0,11.2,0.12069,87.0
2022-04-22 09:00:00,0.0,13.2,15.4,60.0,1027.0,7.6,0.12069,87.0
2022-04-22 10:00:00,0.0,13.3,14.9,50.0,1027.0,5.4,0.12069,90.0
2022-04-22 11:00:00,0.0,13.1,14.4,70.0,1028.0,7.6,0.137931,92.0
2022-04-22 12:00:00,0.0,13.8,14.8,100.0,1028.0,7.6,0.172414,94.0
2022-04-22 13:00:00,0.0,15.2,18.1,90.0,1030.0,13.0,0.189655,83.0
2022-04-22 14:00:00,0.0,14.7,21.1,70.0,1029.0,14.8,0.137931,67.0
2022-04-22 15:00:00,0.0,14.4,23.1,130.0,1029.0,20.5,0.017241,58.0
2022-04-22 16:00:00,0.0,14.5,25.0,90.0,1028.0,22.3,-0.086207,52.0
2022-04-22 17:00:00,0.0,13.4,25.5,120.0,1028.0,16.6,-0.155172,47.0
2022-04-22 18:00:00,0.0,12.7,26.3,120.0,1027.0,11.2,-0.258621,43.0
2022-04-22 19:00:00,0.0,12.6,27.4,90.0,1027.0,13.0,-0.275862,40.0
2022-04-22 20:00:00,0.0,12.1,28.2,120.0,1025.0,14.8,-0.258621,37.0
2022-04-22 21:00:00,0.0,12.5,28.2,80.0,1025.0,22.3,-0.206897,38.0
2022-04-22 22:00:00,0.0,12.1,27.7,80.0,1024.0,18.4,-0.12069,38.0
2022-04-22 23:00:00,0.0,12.3,27.0,90.0,1024.0,16.6,-0.017241,40.0
2022-04-23 00:00:00,0.0,12.9,24.3,100.0,1024.0,9.4,0.103448,49.0
2022-04-23 01:00:00,0.0,13.4,21.8,90.0,1025.0,9.4,0.189655,59.0
2022-04-23 02:00:00,0.0,13.6,20.9,100.0,1025.0,7.6,0.224138,63.0
2022-04-23 03:00:00,0.0,13.2,19.3,110.0,1025.0,9.4,0.206897,68.0
2022-04-23 04:00:00,0.0,12.4,18.7,120.0,1025.0,13.0,0.189655,67.0
2022-04-23 05:00:00,0.0,12.4,18.4,120.0,1025.0,13.0,0.172414,68.0
2022-04-23 06:00:00,0.0,13.2,17.7,130.0,1025.0,14.8,0.155172,75.0
2022-04-23 07:00:00,0.0,13.6,16.9,120.0,1024.0,13.0,0.137931,81.0
2022-04-23 08:00:00,0.0,13.3,15.5,110.0,1024.0,9.4,0.137931,87.0
2022-04-23 09:00:00,0.0,13.3,14.9,120.0,1024.0,9.4,0.12069,90.0
2022-04-23 10:00:00,0.0,13.0,13.8,90.0,1025.0,9.4,0.12069,95.0
2022-04-23 11:00:00,0.0,13.3,14.1,70.0,1025.0,7.6,0.12069,95.0
2022-04-23 12:00:00,0.0,14.5,15.1,0.0,1025.0,0.0,0.12069,96.0
2022-04-23 13:00:00,0.0,15.8,18.0,110.0,1025.0,11.2,0.12069,87.0
2022-04-23 14:00:00,0.0,15.8,21.7,130.0,1025.0,16.6,0.051724,69.0
2022-04-23 15:00:00,0.0,14.2,23.5,120.0,1025.0,18.4,-0.068966,56.0
2022-04-23 16:00:00,0.0,14.1,24.9,120.0,1024.0,13.0,-0.189655,51.0
2022-04-23 17:00:00,0.0,12.9,26.5,160.0,1024.0,18.4,-0.275862,43.0
2022-04-23 18:00:00,0.0,13.0,27.0,140.0,1023.0,20.5,-0.310345,42.0
2022-04-23 19:00:00,0.0,13.3,27.8,140.0,1022.0,13.0,-0.310345,41.0
2022-04-23 20:00:00,0.0,13.0,27.8,170.0,1022.0,13.0,-0.310345,40.0
2022-04-23 21:00:00,0.0,13.8,28.3,80.0,1021.0,16.6,-0.241379,41.0
2022-04-23 22:00:00,0.0,13.2,27.6,150.0,1021.0,14.8,-0.172414,41.0
2022-04-23 23:00:00,0.0,13.5,27.2,110.0,1021.0,13.0,-0.034483,43.0
2022-04-24 00:00:00,0.0,13.9,24.7,110.0,1021.0,9.4,0.086207,51.0
2022-04-24 01:00:00,0.0,14.0,21.6,110.0,1021.0,7.6,0.189655,62.0
2022-04-24 02:00:00,0.0,14.2,20.3,110.0,1021.0,7.6,0.224138,68.0
2022-04-24 03:00:00,0.0,14.2,20.1,120.0,1022.0,11.2,0.206897,69.0
2022-04-24 04:00:00,0.0,13.8,20.1,120.0,1022.0,18.4,0.189655,67.0
2022-04-24 05:00:00,0.0,14.0,19.9,130.0,1021.0,18.4,0.172414,69.0
2022-04-24 06:00:00,0.0,14.1,19.1,120.0,1021.0,16.6,0.155172,73.0
2022-04-24 07:00:00,0.0,14.5,18.4,130.0,1021.0,14.8,0.137931,78.0
2022-04-24 08:00:00,0.0,14.5,17.6,120.0,1021.0,11.2,0.137931,82.0
2022-04-24 09:00:00,0.0,14.3,16.7,120.0,1022.0,7.6,0.137931,86.0
2022-04-24 10:00:00,0.0,14.4,16.0,80.0,1022.0,11.2,0.12069,90.0
2022-04-24 11:00:00,0.0,14.1,15.1,80.0,1023.0,7.6,0.12069,94.0
2022-04-24 12:00:00,0.0,15.5,16.8,80.0,1023.0,7.6,0.12069,92.0
2022-04-24 13:00:00,0.0,15.8,18.6,110.0,1023.0,9.4,0.12069,84.0
2022-04-24 14:00:00,0.0,16.9,22.2,130.0,1023.0,16.6,0.051724,72.0
2022-04-24 15:00:00,0.0,17.0,24.5,140.0,1023.0,16.6,-0.068966,63.0
2022-04-24 16:00:00,0.0,16.6,26.1,170.0,1022.0,14.8,-0.172414,56.0
2022-04-24 17:00:00,0.0,14.6,27.2,130.0,1022.0,13.0,-0.241379,46.0
2022-04-24 18:00:00,0.0,14.8,27.1,110.0,1021.0,11.2,-0.258621,47.0
2022-04-24 19:00:00,0.0,14.9,28.3,170.0,1021.0,9.4,-0.189655,44.0
2022-04-24 20:00:00,0.0,15.0,28.0,130.0,1020.0,5.4,-0.137931,45.0
2022-04-24 21:00:00,0.0,15.1,28.9,110.0,1020.0,5.4,-0.086207,43.0
2022-04-24 22:00:00,0.0,15.2,28.6,100.0,1020.0,11.2,-0.034483,44.0
2022-04-24 23:00:00,0.0,15.0,27.3,170.0,1020.0,5.4,0.051724,47.0
2022-04-25 00:00:00,0.0,16.4,25.2,180.0,1020.0,9.4,0.12069,58.0
2022-04-25 01:00:00,0.0,15.9,23.6,180.0,1020.0,7.6,0.206897,62.0
2022-04-25 02:00:00,0.0,15.9,21.4,190.0,1020.0,7.6,0.258621,71.0
2022-04-25 03:00:00,0.0,17.1,20.7,0.0,1020.0,0.0,0.241379,80.0
2022-04-25 04:00:00,0.0,16.1,19.6,0.0,1020.0,0.0,0.224138,80.0
2022-04-25 05:00:00,0.0,16.6,18.8,0.0,1020.0,0.0,0.189655,87.0
2022-04-25 06:00:00,0.0,16.5,18.2,100.0,1020.0,11.2,0.172414,90.0
2022-04-25 07:00:00,0.0,16.0,18.8,150.0,1020.0,11.2,0.137931,84.0
2022-04-25 08:00:00,0.0,16.3,18.5,150.0,1020.0,11.2,0.137931,87.0
2022-04-25 09:00:00,0.0,16.3,18.0,150.0,1020.0,11.2,0.137931,90.0
2022-04-25 10:00:00,0.0,16.2,17.7,140.0,1021.0,7.6,0.137931,91.0
2022-04-25 11:00:00,0.0,16.1,16.9,100.0,1021.0,5.4,0.155172,95.0
2022-04-25 12:00:00,0.0,17.4,18.6,130.0,1021.0,13.0,0.206897,93.0
2022-04-25 13:00:00,0.0,18.4,21.4,140.0,1022.0,13.0,0.241379,83.0
2022-04-25 14:00:00,0.0,18.9,24.0,170.0,1022.0,11.2,0.155172,73.0
2022-04-25 15:00:00,0.0,18.4,26.0,160.0,1022.0,13.0,0.034483,63.0
2022-04-25 16:00:00,0.0,18.1,27.4,200.0,1021.0,13.0,-0.051724,57.0
2022-04-25 17:00:00,0.0,17.5,28.0,190.0,1021.0,13.0,-0.12069,53.0
2022-04-25 18:00:00,0.0,16.8,27.5,130.0,1020.0,7.6,-0.068966,52.0
2022-04-25 19:00:00,0.0,16.3,28.7,110.0,1019.0,5.4,-0.103448,47.0
2022-04-25 20:00:00,0.0,16.0,30.3,350.0,1019.0,7.6,-0.103448,42.0
2022-04-25 21:00:00,0.0,15.7,30.4,210.0,1018.0,13.0,-0.017241,41.0
2022-04-25 22:00:00,0.0,15.1,30.2,210.0,1018.0,14.8,0.0,40.0
2022-04-25 23:00:00,0.0,15.8,27.5,210.0,1019.0,18.4,0.189655,49.0
2022-04-26 00:00:00,0.0,17.6,24.9,230.0,1020.0,14.8,0.275862,64.0
2022-04-26 01:00:00,0.0,18.2,23.3,230.0,1020.0,11.2,0.275862,73.0
2022-04-26 02:00:00,0.0,18.4,21.6,270.0,1021.0,9.4,0.275862,82.0
2022-04-26 03:00:00,0.0,19.1,22.1,250.0,1021.0,9.4,0.275862,83.0
2022-04-26 04:00:00,0.0,19.2,22.0,260.0,1020.0,9.4,0.241379,84.0
2022-04-26 05:00:00,0.0,18.3,21.7,250.0,1020.0,7.6,0.206897,81.0
2022-04-26 06:00:00,0.0,17.9,21.1,210.0,1020.0,5.4,0.189655,82.0
2022-04-26 07:00:00,0.0,18.3,20.7,0.0,1019.0,0.0,0.172414,86.0
2022-04-26 08:00:00,0.0,18.1,20.2,0.0,1019.0,0.0,0.155172,88.0
2022-04-26 09:00:00,0.0,18.3,19.1,0.0,1020.0,0.0,0.137931,95.0
2022-04-26 10:00:00,0.0,18.1,18.6,140.0,1021.0,9.4,0.155172,97.0
2022-04-26 11:00:00,0.0,18.0,18.7,160.0,1021.0,7.6,0.172414,96.0
2022-04-26 12:00:00,0.0,18.8,19.6,200.0,1021.0,7.6,0.224138,95.0
2022-04-26 13:00:00,0.0,19.8,21.9,220.0,1022.0,13.0,0.241379,88.0
2022-04-26 14:00:00,0.0,19.3,23.6,270.0,1022.0,7.6,0.206897,77.0
2022-04-26 15:00:00,0.2,19.3,24.5,310.0,1022.0,11.2,0.137931,73.0
2022-04-26 16:00:00,0.0,18.6,25.7,320.0,1022.0,11.2,0.0,65.0
2022-04-26 17:00:00,0.0,17.4,27.2,300.0,1021.0,11.2,-0.051724,55.0
2022-04-26 18:00:00,0.0,17.8,28.6,320.0,1020.0,11.2,-0.068966,52.0
2022-04-26 19:00:00,0.0,16.6,27.7,290.0,1020.0,13.0,0.086207,51.0
2022-04-26 20:00:00,0.0,16.5,28.6,230.0,1019.0,13.0,-0.155172,48.0
2022-04-26 21:00:00,0.0,16.9,28.7,230.0,1018.0,13.0,-0.017241,49.0
2022-04-26 22:00:00,1.6,17.3,28.8,290.0,1018.0,16.6,-0.034483,50.0
2022-04-26 23:00:00,2.0,17.5,27.3,270.0,1018.0,11.2,0.206897,55.0
2022-04-27 00:00:00,0.3,19.0,21.6,320.0,1020.0,20.5,0.258621,85.0
2022-04-27 01:00:00,0.0,19.7,20.7,190.0,1021.0,7.6,0.241379,94.0
2022-04-27 02:00:00,0.0,19.2,20.7,270.0,1021.0,11.2,0.258621,91.0
2022-04-27 03:00:00,0.0,17.5,20.7,340.0,1021.0,16.6,0.258621,82.0
2022-04-27 04:00:00,0.0,17.9,19.6,310.0,1021.0,13.0,0.241379,90.0
2022-04-27 05:00:00,0.0,16.2,18.8,350.0,1021.0,20.5,0.206897,85.0
2022-04-27 06:00:00,0.0,15.3,18.2,360.0,1021.0,14.8,0.189655,83.0
2022-04-27 07:00:00,0.0,14.8,17.2,360.0,1020.0,9.4,0.172414,86.0
2022-04-27 08:00:00,0.0,14.5,16.7,10.0,1020.0,11.2,0.155172,87.0
2022-04-27 09:00:00,0.0,14.0,16.3,360.0,1020.0,14.8,0.137931,86.0
2022-04-27 10:00:00,0.0,12.9,15.6,10.0,1020.0,11.2,0.155172,84.0
2022-04-27 11:00:00,0.0,11.6,14.6,360.0,1021.0,9.4,0.172414,82.0
2022-04-27 12:00:00,0.0,10.5,14.9,350.0,1021.0,9.4,0.206897,75.0
2022-04-27 13:00:00,0.0,9.4,16.2,40.0,1021.0,16.6,0.224138,64.0
2022-04-27 14:00:00,0.0,9.6,17.5,30.0,1021.0,11.2,0.155172,60.0
2022-04-27 15:00:00,0.0,10.7,18.9,350.0,1021.0,11.2,0.0,59.0
2022-04-27 16:00:00,0.0,10.9,21.5,310.0,1020.0,5.4,-0.12069,51.0
2022-04-27 17:00:00,0.0,9.8,23.4,0.0,1020.0,0.0,-0.189655,42.0
2022-04-27 18:00:00,0.0,9.2,25.3,30.0,1019.0,11.2,-0.224138,36.0
2022-04-27 19:00:00,0.0,8.7,26.8,30.0,1018.0,7.6,-0.241379,32.0
2022-04-27 20:00:00,0.0,8.7,27.3,0.0,1017.0,0.0,-0.224138,31.0
2022-04-27 21:00:00,0.0,7.7,27.9,40.0,1017.0,14.8,-0.155172,28.0
2022-04-27 22:00:00,0.0,7.1,27.8,20.0,1017.0,13.0,-0.103448,27.0
2022-04-27 23:00:00,0.0,8.0,27.1,10.0,1017.0,14.8,0.0,30.0
2022-04-28 00:00:00,0.0,9.5,24.8,10.0,1018.0,9.4,0.12069,38.0
2022-04-28 01:00:00,0.0,10.4,23.0,340.0,1018.0,11.2,0.206897,45.0
2022-04-28 02:00:00,0.0,11.1,21.0,350.0,1019.0,11.2,0.241379,53.0
2022-04-28 03:00:00,0.0,11.0,19.5,360.0,1019.0,11.2,0.241379,58.0
2022-04-28 04:00:00,0.0,10.6,18.5,20.0,1019.0,9.4,0.206897,60.0
2022-04-28 05:00:00,0.0,11.2,16.9,30.0,1019.0,5.4,0.189655,69.0
2022-04-28 06:00:00,0.0,11.3,16.6,40.0,1019.0,9.4,0.172414,71.0
2022-04-28 07:00:00,0.0,11.2,16.0,70.0,1019.0,9.4,0.155172,73.0
2022-04-28 08:00:00,0.0,11.7,14.9,70.0,1018.0,7.6,0.137931,81.0
2022-04-28 09:00:00,0.0,12.2,14.3,70.0,1018.0,9.4,0.12069,87.0
2022-04-28 10:00:00,0.0,13.4,15.0,70.0,1019.0,13.0,0.12069,90.0
2022-04-28 11:00:00,0.0,13.1,14.6,70.0,1020.0,9.4,0.155172,91.0
2022-04-28 12:00:00,0.0,14.6,16.1,70.0,1020.0,13.0,0.206897,91.0
2022-04-28 13:00:00,0.0,15.8,18.7,90.0,1021.0,18.4,0.224138,83.0
2022-04-28 14:00:00,0.0,12.3,22.7,130.0,1021.0,20.5,0.155172,52.0
2022-04-28 15:00:00,0.0,8.8,24.9,110.0,1021.0,20.5,0.017241,36.0
2022-04-28 16:00:00,0.0,9.4,26.0,100.0,1020.0,24.1,-0.086207,35.0
2022-04-28 17:00:00,0.0,8.0,26.5,110.0,1019.0,20.5,-0.155172,31.0
2022-04-28 18:00:00,0.0,8.1,27.7,110.0,1018.0,18.4,-0.206897,29.0
2022-04-28 19:00:00,0.0,7.9,28.1,70.0,1018.0,22.3,-0.206897,28.0
2022-04-28 20:00:00,0.0,7.2,27.9,100.0,1017.0,13.0,-0.155172,27.0
2022-04-28 21:00:00,0.0,7.0,28.3,160.0,1017.0,14.8,-0.103448,26.0
2022-04-28 22:00:00,0.0,7.3,28.1,120.0,1017.0,13.0,-0.068966,27.0
2022-04-28 23:00:00,0.0,6.9,27.0,120.0,1017.0,13.0,0.0,28.0
2022-04-29 00:00:00,0.0,8.5,24.5,100.0,1017.0,5.4,0.103448,36.0
2022-04-29 01:00:00,0.0,8.7,22.2,80.0,1018.0,9.4,0.206897,42.0
2022-04-29 02:00:00,0.0,9.2,19.0,110.0,1018.0,9.4,0.224138,53.0
2022-04-29 03:00:00,0.0,9.2,19.9,120.0,1019.0,16.6,0.224138,50.0
2022-04-29 04:00:00,0.0,9.6,20.4,130.0,1019.0,20.5,0.206897,50.0
2022-04-29 05:00:00,0.0,10.5,19.5,130.0,1018.0,20.5,0.155172,56.0
2022-04-29 06:00:00,0.0,11.0,18.7,130.0,1018.0,16.6,0.137931,61.0
2022-04-29 07:00:00,0.0,11.2,17.9,130.0,1018.0,14.8,0.137931,65.0
2022-04-29 08:00:00,0.0,11.8,16.9,130.0,1018.0,11.2,0.12069,72.0
2022-04-29 09:00:00,0.0,12.1,15.9,120.0,1018.0,7.6,0.12069,78.0
2022-04-29 10:00:00,0.0,12.0,14.7,0.0,1019.0,0.0,0.12069,84.0
2022-04-29 11:00:00,0.0,13.1,15.4,100.0,1020.0,7.6,0.137931,86.0
2022-04-29 12:00:00,0.0,13.2,17.7,120.0,1020.0,11.2,0.189655,75.0
2022-04-29 13:00:00,0.0,13.4,20.4,120.0,1020.0,18.4,0.206897,64.0
2022-04-29 14:00:00,0.0,14.0,22.4,120.0,1020.0,16.6,0.155172,59.0
2022-04-29 15:00:00,0.0,14.5,24.1,130.0,1020.0,20.5,0.051724,55.0
2022-04-29 16:00:00,0.0,14.4,24.3,130.0,1019.0,14.8,0.0,54.0
2022-04-29 17:00:00,0.0,14.3,24.2,140.0,1019.0,13.0,0.034483,54.0
2022-04-29 18:00:00,0.0,14.2,24.4,160.0,1018.0,11.2,0.086207,53.0
2022-04-29 19:00:00,0.0,14.1,26.7,110.0,1017.0,14.8,0.034483,46.0
2022-04-29 20:00:00,0.0,13.1,28.0,130.0,1017.0,14.8,-0.224138,40.0
2022-04-29 21:00:00,0.0,12.5,26.9,150.0,1017.0,13.0,-0.224138,41.0
2022-04-29 22:00:00,0.0,13.1,26.7,150.0,1017.0,9.4,0.051724,43.0
2022-04-29 23:00:00,0.0,12.5,26.1,130.0,1017.0,5.4,0.12069,43.0
2022-04-30 00:00:00,0.0,13.6,24.4,140.0,1017.0,5.4,0.137931,51.0
2022-04-30 01:00:00,0.0,15.5,22.4,120.0,1017.0,7.6,0.189655,65.0
2022-04-30 02:00:00,0.0,16.0,21.2,150.0,1018.0,5.4,0.206897,72.0
2022-04-30 03:00:00,0.0,15.9,19.6,0.0,1018.0,0.0,0.189655,79.0
2022-04-30 04:00:00,0.0,14.2,20.8,130.0,1018.0,16.6,0.172414,66.0
2022-04-30 05:00:00,0.0,13.4,20.7,140.0,1018.0,14.8,0.155172,63.0
2022-04-30 06:00:00,0.0,13.6,20.1,130.0,1017.0,16.6,0.137931,66.0
2022-04-30 07:00:00,0.0,13.9,19.5,120.0,1017.0,16.6,0.137931,70.0
2022-04-30 08:00:00,0.0,14.4,18.9,120.0,1017.0,14.8,0.12069,75.0
2022-04-30 09:00:00,0.0,14.9,18.4,130.0,1017.0,14.8,0.12069,80.0
2022-04-30 10:00:00,0.0,15.1,18.0,120.0,1017.0,14.8,0.12069,83.0
2022-04-30 11:00:00,0.0,15.3,17.9,130.0,1018.0,14.8,0.12069,85.0
2022-04-30 12:00:00,0.0,15.8,19.1,140.0,1018.0,16.6,0.12069,81.0
2022-04-30 13:00:00,0.0,17.1,21.7,150.0,1018.0,18.4,0.12069,75.0
2022-04-30 14:00:00,0.0,17.9,23.7,160.0,1019.0,16.6,0.051724,70.0
2022-04-30 15:00:00,0.0,18.3,25.6,160.0,1019.0,18.4,-0.051724,64.0
2022-04-30 16:00:00,0.0,17.9,25.7,190.0,1018.0,18.4,-0.155172,62.0
2022-04-30 17:00:00,0.0,18.2,27.8,160.0,1017.0,16.6,-0.086207,56.0
2022-04-30 18:00:00,0.0,17.6,28.7,160.0,1017.0,18.4,-0.206897,51.0
2022-04-30 19:00:00,0.6,19.0,26.4,260.0,1017.0,11.2,-0.12069,64.0
2022-04-30 20:00:00,28.4,19.7,23.8,120.0,1016.0,7.6,-0.12069,78.0
2022-04-30 21:00:00,10.1,20.3,23.4,0.0,1016.0,0.0,0.034483,83.0
2022-04-30 22:00:00,0.6,20.5,25.2,200.0,1016.0,14.8,0.034483,75.0
2022-04-30 23:00:00,0.0,17.8,23.1,210.0,1016.0,13.0,0.137931,72.0
2022-05-01 00:00:00,0.2,18.1,22.1,280.0,1017.0,5.4,0.137931,78.0
2022-05-01 01:00:00,0.0,18.7,20.8,150.0,1017.0,7.6,0.172414,88.0
2022-05-01 02:00:00,0.0,19.1,20.6,140.0,1018.0,7.6,0.206897,91.0
2022-05-01 03:00:00,0.0,19.1,20.3,140.0,1018.0,9.4,0.189655,93.0
2022-05-01 04:00:00,0.0,19.2,20.5,170.0,1018.0,13.0,0.189655,92.0
2022-05-01 05:00:00,0.0,19.2,20.0,110.0,1018.0,9.4,0.172414,95.0
2022-05-01 06:00:00,0.0,18.9,19.4,170.0,1018.0,9.4,0.155172,97.0
2022-05-01 07:00:00,0.0,18.9,19.2,220.0,1017.0,7.6,0.137931,98.0
2022-05-01 08:00:00,0.0,19.5,19.8,170.0,1018.0,7.6,0.137931,98.0
2022-05-01 09:00:00,0.0,19.6,20.3,170.0,1018.0,7.6,0.12069,96.0
2022-05-01 10:00:00,0.0,19.7,20.4,220.0,1018.0,7.6,0.12069,96.0
2022-05-01 11:00:00,0.0,19.5,20.2,220.0,1019.0,11.2,0.12069,96.0
2022-05-01 12:00:00,0.0,19.9,20.7,200.0,1019.0,5.4,0.12069,95.0
2022-05-01 13:00:00,0.0,20.1,21.8,190.0,1019.0,7.6,0.12069,90.0
2022-05-01 14:00:00,0.0,20.3,24.0,260.0,1020.0,9.4,0.068966,80.0
2022-05-01 15:00:00,0.0,19.4,25.8,180.0,1020.0,13.0,-0.051724,68.0
2022-05-01 16:00:00,0.0,19.1,25.7,160.0,1019.0,5.4,-0.137931,67.0
2022-05-01 17:00:00,0.0,19.1,27.3,260.0,1019.0,7.6,-0.206897,61.0
2022-05-01 18:00:00,0.0,17.8,28.6,250.0,1018.0,11.2,-0.137931,52.0
2022-05-01 19:00:00,0.0,17.4,28.5,250.0,1018.0,14.8,-0.051724,51.0
2022-05-01 20:00:00,0.0,17.2,28.6,270.0,1017.0,5.4,-0.103448,50.0
2022-05-01 21:00:00,0.6,16.6,29.0,340.0,1018.0,7.6,0.068966,47.0
2022-05-01 22:00:00,0.6,17.6,23.4,200.0,1017.0,20.5,-0.051724,70.0
2022-05-01 23:00:00,0.0,16.8,22.5,180.0,1017.0,13.0,0.172414,70.0
2022-05-02 00:00:00,0.0,15.8,22.0,0.0,1017.0,0.0,0.189655,68.0
2022-05-02 01:00:00,0.0,16.6,21.0,0.0,1018.0,0.0,0.206897,76.0
2022-05-02 02:00:00,0.0,17.2,20.4,0.0,1019.0,0.0,0.241379,82.0
2022-05-02 03:00:00,0.0,17.4,19.8,0.0,1019.0,0.0,0.241379,86.0
2022-05-02 04:00:00,0.0,17.7,18.5,0.0,1019.0,0.0,0.206897,95.0
2022-05-02 05:00:00,0.0,17.7,18.9,0.0,1019.0,0.0,0.189655,93.0
2022-05-02 06:00:00,0.0,18.1,18.6,210.0,1019.0,7.6,0.172414,97.0
2022-05-02 07:00:00,0.0,18.4,18.7,190.0,1018.0,7.6,0.137931,98.0
2022-05-02 08:00:00,0.0,18.5,18.7,0.0,1018.0,0.0,0.12069,99.0
2022-05-02 09:00:00,0.0,17.9,18.2,90.0,1019.0,5.4,0.12069,98.0
2022-05-02 10:00:00,0.0,18.6,18.8,0.0,1019.0,0.0,0.137931,99.0
2022-05-02 11:00:00,0.0,18.7,18.9,0.0,1020.0,0.0,0.155172,99.0
2022-05-02 12:00:00,0.0,19.1,19.3,0.0,1020.0,0.0,0.206897,99.0
2022-05-02 13:00:00,0.0,19.7,19.9,0.0,1020.0,0.0,0.224138,99.0
2022-05-02 14:00:00,0.0,20.3,20.8,0.0,1020.0,0.0,0.189655,97.0
2022-05-02 15:00:00,0.0,20.0,23.9,240.0,1020.0,9.4,0.12069,79.0
2022-05-02 16:00:00,0.0,18.4,26.8,260.0,1020.0,11.2,0.0,60.0
2022-05-02 17:00:00,0.0,18.0,28.5,220.0,1019.0,9.4,-0.103448,53.0
2022-05-02 18:00:00,0.0,16.9,29.4,190.0,1018.0,13.0,-0.12069,47.0
2022-05-02 19:00:00,0.0,16.6,29.4,230.0,1018.0,9.4,-0.12069,46.0
2022-05-02 20:00:00,0.0,15.4,30.5,0.0,1017.0,0.0,-0.068966,40.0
2022-05-02 21:00:00,0.0,16.5,30.5,0.0,1017.0,0.0,-0.017241,43.0
2022-05-02 22:00:00,0.0,16.2,31.0,220.0,1017.0,7.6,0.017241,41.0
2022-05-02 23:00:00,0.0,17.5,26.4,150.0,1017.0,24.1,0.086207,58.0
2022-05-03 00:00:00,0.0,18.2,23.1,140.0,1018.0,11.2,0.206897,74.0
2022-05-03 01:00:00,0.0,19.2,21.1,120.0,1018.0,9.4,0.293103,89.0
2022-05-03 02:00:00,0.0,19.5,21.0,0.0,1018.0,0.0,0.293103,91.0
2022-05-03 03:00:00,0.0,18.8,20.9,190.0,1018.0,7.6,0.293103,88.0
2022-05-03 04:00:00,0.0,18.6,21.6,0.0,1018.0,0.0,0.275862,83.0
2022-05-03 05:00:00,0.0,18.9,21.1,0.0,1018.0,0.0,0.224138,87.0
2022-05-03 06:00:00,0.0,18.6,21.4,0.0,1018.0,0.0,0.206897,84.0
2022-05-03 07:00:00,0.0,18.2,20.1,200.0,1018.0,5.4,0.189655,89.0
2022-05-03 08:00:00,0.0,18.6,19.9,90.0,1018.0,7.6,0.172414,92.0
2022-05-03 09:00:00,0.0,18.6,19.1,130.0,1018.0,7.6,0.155172,97.0
2022-05-03 10:00:00,0.0,18.8,19.5,150.0,1018.0,11.2,0.155172,96.0
2022-05-03 11:00:00,0.0,18.8,19.1,170.0,1018.0,5.4,0.172414,98.0
2022-05-03 12:00:00,0.0,19.0,19.3,0.0,1019.0,0.0,0.241379,98.0
2022-05-03 13:00:00,0.0,20.6,23.1,150.0,1019.0,9.4,0.275862,86.0
2022-05-03 14:00:00,0.0,19.2,25.8,170.0,1019.0,11.2,0.206897,67.0
2022-05-03 15:00:00,0.0,18.2,28.4,200.0,1019.0,13.0,0.086207,54.0
2022-05-03 16:00:00,0.0,17.6,29.8,240.0,1019.0,14.8,-0.017241,48.0
2022-05-03 17:00:00,0.0,17.1,30.0,210.0,1018.0,11.2,-0.068966,46.0
