DT,dwpt,prcp,rhum,temp,wdir,wspd,Amity
3/13/2022 20:00,7.2,3.6,89,8.9,210,24.1,0.570134
3/13/2022 21:00,8.3,0.3,89,10,210,14.8,0.549271
3/13/2022 22:00,7.3,0.3,80,10.6,240,22.3,0.554169
3/13/2022 23:00,7.3,0.1,80,10.6,200,24.1,0.58389
3/14/2022 0:00,6.1,0.1,80,9.4,240,13,0.61409
3/14/2022 1:00,6.1,0.2,86,8.3,190,14.8,0.621283
3/14/2022 2:00,6.1,0.3,86,8.3,200,14.8,0.634663
3/14/2022 3:00,5.6,0.1,83,8.3,170,13,0.625787
3/14/2022 4:00,5.1,0,80,8.3,180,14.8,0.56299
3/14/2022 5:00,5.1,0,80,8.3,170,16.6,0.4865
3/14/2022 6:00,5.1,0,80,8.3,150,18.4,0.430943
3/14/2022 7:00,5.6,0.3,86,7.8,160,16.6,0.406281
3/14/2022 8:00,5.6,0.6,86,7.8,140,11.2,0.39508
3/14/2022 9:00,5.6,0,83,8.3,210,13,0.377446
3/14/2022 10:00,5.1,0.2,83,7.8,260,9.4,0.38867
3/14/2022 11:00,5.1,0,83,7.8,190,7.6,0.403504
3/14/2022 12:00,5,0.1,86,7.2,150,7.6,0.471575
3/14/2022 13:00,5,0.5,86,7.2,0,0,0.541793
3/14/2022 14:00,5.7,0,90,7.2,270,5.4,0.59728
3/14/2022 15:00,6.1,0,96,6.7,0,0,0.586636
3/14/2022 16:00,6.7,0,93,7.8,0,0,0.584841
3/14/2022 17:00,6.2,0,83,8.9,0,0,0.578466
3/14/2022 18:00,6.2,0,83,8.9,270,5.4,0.551804
3/14/2022 19:00,6.2,0,77,10,100,7.6,0.523785
3/14/2022 20:00,6.7,0,77,10.6,100,7.6,0.513219
3/14/2022 21:00,5.6,0.1,66,11.7,0,0,0.502252
3/14/2022 22:00,6.6,0.3,74,11.1,0,0,0.49695
3/14/2022 23:00,7.2,0,77,11.1,360,7.6,0.552725
3/15/2022 0:00,6.7,1,77,10.6,190,9.4,0.600262
3/15/2022 1:00,6.7,2.5,83,9.4,130,9.4,0.607987
3/15/2022 2:00,7.2,2.3,93,8.3,0,0,0.581632
3/15/2022 3:00,7.2,1.8,93,8.3,0,0,0.550621
3/15/2022 4:00,7.2,0.8,96,7.8,0,0,0.499746
3/15/2022 5:00,7.2,0.4,93,8.3,170,7.6,0.445669
3/15/2022 6:00,7.8,0,90,9.4,150,13,0.400013
3/15/2022 7:00,8.3,0,93,9.4,150,11.2,0.377941
3/15/2022 8:00,8.3,1.5,89,10,170,5.4,0.364413
3/15/2022 9:00,8.3,2.1,89,10,0,0,0.354707
3/15/2022 10:00,8.9,1.3,97,9.4,220,11.2,0.355445
3/15/2022 11:00,7.2,0,93,8.3,200,11.2,0.384044
3/15/2022 12:00,7.2,0.8,93,8.3,200,13,0.44868
3/15/2022 13:00,7.2,0.8,96,7.8,0,0,0.513884
3/15/2022 14:00,7.2,0.3,93,8.3,200,11.2,0.551043
3/15/2022 15:00,6.7,0,93,7.8,200,13,0.52567
3/15/2022 16:00,7.2,0.2,89,8.9,200,11.2,0.470496
3/15/2022 17:00,7.8,0.1,83,10.6,240,14.8,0.368023
3/15/2022 18:00,7.8,0.1,77,11.7,220,18.4,0.407142
3/15/2022 19:00,7.3,0,72,12.2,250,16.6,0.396587
3/15/2022 20:00,6.2,0.1,64,12.8,230,29.5,0.315359
3/15/2022 21:00,6.2,0,62,13.3,220,29.5,0.255592
3/15/2022 22:00,4.4,0,59,12.2,230,29.5,0.252483
3/15/2022 23:00,4.4,0,59,12.2,260,24.1,0.402947
3/16/2022 0:00,5,0.2,66,11.1,230,16.6,0.447213
3/16/2022 1:00,5,0.3,74,9.4,250,25.9,0.496518
3/16/2022 2:00,5.1,0,77,8.9,230,13,0.526973
3/16/2022 3:00,5.1,0,83,7.8,240,11.2,0.535928
3/16/2022 4:00,4.3,0,82,7.2,240,11.2,0.505934
3/16/2022 5:00,3.9,0,86,6.1,220,13,0.449741
3/16/2022 6:00,3.3,0,89,5,220,13,0.41151
3/16/2022 7:00,5,0,89,6.7,210,9.4,0.389551
3/16/2022 8:00,4,0,93,5,180,7.6,0.385163
3/16/2022 9:00,3.3,0,89,5,130,5.4,0.391133
3/16/2022 10:00,2.2,0,96,2.8,200,7.6,0.412038
3/16/2022 11:00,2.9,0,93,3.9,230,7.6,0.420524
3/16/2022 12:00,3.4,0,93,4.4,0,0,0.496846
3/16/2022 13:00,4,0,93,5,40,5.4,0.566601
3/16/2022 14:00,2.9,0,93,3.9,360,5.4,0.608331
3/16/2022 15:00,2.3,0,93,3.3,340,5.4,0.586867
3/16/2022 16:00,4,0,93,5,300,5.4,0.477552
3/16/2022 17:00,4.4,0,85,6.7,0,0,0.42985
3/16/2022 18:00,5.6,0,83,8.3,150,5.4,0.329758
3/16/2022 19:00,5.6,0,74,10,150,9.4,0.268872
3/16/2022 20:00,4.3,0,63,11.1,150,7.6,0.306702
3/16/2022 21:00,4.3,0,63,11.1,170,9.4,0.298558
3/16/2022 22:00,4,0,59,11.7,0,0,0.289315
3/16/2022 23:00,3.2,0,56,11.7,0,0,0.355288
3/17/2022 0:00,2.8,0,49,13.3,0,0,0.39057
3/17/2022 1:00,2.9,0,51,12.8,290,7.6,0.45247
3/17/2022 2:00,3.2,0,56,11.7,0,0,0.498326
3/17/2022 3:00,4,0,69,9.4,0,0,0.507855
3/17/2022 4:00,3.9,0,74,8.3,0,0,0.466711
3/17/2022 5:00,3.3,0,85,5.6,290,5.4,0.422174
3/17/2022 6:00,3.9,0,89,5.6,290,5.4,0.385781
3/17/2022 7:00,2.7,0,89,4.4,300,5.4,0.368776
3/17/2022 8:00,3.4,0,93,4.4,330,9.4,0.362852
3/17/2022 9:00,2.2,0,96,2.8,0,0,0.36852
3/17/2022 10:00,2.3,0,93,3.3,0,0,0.391423
3/17/2022 11:00,1.8,0,93,2.8,290,7.6,0.421112
3/17/2022 12:00,1.8,0,93,2.8,0,0,0.503881
3/17/2022 13:00,1.8,0,97,2.2,240,5.4,0.58332
3/17/2022 14:00,1.8,0,97,2.2,0,0,0.617256
3/17/2022 15:00,2.2,0,96,2.8,0,0,0.619056
3/17/2022 16:00,2.9,0,93,3.9,0,0,0.605068
3/17/2022 17:00,3.9,0,89,5.6,0,0,0.594791
3/17/2022 18:00,5,0,89,6.7,200,9.4,0.560444
3/17/2022 19:00,5.7,0,90,7.2,230,7.6,0.53844
3/17/2022 20:00,5.6,0,83,8.3,130,7.6,0.508418
3/17/2022 21:00,5.6,0,77,9.4,220,5.4,0.481306
3/17/2022 22:00,5,0,71,10,220,7.6,0.497867
3/17/2022 23:00,4.9,0,68,10.6,200,22.3,0.493797
3/18/2022 0:00,6.2,0,74,10.6,210,16.6,0.504882
3/18/2022 1:00,6.2,0,74,10.6,180,18.4,0.550715
3/18/2022 2:00,6.2,0,74,10.6,180,9.4,0.540441
3/18/2022 3:00,6.7,0,80,10,180,14.8,0.533662
3/18/2022 4:00,6.7,0,86,8.9,210,11.2,0.494674
3/18/2022 5:00,7.2,0,86,9.4,220,9.4,0.44794
3/18/2022 6:00,7.2,0,86,9.4,180,9.4,0.410435
3/18/2022 7:00,7.8,0,93,8.9,170,5.4,0.379346
3/18/2022 8:00,7.8,0,93,8.9,210,7.6,0.366652
3/18/2022 9:00,7.8,0,93,8.9,230,9.4,0.356417
3/18/2022 10:00,7.8,0,93,8.9,200,11.2,0.354546
3/18/2022 11:00,7.2,0,93,8.3,180,7,0.374077
3/18/2022 12:00,7.2,0,89,8.9,180,7.6,0.427567
3/18/2022 13:00,7.2,0,93,8.3,190,5.4,0.474117
3/18/2022 14:00,7.2,0,96,7.8,0,0,0.51793
3/18/2022 15:00,6.7,0,93,7.8,0,0,0.516974
3/18/2022 16:00,7.8,0,93,8.9,0,0,0.51333
3/18/2022 17:00,8.4,0,86,10.6,0,0,0.49042
3/18/2022 18:00,7.2,0,74,11.7,200,18.4,0.471326
3/18/2022 19:00,7.3,0,72,12.2,200,22.3,0.478729
3/18/2022 20:00,7.9,0,75,12.2,190,13,0.440968
3/18/2022 21:00,7.9,0,72,12.8,210,14.8,0.438857
3/18/2022 22:00,8.3,0,77,12.2,270,11.2,0.437442
3/18/2022 23:00,8.4,0,80,11.7,0,0,0.450947
3/19/2022 0:00,8.3,0,77,12.2,210,9.4,0.441456
3/19/2022 1:00,7.3,0,72,12.2,210,14.8,0.463158
3/19/2022 2:00,7.2,0,77,11.1,220,9.4,0.484668
3/19/2022 3:00,6.7,0,77,10.6,190,5.4,0.48722
3/19/2022 4:00,6.7,0,83,9.4,170,9.4,0.458377
3/19/2022 5:00,6.2,0,83,8.9,140,5.4,0.41842
3/19/2022 6:00,6.7,0,83,9.4,170,9.4,0.389364
3/19/2022 7:00,6.2,0,74,10.6,190,16.6,0.359255
3/19/2022 8:00,6.7,0,86,8.9,260,7.6,0.349101
3/19/2022 9:00,6.1,0.7,80,9.4,190,9.4,0.337933
3/19/2022 10:00,6.7,0.8,86,8.9,190,13,0.342569
3/19/2022 11:00,6.8,0.2,90,8.3,140,13,0.353685
3/19/2022 12:00,7.2,0.5,93,8.3,150,14.8,0.382198
3/19/2022 13:00,7.2,0.5,93,8.3,290,11.2,0.418936
3/19/2022 14:00,7.2,0.6,96,7.8,230,11.2,0.467095
3/19/2022 15:00,6.1,0.3,89,7.8,260,9.4,0.523953
3/19/2022 16:00,4,0.1,80,7.2,270,16.6,0.465471
3/19/2022 17:00,4,0,69,9.4,310,11.2,0.400527
3/19/2022 18:00,4.4,0,68,10,280,11.2,0.366537
3/19/2022 19:00,3.3,0,63,10,290,18.4,0.428289
3/19/2022 20:00,4,0.3,69,9.4,250,13,0.377947
3/19/2022 21:00,3.4,0.3,61,10.6,320,14.8,0.294932
3/19/2022 22:00,1.6,0,50,11.7,270,24.1,0.261567
3/19/2022 23:00,1.1,0,52,10.6,260,22.3,0.328451
3/20/2022 0:00,0.6,0,52,10,280,24.1,0.36039
3/20/2022 1:00,1.1,0,56,9.4,260,16.6,0.450467
3/20/2022 2:00,0,0,58,7.8,260,13,0.502305
3/20/2022 3:00,0.6,0,70,5.6,250,7.6,0.500344
3/20/2022 4:00,0.6,0,73,5,260,5.4,0.48879
3/20/2022 5:00,1.6,0,73,6.1,270,14.8,0.47445
3/20/2022 6:00,1.8,0,86,3.9,240,11.2,0.43624
3/20/2022 7:00,1.7,0,89,3.3,220,5.4,0.422121
3/20/2022 8:00,2.3,0.4,86,4.4,260,11.2,0.410781
3/20/2022 9:00,2.3,0.3,93,3.3,210,9.4,0.40695
3/20/2022 10:00,2.3,0,93,3.3,170,5.4,0.405011
3/20/2022 11:00,2.9,0.1,93,3.9,210,14.8,0.422885
3/20/2022 12:00,1.8,0,93,2.8,220,5.4,0.461889
3/20/2022 13:00,1,0,92,2.2,100,5.4,0.503135
3/20/2022 14:00,1.8,0,93,2.8,0,0,0.566437
3/20/2022 15:00,2.2,0,96,2.8,0,0,0.587904
3/20/2022 16:00,2.7,0,89,4.4,0,0,0.574711
3/20/2022 17:00,3.3,0.3,89,5,140,5.4,0.520827
3/20/2022 18:00,3.8,0,82,6.7,140,5.4,0.538796
3/20/2022 19:00,3.8,0,76,7.8,210,9.4,0.524208
3/20/2022 20:00,3.8,0,76,7.8,210,16.6,0.490153
3/20/2022 21:00,3.3,0,68,8.9,210,18.4,0.472764
3/20/2022 22:00,4,0,69,9.4,200,20.5,0.490337
3/20/2022 23:00,4.3,0,73,8.9,190,18.4,0.531235
3/21/2022 0:00,4.4,0.3,79,7.8,0,0,0.574592
3/21/2022 1:00,4.4,0.2,79,7.8,190,16.6,0.574578
3/21/2022 2:00,4.3,0.1,82,7.2,200,9.4,0.586524
3/21/2022 3:00,3.8,0.1,82,6.7,190,7.6,0.572033
3/21/2022 4:00,3.8,0,82,6.7,0,0,0.523042
3/21/2022 5:00,3.8,0,82,6.7,200,9.4,0.460012
3/21/2022 6:00,3.9,0,86,6.1,190,9.4,0.423484
3/21/2022 7:00,4.4,0.2,89,6.1,90,5.4,0.394484
3/21/2022 8:00,3.9,0.3,86,6.1,200,7,0.38618
3/21/2022 9:00,3.9,0.3,86,6.1,200,7.6,0.391296
3/21/2022 10:00,5.1,0.3,93,6.1,130,5.4,0.395302
3/21/2022 11:00,4.4,0.3,89,6.1,150,7.6,0.414773
3/21/2022 12:00,4.4,0.5,89,6.1,160,7.6,0.472656
3/21/2022 13:00,4.4,0.5,89,6.1,160,7.6,0.532358
3/21/2022 14:00,4.4,0.8,89,6.1,150,9.4,0.570883
3/21/2022 15:00,4.4,1,89,6.1,140,7.6,0.584874
3/21/2022 16:00,5,1,89,6.7,170,13,0.595349
3/21/2022 17:00,5.6,1.3,93,6.7,140,14.8,0.592945
3/21/2022 18:00,6.1,0.7,93,7.2,160,20.5,0.568553
3/21/2022 19:00,6.8,0.3,90,8.3,160,18.4,0.544192
3/21/2022 20:00,7.8,0.3,93,8.9,160,20.5,0.531087
3/21/2022 21:00,7.2,0.1,86,9.4,180,18.4,0.512126
3/21/2022 22:00,8.3,0.1,93,9.4,180,13,0.505651
3/21/2022 23:00,8.3,0.1,89,10,170,14.8,0.534935
3/22/2022 0:00,8.9,0,93,10,160,14.8,0.552456
3/22/2022 1:00,9.4,0,92,10.6,150,13,0.548673
3/22/2022 2:00,9.4,0.3,96,10,160,11.2,0.558904
3/22/2022 3:00,9.4,0,96,10,150,11.2,0.512357
3/22/2022 4:00,9.4,0,96,10,0,0,0.471427
3/22/2022 5:00,9.4,0,92,10.6,0,0,0.414336
3/22/2022 6:00,9.4,0,92,10.6,190,7.6,0.377431
3/22/2022 7:00,9.4,0,92,10.6,0,0,0.358674
3/22/2022 8:00,9.4,0,96,10,0,0,0.343303
3/22/2022 9:00,9.4,0,96,10,0,0,0.336863
3/22/2022 10:00,9.4,0,96,10,220,7.6,0.335883
3/22/2022 11:00,9.4,0,96,10,0,0,0.35194
3/22/2022 12:00,9.4,0,96,10,0,0,0.411804
3/22/2022 13:00,9.4,0,96,10,60,5.4,0.448481
3/22/2022 14:00,9.4,0,96,10,340,5.4,0.471804
3/22/2022 15:00,10,0.3,96,10.6,0,0,0.485252
3/22/2022 16:00,10,0,93,11.1,20,5.4,0.463534
3/22/2022 17:00,10.6,0,90,12.2,40,7.6,0.445227
3/22/2022 18:00,10.6,0,90,12.2,350,9.4,0.434513
3/22/2022 19:00,11.2,0,87,13.3,40,7.6,0.385145
3/22/2022 20:00,11.8,0,81,15,20,11.2,0.373496
3/22/2022 21:00,12.3,0,78,16.1,360,14.8,0.342817
3/22/2022 22:00,12.8,0,81,16.1,330,11.2,0.280786
3/22/2022 23:00,12.3,0,70,17.8,360,9.4,0.300513
3/23/2022 0:00,12.7,0,70,18.3,350,7.6,0.352182
3/23/2022 1:00,12.9,0,68,18.9,40,9.4,0.41137
3/23/2022 2:00,12.7,0,75,17.2,340,5.4,0.430901
3/23/2022 3:00,12.2,0,75,16.7,340,5.4,0.445738
3/23/2022 4:00,11.7,0,97,12.2,0,0,0.407192
3/23/2022 5:00,10,0,96,10.6,300,5.4,0.361733
3/23/2022 6:00,11.1,0,100,11.1,0,0,0.313328
3/23/2022 7:00,9.4,0,96,10,340,5.4,0.300957
3/23/2022 8:00,9.4,0,96,10,310,9.4,0.291226
3/23/2022 9:00,8.9,0,93,10,300,7.6,0.282135
3/23/2022 10:00,8.3,0,100,8.3,0,0,0.289473
3/23/2022 11:00,7.8,0,100,7.8,0,0,0.30765
3/23/2022 12:00,8.9,0,93,10,240,11.2,0.35131
3/23/2022 13:00,8.9,0,89,10.6,230,18.4,0.404342
3/23/2022 14:00,8.9,0,89,10.6,250,9.4,0.440509
3/23/2022 15:00,8.9,0,89,10.6,230,13,0.459481
3/23/2022 16:00,8.8,0,86,11.1,230,13,0.425074
3/23/2022 17:00,8.9,0,80,12.2,230,14.8,0.371296
3/23/2022 18:00,7.9,0,67,13.9,240,18.4,0.312595
3/23/2022 19:00,8.2,0,64,15,260,18.4,0.394792
3/23/2022 20:00,7.9,0,67,13.9,260,20.5,0.408102
3/23/2022 21:00,9.4,0.3,80,12.8,260,13,0.345454
3/23/2022 22:00,9.4,0.3,77,13.3,200,13,0.370955
3/23/2022 23:00,8.9,0,72,13.9,230,11.2,0.426119
3/24/2022 0:00,8.9,0,72,13.9,250,18.4,0.457894
3/24/2022 1:00,8.4,0,72,13.3,240,20.5,0.459808
3/24/2022 2:00,8.9,0,77,12.8,250,13,0.455328
3/24/2022 3:00,7.3,0,80,10.6,270,9.4,0.474846
3/24/2022 4:00,6.2,0,83,8.9,0,0,0.444368
3/24/2022 5:00,5.6,0,83,8.3,0,0,0.417694
3/24/2022 6:00,5.1,0,93,6.1,0,0,0.373468
3/24/2022 7:00,2.2,0,76,6.1,350,7.6,0.357894
3/24/2022 8:00,1.7,0,79,5,0,0,0.355272
3/24/2022 9:00,2.2,0,100,2.2,240,5.4,0.377999
3/24/2022 10:00,1,0,92,2.2,340,11.2,0.394747
3/24/2022 11:00,0.5,0,92,1.7,340,11.2,0.426188
3/24/2022 12:00,-0.1,0,92,1.1,360,7.6,0.505509
3/24/2022 13:00,-0.6,0,92,0.6,350,9.4,0.562483
3/24/2022 14:00,-0.7,0,88,1.1,340,11.2,0.61048
3/24/2022 15:00,-0.7,0,88,1.1,350,7.6,0.593453
3/24/2022 16:00,2.3,0,89,3.9,10,9.4,0.551263
3/24/2022 17:00,2.8,0,82,5.6,320,9.4,0.465341
3/24/2022 18:00,3.8,0,76,7.8,330,14.8,0.357974
3/24/2022 19:00,4.4,0,68,10,330,13,0.309367
3/24/2022 20:00,5.1,0,64,11.7,350,9.4,0.232588
3/24/2022 21:00,5,0,59,12.8,310,9.4,0.19729
3/24/2022 22:00,6,0,57,14.4,310,7.6,0.227054
3/24/2022 23:00,6.6,0,55,15.6,270,5.4,0.326247
3/25/2022 0:00,6.6,0,55,15.6,210,5.4,0.369843
3/25/2022 1:00,8.3,0,62,15.6,190,7.6,0.421331
3/25/2022 2:00,7.9,0,72,12.8,170,9.4,0.438226
3/25/2022 3:00,7.2,0,74,11.7,260,5.4,0.443728
3/25/2022 4:00,7.8,0,80,11.1,0,0,0.431859
3/25/2022 5:00,7.8,0,86,10,0,0,0.379454
3/25/2022 6:00,7.2,0,86,9.4,0,0,0.341654
3/25/2022 7:00,7.2,0,89,8.9,0,0,0.323584
3/25/2022 8:00,6.1,0,93,7.2,0,0,0.314204
3/25/2022 9:00,6.7,0,93,7.8,0,0,0.312147
3/25/2022 10:00,4,0,80,7.2,240,9.4,0.325402
3/25/2022 11:00,3.9,0,86,6.1,230,9.4,0.344927
3/25/2022 12:00,3.8,0,82,6.7,0,0,0.405251
3/25/2022 13:00,3.9,0,86,6.1,0,0,0.456064
3/25/2022 14:00,3.3,0,85,5.6,0,0,0.489991
3/25/2022 15:00,3.3,0,89,5,0,0,0.500033
3/25/2022 16:00,4,0,80,7.2,0,0,0.437317
3/25/2022 17:00,3.9,0,71,8.9,240,9.4,0.364114
3/25/2022 18:00,4.5,0,66,10.6,230,14.8,0.280616
3/25/2022 19:00,5.6,0,69,11.1,200,14.8,0.219231
3/25/2022 20:00,5,0,59,12.8,170,7.6,0.209796
3/25/2022 21:00,6,0,57,14.4,130,9.4,0.203855
3/25/2022 22:00,0.8,0,38,15,270,5.4,0.185825
3/25/2022 23:00,1,0,36,16.1,130,5.4,0.282819
3/26/2022 0:00,4.3,0,47,15.6,190,9.4,0.344882
3/26/2022 1:00,5.5,0,53,15,90,9.4,0.400953
3/26/2022 2:00,6.7,0,60,14.4,0,0,0.415195
3/26/2022 3:00,7.2,0,74,11.7,210,7.6,0.430859
3/26/2022 4:00,7.2,0,83,10,230,13,0.403871
3/26/2022 5:00,6.7,0,83,9.4,0,0,0.371561
3/26/2022 6:00,6.2,0,83,8.9,250,5.4,0.337032
3/26/2022 7:00,6.7,0,86,8.9,280,5.4,0.310012
3/26/2022 8:00,6.7,0,86,8.9,270,5.4,0.298034
3/26/2022 9:00,6.7,0,86,8.9,0,0,0.292333
3/26/2022 10:00,7.2,0,89,8.9,0,0,0.299477
3/26/2022 11:00,7.2,0,89,8.9,0,0,0.299798
3/26/2022 12:00,7.8,0,93,8.9,50,5.4,0.333166
3/26/2022 13:00,7.2,0,89,8.9,50,5.4,0.376331
3/26/2022 14:00,7.2,0,86,9.4,0,0,0.430939
3/26/2022 15:00,7.8,0,90,9.4,0,0,0.445475
3/26/2022 16:00,8.4,0,86,10.6,0,0,0.421083
3/26/2022 17:00,8.9,0,83,11.7,150,11.2,0.326827
3/26/2022 18:00,9.4,0,80,12.8,310,5.4,0.356052
3/26/2022 19:00,9.9,0,77,13.9,310,9.4,0.246904
3/26/2022 20:00,10,0,72,15,0,0,0.251125
3/26/2022 21:00,10.5,0,67,16.7,360,7.6,0.24663
3/26/2022 22:00,10.6,0,65,17.2,360,9.4,0.308268
3/26/2022 23:00,10.6,0,65,17.2,360,11.2,0.320694
3/27/2022 0:00,10.6,0,65,17.2,350,9.4,0.351573
3/27/2022 1:00,10.6,0,65,17.2,10,7.6,0.374933
3/27/2022 2:00,11.1,0,72,16.1,360,9.4,0.401359
3/27/2022 3:00,10.6,0,78,14.4,350,7.6,0.396965
3/27/2022 4:00,10.7,0,81,13.9,340,9.4,0.385878
3/27/2022 5:00,10.7,0,81,13.9,340,16.6,0.362124
3/27/2022 6:00,9.9,0,86,12.2,350,5.4,0.310616
3/27/2022 7:00,8.9,0,93,10,250,5.4,0.286375
3/27/2022 8:00,8.9,0,89,10.6,0,0,0.275056
3/27/2022 9:00,8.3,0,89,10,290,7.6,0.262711
3/27/2022 10:00,8.9,0,93,10,270,5.4,0.25925
3/27/2022 11:00,8.3,0,93,9.4,0,0,0.26658
3/27/2022 12:00,7.2,0,96,7.8,0,0,0.293835
3/27/2022 13:00,7.9,0,97,8.3,360,9.4,0.331948
3/27/2022 14:00,7.9,0,97,8.3,0,0,0.377222
3/27/2022 15:00,7.9,0,97,8.3,0,0,0.421892
3/27/2022 16:00,8.9,0,97,9.4,0,0,0.421535
3/27/2022 17:00,10,0,93,11.1,0,0,0.372773
3/27/2022 18:00,10.7,0,87,12.8,0,0,0.325382
3/27/2022 19:00,11.2,0,78,15,0,0,0.287449
3/27/2022 20:00,10.6,0,70,16.1,0,0,0.213397
3/27/2022 21:00,10.7,0,63,17.8,0,0,0.224224
3/27/2022 22:00,11.8,0,68,17.8,198,5.4,0.271983
3/27/2022 23:00,11.6,0,65,18.3,0,0,0.353056
3/28/2022 0:00,12.2,0,65,18.9,0,0,0.403459
3/28/2022 1:00,12.7,0,70,18.3,40,7.6,0.419282
3/28/2022 2:00,13.2,0,80,16.7,190,5.4,0.44053
3/28/2022 3:00,12.7,0,83,15.6,180,7.6,0.457336
3/28/2022 4:00,11.2,0,75,15.6,330,11.2,0.403945
3/28/2022 5:00,9.9,0,80,13.3,220,7.6,0.343652
3/28/2022 6:00,9.4,0,83,12.2,240,16.6,0.303181
3/28/2022 7:00,8.4,0,80,11.7,230,14.8,0.276181
3/28/2022 8:00,7.8,0,80,11.1,0,0,0.265008
3/28/2022 9:00,6,0,66,12.2,0,0,0.254033
3/28/2022 10:00,6.7,0,80,10,230,9.4,0.259566
3/28/2022 11:00,7.8,0,83,10.6,220,14.8,0.273968
3/28/2022 12:00,7.8,0,86,10,260,9.4,0.333189
3/28/2022 13:00,7.8,0,86,10,270,5.4,0.404298
3/28/2022 14:00,7.8,0,86,10,0,0,0.444843
3/28/2022 15:00,7.8,0,86,10,0,0,0.42666
3/28/2022 16:00,8.4,0,86,10.6,0,0,0.404048
3/28/2022 17:00,8.4,0,80,11.7,0,0,0.352366
3/28/2022 18:00,8.9,0,80,12.2,220,7.6,0.393328
3/28/2022 19:00,8.9,0,72,13.9,190,9.4,0.377119
3/28/2022 20:00,8.3,0,69,13.9,230,7.6,0.35756
3/28/2022 21:00,9,0,70,14.4,200,11.2,0.369359
3/28/2022 22:00,9.9,0.1,77,13.9,210,11.2,0.370749
3/28/2022 23:00,9.9,0.2,80,13.3,240,11.2,0.415538
3/29/2022 0:00,10.6,0.2,93,11.7,10,7.6,0.463352
3/29/2022 1:00,10.6,0.3,90,12.2,0,0,0.466531
3/29/2022 2:00,11.1,0.3,93,12.2,230,9.4,0.452125
3/29/2022 3:00,10,0,93,11.1,230,11.2,0.45378
3/29/2022 4:00,8.9,0,89,10.6,220,13,0.419251
3/29/2022 5:00,7.8,0,90,9.4,240,13,0.373068
3/29/2022 6:00,6.8,0,90,8.3,230,11.2,0.33586
3/29/2022 7:00,6.1,0,93,7.2,230,13,0.326792
3/29/2022 8:00,5.1,0,93,6.1,240,9.4,0.315327
3/29/2022 9:00,5.1,0,93,6.1,260,11.2,0.308365
3/29/2022 10:00,4.4,0,96,5,250,7.6,0.332287
3/29/2022 11:00,5.1,0,93,6.1,290,7.6,0.37056
3/29/2022 12:00,5.1,0,93,6.1,290,5.4,0.449124
3/29/2022 13:00,5.7,0,97,6.1,0,0,0.518415
3/29/2022 14:00,5.7,0,97,6.1,270,5.4,0.545505
3/29/2022 15:00,5.6,0,93,6.7,250,7.6,0.535543
3/29/2022 16:00,5.6,0,93,6.7,250,5.4,0.500538
3/29/2022 17:00,6.1,0,86,8.3,0,0,0.4581
3/29/2022 18:00,7.2,0,86,9.4,0,0,0.42139
3/29/2022 19:00,7.3,0,80,10.6,0,0,0.370133
3/29/2022 20:00,7.8,0,80,11.1,0,0,0.318274
3/29/2022 21:00,8.3,0,74,12.8,0,0,0.285441
3/29/2022 22:00,9.3,0,74,13.9,230,9.4,0.323366
3/29/2022 23:00,9.4,0,72,14.4,190,11.2,0.326625
3/30/2022 0:00,10,0,72,15,180,9.4,0.359979
3/30/2022 1:00,9.5,0,67,15.6,160,5.4,0.436389
3/30/2022 2:00,8.4,0,72,13.3,240,13,0.468269
3/30/2022 3:00,6,0,71,11.1,240,20.5,0.481738
3/30/2022 4:00,5,0,74,9.4,240,27.7,0.448454
3/30/2022 5:00,3.9,0,74,8.3,250,25.9,0.39179
3/30/2022 6:00,3.8,0,76,7.8,240,24.1,0.352581
3/30/2022 7:00,3.3,0,79,6.7,230,13,0.338581
3/30/2022 8:00,3.3,0,79,6.7,250,11.2,0.333313
3/30/2022 9:00,4.4,0,79,7.8,200,9.4,0.331866
3/30/2022 10:00,3.8,0,76,7.8,190,11.2,0.337581
3/30/2022 11:00,3.8,0,76,7.8,220,11.2,0.364374
3/30/2022 12:00,4,0,80,7.2,220,11.2,0.431564
3/30/2022 13:00,4.4,0,79,7.8,200,11.2,0.494142
3/30/2022 14:00,4.3,0,82,7.2,200,11.2,0.532616
3/30/2022 15:00,5.1,0,83,7.8,210,11.2,0.530908
3/30/2022 16:00,5.6,0,86,7.8,200,16.6,0.480022
3/30/2022 17:00,6.2,0,83,8.9,210,16.6,0.399297
3/30/2022 18:00,6.2,0,77,10,230,14.8,0.291043
3/30/2022 19:00,4.9,0,68,10.6,260,5.4,0.243456
3/30/2022 20:00,3.9,0,57,12.2,260,9.4,0.244244
3/30/2022 21:00,2.9,0,53,12.2,280,9.4,0.173391
3/30/2022 22:00,2.2,0,47,13.3,250,18.4,0.260371
3/30/2022 23:00,1.6,0,45,13.3,270,11.2,0.268716
3/31/2022 0:00,1.2,0,45,12.8,310,22.3,0.34121
3/31/2022 1:00,2.2,0,52,11.7,280,14.8,0.427514
3/31/2022 2:00,2.2,0,56,10.6,280,16.6,0.475095
3/31/2022 3:00,2.9,0,71,7.8,280,9.4,0.501094
3/31/2022 4:00,2.2,0,73,6.7,250,11.2,0.47382
3/31/2022 5:00,2.2,0,73,6.7,280,9.4,0.416972
3/31/2022 6:00,1.8,0,83,4.4,240,14.8,0.369902
